date,open,high,low,close,volume
2025-08-18,30.1072998046875,30.93000030517578,30.10540008544922,30.367300033569336,0
2025-08-25,30.367300033569336,30.64900016784668,30.367300033569336,30.56399917602539,0
2025-09-01,30.56049919128418,30.79599952697754,30.32200050354004,30.528200149536133,0
2025-09-08,30.479000091552734,30.5049991607666,30.180999755859375,30.284900665283203,0
2025-09-15,30.284900665283203,30.327499389648438,29.94230079650879,30.11050033569336,0
2025-09-22,30.215999603271484,30.593000411987305,30.152999877929688,30.44420051574707,0
2025-09-29,30.444000244140625,30.531999588012695,30.333799362182617,30.43470001220703,0
2025-10-06,30.420000076293945,30.70549964904785,30.242000579833984,30.70549964904785,0
2025-10-13,30.665000915527344,30.79800033569336,30.479000091552734,30.62190055847168,0
2025-10-20,30.62190055847168,30.854000091552734,30.529499053955078,30.83329963684082,0
2025-10-27,30.83329963684082,30.83300018310547,30.51799964904785,30.78179931640625,0
2025-11-03,30.78179931640625,31.01099967956543,30.756999969482422,30.966800689697266,0
2025-11-10,30.961999893188477,31.180999755859375,30.36199951171875,30.554500579833984,0
2025-11-17,30.625,31.444000244140625,30.625,31.338600158691406,0
2025-11-24,31.339000701904297,31.47450065612793,30.652000427246094,31.37689971923828,0
2025-12-01,31.3799991607666,31.461999893188477,31.17099952697754,31.27400016784668,0
2025-12-08,31.27400016784668,31.320100784301758,31.07699966430664,31.320100784301758,0
2025-12-15,31.320100784301758,31.629100799560547,31.244400024414062,31.5039005279541,0
2025-12-22,31.503999710083008,31.57029914855957,31.36549949645996,31.3799991607666,0
2025-12-29,31.385000228881836,31.464500427246094,31.253000259399414,31.358699798583984,0
2026-01-05,31.381999969482422,31.67799949645996,31.35099983215332,31.593299865722656,0
2026-01-12,31.597000122070312,31.740999221801758,31.506500244140625,31.607999801635742,0
2026-01-19,31.608999252319336,31.684999465942383,31.370800018310547,31.370800018310547,0
2026-01-26,31.375999450683594,31.58300018310547,31.11870002746582,31.58300018310547,0
2026-02-02,31.607500076293945,31.71299934387207,31.48900032043457,31.575000762939453,0
2026-02-09,31.608299255371094,32.76900100708008,31.32200050354004,31.368999481201172,0
2026-02-16,31.368999481201172,31.65399932861328,31.26099967956543,31.51099967956543,0
2026-02-23,31.467300415039062,31.4950008392334,31.175500869750977,31.375,0
2026-03-02,31.44300079345703,31.964000701904297,31.389999389648438,31.80229949951172,0
2026-03-09,32.029998779296875,32.16310119628906,31.53499984741211,32.16310119628906,0
2026-03-16,32.09049987792969,32.118099212646484,31.795000076293945,32.02170181274414,0
2026-03-23,31.997499465942383,32.14400100708008,31.780000686645508,32.02939987182617,0
2026-03-30,31.976999282836914,32.21799850463867,31.8435001373291,31.96299934387207,0
2026-04-06,31.96299934387207,32.04499816894531,31.683300018310547,31.7268009185791,0
2026-04-13,31.767000198364258,31.868000030517578,31.374000549316406,31.46500015258789,0
2026-04-20,31.46500015258789,31.593000411987305,31.184999465942383,31.437000274658203,0
2026-04-27,31.440000534057617,31.74799919128418,31.382999420166016,31.554000854492188,0
2026-05-04,31.63599967956543,31.691299438476562,31.29599952697754,31.29599952697754,0
2026-05-11,31.301000595092773,31.624000549316406,31.301000595092773,31.561500549316406,0
2026-05-18,31.586999893188477,31.775999069213867,31.356000900268555,31.356000900268555,0
2026-05-25,31.43899917602539,31.51799964904785,31.31399917602539,31.411800384521484,0
2026-06-01,31.412799835205078,31.601999282836914,31.275800704956055,31.562599182128906,0
2026-06-08,31.58810043334961,31.764999389648438,31.436500549316406,31.555999755859375,0
2026-06-15,31.613000869750977,31.69700050354004,31.46500015258789,31.645000457763672,0
2026-06-22,31.70199966430664,31.905000686645508,31.581499099731445,31.84480094909668,0
2026-06-29,31.847000122070312,31.961999893188477,31.792400360107422,31.89699935913086,0
2026-07-06,31.92799949645996,32.22600173950195,31.917600631713867,32.0984992980957,0
2026-07-13,32.09939956665039,32.422000885009766,32.034698486328125,32.398101806640625,0
2026-07-20,32.3130989074707,32.487998962402344,32.23189926147461,32.349998474121094,0
2026-07-27,32.32229995727539,32.551998138427734,32.20600128173828,32.29410171508789,0
2026-08-03,32.29330062866211,32.49100112915039,32.12300109863281,32.235599517822266,0
2026-08-10,32.23509979248047,32.29199981689453,31.92300033569336,32.00659942626953,0
2026-08-17,31.98979949951172,32.00790023803711,31.753999710083008,31.829999923706055,0
2026-08-24,31.82200050354004,31.909000396728516,31.55229949951172,31.6200008392334,0
2026-08-31,31.625999450683594,31.798999786376953,31.582300186157227,31.670799255371094,0
2026-09-07,31.621000289916992,31.694000244140625,31.416200637817383,31.6289005279541,0
2026-09-14,31.67620086669922,31.93600082397461,31.61400032043457,31.764999389648438,0
2026-09-21,31.809200286865234,31.855199813842773,31.597999572753906,31.679500579833984,0
