date,open,high,low,close,volume
2026-06-25,24810.0,25088.279296875,24761.720703125,24994.830078125,71276400
2026-06-26,24848.509765625,24869.630859375,24547.69921875,24671.220703125,61917200
2026-06-29,24724.33984375,24762.240234375,24556.779296875,24626.890625,56335000
2026-06-30,24815.220703125,25024.26953125,24794.83984375,24995.810546875,75930500
2026-07-01,25028.9296875,25095.66015625,24887.0,25040.279296875,56044400
2026-07-02,25025.130859375,25655.8203125,24994.640625,25580.880859375,75071900
2026-07-03,25763.970703125,25826.779296875,25611.689453125,25779.310546875,49882400
2026-07-06,25811.900390625,25900.099609375,25698.560546875,25817.890625,42803800
2026-07-07,25770.44921875,25811.970703125,25465.119140625,25465.25,54584900
2026-07-08,25274.939453125,25280.16015625,24830.169921875,24897.44921875,65668500
2026-07-09,25097.48046875,25127.759765625,24867.3203125,25118.26953125,48782700
2026-07-10,25081.189453125,25195.830078125,24937.51953125,25067.08984375,48006700
2026-07-13,24963.80078125,25154.580078125,24963.80078125,25114.25,39531800
2026-07-14,24932.619140625,25204.6796875,24869.25,25147.029296875,50222100
2026-07-15,24970.05078125,25055.48046875,24839.23046875,24999.529296875,49359900
2026-07-16,25018.94921875,25021.509765625,24696.169921875,24915.490234375,44374100
2026-07-17,24755.08984375,24850.75,24651.33984375,24830.98046875,61314800
2026-07-20,24769.150390625,24974.529296875,24751.130859375,24846.689453125,43984100
2026-07-21,24922.099609375,25011.349609375,24817.33984375,25011.349609375,45461100
2026-07-22,25001.310546875,25271.33984375,24984.26953125,25155.41015625,52334100
2026-07-23,24994.05078125,25074.279296875,24696.58984375,24763.119140625,62750700
2026-07-24,24830.41015625,25099.6796875,24821.669921875,25099.0,44806700
2026-07-27,25459.3203125,25560.400390625,25361.029296875,25361.029296875,52434200
2026-07-28,25496.130859375,25553.470703125,25307.169921875,25464.009765625,57351100
2026-07-29,25551.970703125,25571.44921875,25336.390625,25460.48046875,62068900
2026-07-30,25487.44921875,25651.16015625,25303.109375,25612.029296875,61023700
2026-07-31,25709.369140625,25891.509765625,25549.529296875,25629.240234375,62199500
2026-08-03,25855.119140625,26096.9296875,25855.119140625,26001.310546875,64941600
2026-08-04,26189.619140625,26266.5,26082.4296875,26202.349609375,64214500
2026-08-05,26393.4296875,26403.810546875,26123.1796875,26126.30078125,62436000
2026-08-06,26116.26953125,26229.330078125,26081.689453125,26140.130859375,63074000
2026-08-07,26235.80078125,26445.1796875,26223.640625,26319.44921875,50440500
2026-08-10,26360.439453125,26441.91015625,26302.189453125,26323.880859375,41472700
2026-08-11,26378.0,26504.5390625,26245.5703125,26391.419921875,39840100
2026-08-12,26452.0,26573.5,26313.580078125,26331.0703125,47126300
2026-08-13,26437.349609375,26489.779296875,26285.23046875,26299.740234375,45248900
2026-08-14,26445.990234375,26541.33984375,26404.94921875,26440.310546875,52369300
2026-08-17,26490.30078125,26493.5,26338.609375,26338.609375,38194400
2026-08-18,26280.859375,26292.94921875,26119.5390625,26128.359375,47429900
2026-08-19,26146.119140625,26187.8203125,26063.369140625,26091.330078125,46190700
2026-08-20,26050.94921875,26062.150390625,25914.109375,25983.0390625,37334800
2026-08-21,25998.94921875,26166.25,25969.51953125,26136.560546875,43329100
2026-08-24,26091.2890625,26171.69921875,26038.0703125,26106.599609375,35640300
2026-08-25,26206.009765625,26341.51953125,26164.109375,26266.140625,41726700
2026-08-26,26255.41015625,26466.759765625,26196.919921875,26285.9609375,48781700
2026-08-27,26354.369140625,26402.810546875,26241.76953125,26367.240234375,49230700
2026-08-28,26494.609375,26618.740234375,26467.359375,26569.990234375,45045000
2026-08-31,26464.140625,26471.7890625,26249.58984375,26258.109375,81710600
2026-09-01,26150.75,26206.130859375,25916.759765625,25970.109375,48552400
2026-09-02,25886.669921875,25924.2109375,25727.9296875,25839.330078125,47864100
2026-09-03,25840.919921875,26007.7890625,25784.83984375,26003.3203125,50330000
2026-09-04,25985.859375,26167.9296875,25958.69921875,26046.400390625,47990000
2026-09-07,26039.5390625,26069.990234375,25919.609375,26006.529296875,35638000
2026-09-08,25897.220703125,26026.779296875,25799.66015625,26007.630859375,42236700
2026-09-09,25870.98046875,25909.66015625,25512.390625,25576.44921875,53670200
2026-09-10,25555.66015625,25612.08984375,25361.150390625,25361.150390625,49936000
2026-09-11,25478.83984375,25581.220703125,25396.380859375,25568.560546875,45275400
2026-09-14,25498.740234375,25548.779296875,25325.51953125,25440.810546875,56050700
2026-09-15,25360.3203125,25478.98046875,25172.890625,25402.279296875,48815100
2026-09-16,25515.9609375,25599.0703125,25361.69921875,25537.75,47164400
2026-09-17,25681.599609375,25800.619140625,25596.05078125,25716.7109375,48628000
2026-09-18,25596.4609375,25656.220703125,25285.900390625,25304.060546875,165009400
2026-09-21,25491.349609375,25617.990234375,25434.16015625,25575.009765625,50641100
2026-09-23,25724.130859375,25729.05078125,25365.2109375,25445.630859375,0
