date,open,high,low,close,volume
2026-06-23,23800.01953125,23825.810546875,23252.130859375,23336.279296875,3689200000
2026-06-24,23420.69921875,23565.650390625,23248.869140625,23412.1796875,3460100000
2026-06-25,23388.5,23388.5,22978.58984375,23076.91015625,4265700000
2026-06-26,22952.08984375,22962.4609375,22518.0,22671.859375,4194500000
2026-06-29,22827.650390625,23183.169921875,22783.640625,23026.6796875,3457600000
2026-06-30,23007.869140625,23086.849609375,22685.140625,22881.01953125,4494700000
2026-07-02,23071.4296875,23335.919921875,22953.69921875,23055.029296875,4144500000
2026-07-03,23240.849609375,23516.69921875,23226.19921875,23350.029296875,3394600000
2026-07-06,23404.609375,23686.560546875,23229.380859375,23616.3203125,3396900000
2026-07-07,23568.490234375,23820.919921875,23398.26953125,23496.890625,3693000000
2026-07-08,23541.220703125,24310.919921875,23541.220703125,24199.4609375,4447700000
2026-07-09,24181.33984375,24353.759765625,23917.3203125,24030.1796875,3666200000
2026-07-10,24213.439453125,24499.630859375,24064.619140625,24175.119140625,3340800000
2026-07-13,24157.650390625,24449.76953125,24095.73046875,24213.720703125,2991300000
2026-07-14,24181.51953125,24436.580078125,23902.05078125,24340.73046875,3571400000
2026-07-15,24551.33984375,24774.83984375,24449.529296875,24681.099609375,3246900000
2026-07-16,24825.01953125,25221.439453125,24825.01953125,25008.599609375,3436100000
2026-07-17,25022.5390625,25166.560546875,24332.509765625,24562.240234375,3747400000
2026-07-20,24835.029296875,25155.55078125,24756.359375,25143.05078125,3338100000
2026-07-21,25150.5390625,25253.650390625,24991.390625,25132.2890625,2894600000
2026-07-22,24978.900390625,25040.26953125,24802.060546875,24892.66015625,3032900000
2026-07-23,24966.529296875,25267.390625,24876.830078125,25210.810546875,2700200000
2026-07-24,24932.5,25031.33984375,24812.5,24963.23046875,2473400000
2026-07-27,24993.76953125,25276.9609375,24938.33984375,25207.1796875,2630100000
2026-07-28,25271.94921875,25440.6796875,25069.849609375,25310.849609375,3084100000
2026-07-29,25487.16015625,25808.9296875,25487.16015625,25807.919921875,3870400000
2026-07-30,25875.830078125,25971.630859375,25657.330078125,25858.880859375,3743800000
2026-07-31,25837.720703125,25917.19921875,25622.919921875,25884.4296875,3585400000
2026-08-03,25987.310546875,26133.880859375,25811.740234375,26009.400390625,2923000000
2026-08-04,26090.98046875,26187.5703125,25768.0390625,25852.919921875,2918600000
2026-08-05,25890.990234375,25973.939453125,25729.859375,25915.8203125,2917300000
2026-08-06,25667.140625,25667.140625,25389.419921875,25530.279296875,2855000000
2026-08-07,25526.650390625,25669.51953125,25393.130859375,25668.029296875,2757400000
2026-08-10,25805.1796875,25957.75,25720.4609375,25937.490234375,2409300000
2026-08-11,25998.58984375,26060.3203125,25647.66015625,25652.8203125,2336000000
2026-08-12,25498.390625,25498.390625,25323.330078125,25440.169921875,2380400000
2026-08-13,25288.0703125,25519.390625,25288.0703125,25396.509765625,2868700000
2026-08-14,25219.150390625,25311.859375,25089.140625,25116.849609375,2526200000
2026-08-17,25303.41015625,25578.26953125,25303.41015625,25453.23046875,2190500000
2026-08-18,25368.869140625,25518.029296875,25240.619140625,25471.150390625,2716900000
2026-08-19,25346.900390625,25537.189453125,25315.3203125,25495.0703125,3462700000
2026-08-20,25779.080078125,25842.91015625,25632.390625,25698.490234375,3777000000
2026-08-21,25807.609375,26009.4609375,25807.609375,26009.4609375,3350100000
2026-08-24,25780.119140625,25780.119140625,25430.939453125,25517.330078125,3664500000
2026-08-25,25634.220703125,25676.76953125,25403.439453125,25511.099609375,2916100000
2026-08-26,25635.240234375,25800.220703125,25615.939453125,25652.970703125,3001700000
2026-08-27,25774.869140625,25792.009765625,25500.9609375,25565.740234375,2621400000
2026-08-28,25410.4609375,25699.08984375,25410.4609375,25584.7890625,2533500000
2026-08-31,25420.630859375,25566.990234375,25290.689453125,25566.990234375,5115100000
2026-09-01,25415.720703125,25478.98046875,25240.19921875,25329.73046875,3078700000
2026-09-02,25280.8203125,25311.2109375,25008.869140625,25311.2109375,2694700000
2026-09-03,25482.560546875,25538.150390625,25160.380859375,25213.310546875,2741100000
2026-09-04,25515.740234375,25791.380859375,25515.740234375,25650.869140625,3576700000
2026-09-07,25652.970703125,25664.98046875,25362.98046875,25413.119140625,2421900000
2026-09-08,25252.0703125,25394.599609375,25225.689453125,25317.1796875,2637000000
2026-09-09,25328.130859375,25335.51953125,25161.669921875,25274.9609375,3136300000
2026-09-10,24985.1796875,25021.810546875,24889.640625,24954.470703125,2814600000
2026-09-11,24718.150390625,24851.1796875,24570.240234375,24805.630859375,3138300000
2026-09-14,24701.1796875,24926.240234375,24662.109375,24917.599609375,2514800000
2026-09-15,24934.060546875,24934.060546875,24657.009765625,24667.240234375,2321000000
2026-09-16,24789.91015625,24789.91015625,24574.75,24713.779296875,2163400000
2026-09-17,24480.5703125,24606.150390625,24357.689453125,24604.2890625,2261700000
2026-09-18,24723.849609375,24862.98046875,24703.919921875,24750.779296875,3420800000
2026-09-21,24748.44921875,25042.7109375,24736.919921875,,0
