date,open,high,low,close,volume
2025-08-18,2283.89990234375,2374.89990234375,2257.800048828125,2368.89990234375,581243
2025-08-25,2369.300048828125,2398.60009765625,2330.800048828125,2369.800048828125,589385
2025-09-01,2373.0,2413.5,2326.10009765625,2393.5,783154
2025-09-08,2391.800048828125,2424.699951171875,2369.89990234375,2397.89990234375,923224
2025-09-15,2398.0,2485.10009765625,2388.300048828125,2472.0400390625,864169
2025-09-22,2469.5,2510.300048828125,2412.10009765625,2450.39990234375,913014
2025-09-29,2449.199951171875,2515.0,2424.699951171875,2492.10009765625,899171
2025-10-06,2491.89990234375,2518.5,2381.800048828125,2408.5,1007503
2025-10-13,2421.60009765625,2559.89990234375,2421.60009765625,2464.39990234375,1508620
2025-10-20,2473.699951171875,2544.0,2436.89990234375,2523.699951171875,929397
2025-10-27,2551.800048828125,2566.5,2463.0,2489.89990234375,966697
2025-11-03,2489.10009765625,2500.39990234375,2386.60009765625,2440.60009765625,913098
2025-11-10,2455.199951171875,2487.60009765625,2353.800048828125,2396.0,1015775
2025-11-17,2397.0,2411.89990234375,2300.699951171875,2375.300048828125,1451087
2025-11-24,2387.800048828125,2508.10009765625,2370.300048828125,2505.10009765625,893856
2025-12-01,2501.0,2544.199951171875,2468.10009765625,2524.39990234375,857906
2025-12-08,2528.0,2605.0,2516.60009765625,2553.699951171875,1065884
2025-12-15,2552.800048828125,2577.300048828125,2489.39990234375,2509.56005859375,782444
2025-12-22,2550.0,2590.300048828125,2540.800048828125,2551.39990234375,415269
2025-12-29,2551.60009765625,2556.89990234375,2493.5,2522.5,511652
2026-01-05,2524.199951171875,2650.300048828125,2517.199951171875,2636.89990234375,880625
2026-01-12,2638.89990234375,2705.60009765625,2616.300048828125,2691.199951171875,893270
2026-01-19,2670.0,2749.199951171875,2631.0,2679.60009765625,1172321
2026-01-26,2661.0,2697.89990234375,2607.5,2624.60009765625,1018697
2026-02-02,2615.0,2684.10009765625,2566.800048828125,2677.89990234375,1304504
2026-02-09,2677.0,2720.0,2607.300048828125,2653.10009765625,996140
2026-02-16,2650.89990234375,2696.0,2613.699951171875,2668.800048828125,995069
2026-02-23,2666.5,2683.39990234375,2602.699951171875,2634.699951171875,994599
2026-03-02,2608.800048828125,2663.300048828125,2516.60009765625,2526.699951171875,1574308
2026-03-09,2499.199951171875,2594.39990234375,2416.89990234375,2480.89990234375,1630618
2026-03-16,2468.5,2547.89990234375,2442.0,2496.39990234375,1023658
2026-03-23,2429.10009765625,2574.5,2415.300048828125,2464.0,1217432
2026-03-30,2445.0,2557.0,2409.39990234375,2531.699951171875,949792
2026-04-06,2527.89990234375,2674.5,2511.39990234375,2644.39990234375,927650
2026-04-13,2607.800048828125,2807.800048828125,2591.800048828125,2788.89990234375,873398
2026-04-20,2758.699951171875,2828.699951171875,2745.89990234375,2796.10009765625,947412
2026-04-27,2792.699951171875,2825.0,2726.10009765625,2819.300048828125,899097
2026-05-04,2825.89990234375,2918.39990234375,2786.800048828125,2867.60009765625,940445
2026-05-11,2863.0,2896.199951171875,2787.89990234375,2799.60009765625,864171
2026-05-18,2788.800048828125,2887.0,2728.39990234375,2872.10009765625,1035319
2026-05-25,2888.0,2952.0,2887.89990234375,2924.300048828125,853478
2026-06-01,2920.5,2948.300048828125,2812.39990234375,2834.800048828125,856194
2026-06-08,2816.300048828125,2974.199951171875,2793.699951171875,2947.0,1323025
2026-06-15,2984.0,3005.0,2910.300048828125,2995.60009765625,920919
2026-06-22,2989.89990234375,3062.39990234375,2965.199951171875,3022.60009765625,1035563
2026-06-29,3020.89990234375,3068.39990234375,2987.800048828125,3023.5,851042
2026-07-06,3019.699951171875,3042.60009765625,2943.39990234375,2994.0,761901
2026-07-13,2984.699951171875,3029.800048828125,2949.300048828125,2973.5,793825
2026-07-20,2964.5,2999.800048828125,2932.10009765625,2941.300048828125,772760
2026-07-27,2955.5,2985.89990234375,2902.300048828125,2938.0,955875
2026-08-03,2950.0,3058.300048828125,2948.39990234375,3041.60009765625,732111
2026-08-10,3038.89990234375,3076.300048828125,3016.0,3074.89990234375,569482
2026-08-17,3073.5,3079.89990234375,2993.199951171875,3022.10009765625,695234
2026-08-24,3023.0,3028.89990234375,2976.60009765625,2977.5,620174
2026-08-31,2971.0,2983.300048828125,2914.5,2976.60009765625,847828
2026-09-07,2974.699951171875,2977.89990234375,2887.60009765625,2904.5,779586
2026-09-14,2892.699951171875,2913.5,2831.89990234375,2873.22998046875,785364
2026-09-21,2879.5,2915.199951171875,2876.60009765625,2912.199951171875,179789
