date,open,high,low,close,volume
2026-06-17,45701.0,47155.0,41300.0,41300.0,82600
2026-06-18,49380.0,49453.0,41300.0,41300.0,90680
2026-06-22,50708.0,51179.0,49380.0,49380.0,98760
2026-06-23,51411.0,51755.0,49380.0,49380.0,98760
2026-06-24,49266.0,51411.0,49041.0,49048.0,98096
2026-06-25,49570.0,51411.0,48555.0,48555.0,97110
2026-06-26,48732.0,51411.0,47333.0,48512.0,96112
2026-06-29,47571.0,51411.0,47571.0,47600.0,95171
2026-06-30,49350.0,51411.0,47571.0,47571.0,95142
2026-07-01,50250.0,51411.0,47571.0,47571.0,95142
2026-07-02,49768.0,51411.0,47571.0,47571.0,95142
2026-07-03,49478.0,51411.0,47571.0,47571.0,95142
2026-07-06,49818.0,51411.0,47571.0,47571.0,95142
2026-07-07,48918.0,51411.0,47571.0,47571.0,95142
2026-07-08,48449.0,51411.0,47571.0,47571.0,95142
2026-07-09,48739.0,51411.0,47571.0,47571.0,95142
2026-07-13,48548.0,51411.0,47571.0,47571.0,95142
2026-07-14,48041.0,51411.0,46792.0,47571.0,94363
2026-07-15,48287.0,51411.0,46792.0,46792.0,93584
2026-07-16,48457.0,51411.0,46792.0,46792.0,93584
2026-07-17,46842.0,51411.0,45491.0,46792.0,92632
2026-07-20,45480.0,51411.0,45100.0,45100.0,90200
2026-07-21,46902.0,51411.0,45100.0,45100.0,90200
2026-07-22,47800.0,51411.0,45100.0,45100.0,90200
2026-07-23,47300.0,51411.0,45100.0,45100.0,90200
2026-07-24,46352.0,51411.0,45100.0,45100.0,90200
2026-07-27,46379.0,51411.0,45100.0,45100.0,90200
2026-07-28,44600.0,51411.0,43949.0,45100.0,89185
2026-07-29,43756.0,51411.0,41461.0,43900.0,85361
2026-07-30,42378.0,51411.0,41461.0,41461.0,82922
2026-07-31,44528.0,51411.0,41461.0,41461.0,82922
2026-08-03,45093.0,51411.0,41461.0,41461.0,82922
2026-08-04,44912.0,51411.0,41461.0,41461.0,82922
2026-08-05,46479.0,51411.0,41461.0,41461.0,82922
2026-08-06,46220.0,51411.0,41461.0,41461.0,82922
2026-08-07,45602.0,51411.0,41461.0,41461.0,82922
2026-08-10,46672.0,51411.0,41461.0,41461.0,82922
2026-08-11,46627.0,51411.0,41461.0,41461.0,82922
2026-08-12,47070.0,51411.0,41461.0,41461.0,82922
2026-08-13,47736.0,51411.0,41461.0,41461.0,82922
2026-08-14,47927.0,51411.0,41461.0,41461.0,82922
2026-08-17,47700.0,51411.0,41461.0,41461.0,82922
2026-08-18,47436.0,51411.0,41461.0,41461.0,82922
2026-08-19,45908.0,51411.0,41461.0,41461.0,82922
2026-08-20,45110.0,51411.0,41461.0,41461.0,86261
2026-08-21,45115.0,45510.0,44800.0,44800.0,89600
2026-08-24,45380.0,45705.0,44800.0,44800.0,89600
2026-08-25,44500.0,45705.0,44435.0,44570.0,89005
2026-08-26,45585.0,46284.0,44435.0,44435.0,88870
2026-08-27,46566.0,46770.0,44435.0,44435.0,88870
2026-08-28,46820.0,46850.0,44435.0,44435.0,88870
2026-08-31,46046.0,46850.0,44435.0,44435.0,88870
2026-09-01,46447.0,47543.0,44435.0,44435.0,88870
2026-09-02,46985.0,47630.0,44435.0,44435.0,88870
2026-09-03,46600.0,47630.0,44435.0,44435.0,88870
2026-09-04,46740.0,47630.0,44435.0,44435.0,88870
2026-09-07,47698.0,47894.0,44435.0,44435.0,88870
2026-09-08,47899.0,47932.0,44435.0,44435.0,88870
2026-09-09,47400.0,47932.0,44435.0,44435.0,88870
2026-09-10,47266.0,47932.0,44435.0,44435.0,88870
2026-09-11,46217.0,47932.0,44435.0,44435.0,88870
2026-09-14,45763.0,47932.0,44435.0,44435.0,88870
2026-09-15,46098.0,47932.0,44435.0,44435.0,88870
