date,open,high,low,close,volume
2025-08-11,118717.6640625,124457.1171875,116864.5703125,117453.0625,430318539236
2025-08-18,117453.90625,117614.171875,111060.546875,113458.4296875,482123824127
2025-08-25,113456.8984375,113637.84375,107444.4453125,108236.7109375,453416228500
2025-09-01,108228.75,113357.4921875,107271.1796875,111167.6171875,369258523185
2025-09-08,111163.015625,116769.3828125,110630.609375,115407.65625,310393050143
2025-09-15,115399.6328125,117911.7890625,114461.0625,115306.09375,292893677815
2025-09-22,115309.21875,115431.3125,108713.3984375,112122.640625,358886641603
2025-09-29,112117.875,125559.2109375,111589.953125,123513.4765625,456130203494
2025-10-06,123510.453125,126198.0703125,104582.4140625,115169.765625,645797975711
2025-10-13,115161.6796875,116020.484375,103598.4296875,108666.7109375,508815465964
2025-10-20,108667.4453125,115260.90625,106778.0,114472.4453125,415030266271
2025-10-27,114479.8515625,116273.3125,106376.6875,110639.625,378401671301
2025-11-03,110646.90625,110764.9140625,98962.0625,104719.640625,528630842986
2025-11-10,104723.7734375,107428.2578125,92971.1640625,94177.078125,530543355033
2025-11-17,94180.875,95928.3671875,80659.8125,86805.0078125,601874776014
2025-11-24,86798.7734375,92969.0859375,85272.1953125,90394.3125,400123670982
2025-12-01,90389.109375,94060.7734375,83862.25,90405.640625,457343640300
2025-12-08,90424.5859375,94601.5703125,87634.9375,88175.1796875,449188954528
2025-12-15,88171.078125,90264.5703125,84436.3125,88621.75,264999230688
2025-12-22,88621.3984375,90501.9296875,86411.796875,87835.8359375,198587430131
2025-12-29,87835.7890625,91712.5859375,86717.9140625,91413.4921875,230621462811
2026-01-05,91414.625,94762.0703125,89233.875,90827.4609375,259512375535
2026-01-12,90825.859375,97860.6015625,90055.0234375,93634.4296875,280085470493
2026-01-19,93655.671875,93660.828125,86003.7109375,86572.21875,273829578138
2026-01-26,86566.5234375,90439.2890625,75698.8984375,76974.4453125,384470316689
2026-02-02,76968.875,79258.609375,60074.203125,70264.7265625,552857565129
2026-02-09,70243.328125,71369.96875,65092.109375,68788.1875,304022005451
2026-02-16,68782.3984375,70067.234375,65637.4296875,67659.390625,216831409086
2026-02-23,67668.4296875,69953.53125,62553.1875,65738.1015625,311478915256
2026-03-02,65734.078125,74051.8046875,65303.13671875,65969.78125,331122778300
2026-03-09,65969.5859375,73927.328125,65858.0078125,72789.9140625,301054621121
2026-03-16,72798.171875,75988.3984375,67372.875,67845.2109375,285450089323
2026-03-23,67843.0,71985.7421875,64971.70703125,65954.921875,255116280552
2026-03-30,65958.3515625,69230.359375,65725.2578125,68981.8984375,218148470636
2026-04-06,68982.9140625,73784.234375,67740.5078125,70753.40625,256329278069
2026-04-13,70757.6171875,78320.6796875,70588.5234375,73856.3515625,296305123061
2026-04-20,73854.25,79468.0,73775.5703125,78657.5390625,235789607405
2026-04-27,78661.015625,79488.171875,74958.5703125,78538.2265625,217621556382
2026-05-04,78540.2890625,82792.2109375,78217.9609375,82138.9296875,251565335439
2026-05-11,82139.046875,82326.234375,76783.4140625,77429.3515625,227382869047
2026-05-18,77426.34375,78100.5625,74255.234375,76981.125,199767215509
2026-05-25,76981.125,77990.8671875,72435.625,73579.6875,201225135404
2026-06-01,73580.2109375,73969.5703125,59108.91796875,63239.51953125,347951185853
2026-06-08,63244.0859375,65749.78125,60756.6875,65710.3984375,196498227699
2026-06-15,65711.109375,67248.1328125,62201.14453125,63237.5390625,175300561410
2026-06-22,63240.7890625,65544.0,58075.921875,59532.33984375,212324502541
2026-06-29,59522.7890625,63935.84765625,57747.765625,63547.8828125,204598827306
2026-07-06,63551.015625,64658.96875,61275.828125,63758.21875,181922535433
2026-07-13,63757.171875,65507.59375,61769.0,64690.8046875,178196983669
2026-07-20,64684.41796875,66910.0625,63686.03515625,65340.30078125,167086655593
2026-07-27,65340.58984375,65658.3359375,62233.01171875,63482.0,165068579902
2026-08-03,63485.44140625,65401.69140625,62226.578125,64844.88671875,139549587963
2026-08-10,64845.3828125,65321.83984375,62487.69921875,62818.65234375,124431136128
2026-08-17,62819.37890625,79463.7109375,62687.1015625,77755.265625,289724223557
2026-08-24,77748.875,81346.953125,76688.828125,77667.5703125,238323206512
2026-08-31,77673.703125,82262.2109375,76248.3046875,80350.046875,203700126222
2026-09-07,80349.1953125,80432.3125,76162.9140625,76838.15625,181090760668
2026-09-14,78181.328125,78232.375,77638.84375,77620.5390625,56431054848
