date,open,high,low,close,volume
2025-08-18,6468.5,6496.25,6362.75,6483.25,5455198
2025-08-25,6493.0,6523.0,6430.75,6472.75,4194403
2025-09-01,6478.75,6541.75,6371.75,6489.75,6135842
2025-09-08,6483.75,6606.0,6480.25,6588.25,6622983
2025-09-15,6588.25,6662.0,6554.0,6658.77001953125,4646577
2025-09-22,6716.0,6756.75,6624.25,6696.5,6644857
2025-09-29,6697.0,6800.0,6680.0,6764.0,6593547
2025-10-06,6768.0,6812.25,6540.25,6595.25,7509581
2025-10-13,6632.0,6766.75,6571.25,6702.5,11029956
2025-10-20,6721.0,6841.25,6690.75,6827.0,7053777
2025-10-27,6881.0,6953.75,6843.5,6874.0,7531865
2025-11-03,6878.0,6909.5,6655.5,6753.75,7158579
2025-11-10,6788.0,6900.5,6670.5,6755.25,8540554
2025-11-17,6764.75,6801.5,6525.0,6620.25,12020141
2025-11-24,6654.75,6863.75,6625.0,6859.5,6645588
2025-12-01,6854.75,6905.0,6802.0,6878.25,6897448
2025-12-08,6883.0,6928.75,6805.0,6830.75,8165341
2025-12-15,6831.0,6872.5,6720.25,6796.5400390625,5251320
2025-12-22,6906.25,6994.0,6900.5,6979.25,2957508
2025-12-29,6980.5,6984.75,6866.75,6900.5,4218040
2026-01-05,6911.5,7017.5,6899.5,7005.0,6364799
2026-01-12,7007.0,7036.25,6923.25,6976.75,6799662
2026-01-19,6918.25,6969.0,6814.5,6945.75,8448204
2026-01-26,6904.0,7043.0,6879.0,6965.75,7224211
2026-02-02,6938.5,7027.25,6751.5,6952.75,9483573
2026-02-09,6960.25,7011.5,6808.75,6850.5,7766312
2026-02-16,6852.5,6931.5,6791.0,6923.25,8090860
2026-02-23,6918.0,6983.75,6828.5,6889.0,7047451
2026-03-02,6820.0,6911.25,6715.75,6743.75,9539651
2026-03-09,6685.5,6852.0,6584.5,6636.0,10212322
2026-03-16,6608.5,6762.25,6558.0,6594.6298828125,5823843
2026-03-23,6510.0,6748.0,6389.0,6412.25,9416915
2026-03-30,6380.0,6653.75,6353.25,6603.75,7946487
2026-04-06,6590.0,6888.0,6567.0,6855.25,8218152
2026-04-13,6780.0,7185.75,6767.0,7161.5,7500950
2026-04-20,7102.5,7200.5,7079.25,7194.75,7705845
2026-04-27,7185.0,7300.75,7131.25,7258.0,6811526
2026-05-04,7276.25,7427.75,7199.5,7419.0,7393078
2026-05-11,7403.5,7540.0,7363.25,7432.25,7455007
2026-05-18,7410.0,7524.0,7354.25,7491.0,8354533
2026-05-25,7519.0,7611.5,7505.75,7595.75,6817754
2026-06-01,7595.0,7632.25,7359.0,7400.5,7471807
2026-06-08,7368.0,7491.0,7232.25,7435.0,10338538
2026-06-15,7480.0,7584.5,7405.0,7556.25,6648605
2026-06-22,7543.25,7599.25,7357.25,7401.75,8447998
2026-06-29,7398.0,7593.75,7398.0,7557.0,7733747
2026-07-06,7562.25,7628.75,7468.5,7620.25,6085714
2026-07-13,7607.0,7632.0,7473.0,7497.75,6758166
2026-07-20,7485.0,7563.5,7411.75,7447.5,6584520
2026-07-27,7490.0,7541.0,7324.0,7519.25,8497417
2026-08-03,7550.0,7820.25,7542.75,7779.75,7172120
2026-08-10,7776.75,7838.5,7738.0,7805.0,4902807
2026-08-17,7809.25,7824.5,7657.75,7691.25,6370453
2026-08-24,7693.5,7782.5,7655.0,7722.0,6043533
2026-08-31,7723.5,7766.5,7618.5,7722.0,6893681
2026-09-07,7715.5,7728.5,7585.5,7659.5,6772379
2026-09-14,7609.25,7670.25,7509.25,7657.35009765625,5111889
2026-09-21,7722.0,7848.5,7713.75,7829.75,2036976
