datetime,open,high,low,close,volume
2025-08-19,299.04998779296875,302.5899963378906,298.0,302.1099853515625,1482000
2025-08-20,303.3500061035156,305.6700134277344,301.29998779296875,304.57000732421875,1588100
2025-08-21,304.3900146484375,305.2900085449219,300.69000244140625,300.95001220703125,999100
2025-08-22,302.6600036621094,308.4200134277344,302.4200134277344,304.3500061035156,1127500
2025-08-25,304.1400146484375,304.1400146484375,298.7799987792969,300.760009765625,1051900
2025-08-26,300.1400146484375,301.1099853515625,297.95001220703125,300.32000732421875,2487000
2025-08-27,301.2799987792969,301.5899963378906,298.2799987792969,299.95001220703125,994800
2025-08-28,299.1499938964844,299.5,294.8599853515625,299.0,1949100
2025-08-29,299.8399963378906,302.9700012207031,298.3500061035156,300.8699951171875,1588800
2025-09-02,301.2799987792969,306.3399963378906,300.1400146484375,300.7200012207031,1431100
2025-09-03,299.989990234375,301.1300048828125,297.7699890136719,300.4800109863281,1514100
2025-09-04,299.260009765625,304.0400085449219,296.2799987792969,304.0299987792969,1556400
2025-09-05,303.6300048828125,307.54998779296875,303.2799987792969,305.30999755859375,1157700
2025-09-08,306.5899963378906,306.5899963378906,299.260009765625,300.8900146484375,1210100
2025-09-09,302.6700134277344,304.7699890136719,300.1499938964844,302.010009765625,1230100
2025-09-10,300.6499938964844,303.9700012207031,299.0299987792969,302.44000244140625,1574100
2025-09-11,304.4800109863281,307.5799865722656,303.0,305.8699951171875,1443800
2025-09-12,304.7300109863281,308.29998779296875,302.6099853515625,302.760009765625,1107100
2025-09-15,302.989990234375,303.5,295.7300109863281,297.1400146484375,1053700
2025-09-16,297.25,298.760009765625,292.32000732421875,294.2099914550781,1660800
2025-09-17,294.9700012207031,299.70001220703125,294.8399963378906,296.5899963378906,1256600
2025-09-18,296.2099914550781,297.239990234375,293.260009765625,293.760009765625,1179500
2025-09-19,293.8299865722656,294.94000244140625,287.05999755859375,290.3599853515625,2573900
2025-09-22,290.1000061035156,290.1000061035156,287.3599853515625,288.6199951171875,1340100
2025-09-23,288.7699890136719,292.0799865722656,287.0199890136719,290.0799865722656,1447200
2025-09-24,288.7200012207031,292.5,288.7200012207031,291.42999267578125,1348500
2025-09-25,292.9700012207031,293.010009765625,282.79998779296875,284.05999755859375,1571300
2025-09-26,285.2699890136719,286.7799987792969,284.6600036621094,286.1700134277344,1468600
2025-09-29,285.1000061035156,287.7300109863281,283.57000732421875,286.6400146484375,1218000
2025-09-30,286.82000732421875,292.45001220703125,286.45001220703125,288.25,1692600
2025-10-01,287.9800109863281,292.5299987792969,286.3699951171875,291.6499938964844,1788200
2025-10-02,290.010009765625,297.07000732421875,288.1000061035156,296.9800109863281,1699500
2025-10-03,296.7699890136719,315.4700012207031,295.95001220703125,311.0,2837000
2025-10-06,310.0,311.29998779296875,301.3900146484375,302.989990234375,1555100
2025-10-07,302.7900085449219,309.25,302.7900085449219,307.1400146484375,1037900
2025-10-08,308.0,310.8800048828125,305.17999267578125,306.760009765625,1172200
2025-10-09,307.69000244140625,312.17999267578125,305.1300048828125,306.1300048828125,1153800
2025-10-10,307.5,308.4599914550781,300.0,300.7300109863281,1108400
2025-10-13,298.75,301.3500061035156,295.1199951171875,295.4100036621094,845600
2025-10-14,296.3299865722656,303.8800048828125,296.1199951171875,302.1300048828125,1073900
2025-10-15,299.2900085449219,301.1700134277344,292.0799865722656,294.57000732421875,986400
2025-10-16,294.0199890136719,296.25,289.7099914550781,291.07000732421875,1029000
2025-10-17,291.75,299.9200134277344,290.5199890136719,299.2699890136719,1729700
2025-10-20,299.92999267578125,308.70001220703125,299.3900146484375,306.8399963378906,1608900
2025-10-21,306.510009765625,309.6000061035156,304.1099853515625,307.5,1381100
2025-10-22,307.5400085449219,311.04998779296875,303.67999267578125,307.8699951171875,923300
2025-10-23,306.0,306.0,300.5,305.07000732421875,1214000
2025-10-24,306.42999267578125,306.42999267578125,300.0799865722656,301.7799987792969,1318300
2025-10-27,301.45001220703125,309.7099914550781,301.0,309.17999267578125,1375000
2025-10-28,309.6300048828125,311.3399963378906,306.239990234375,308.4100036621094,1173600
2025-10-29,305.9200134277344,306.010009765625,298.2200012207031,299.1199951171875,1992400
2025-10-30,265.0,273.32000732421875,245.61000061035156,247.10000610351562,9349000
2025-10-31,248.05999755859375,248.52999877929688,240.6699981689453,244.41000366210938,5144700
2025-11-03,242.74000549316406,261.05999755859375,239.50999450683594,258.6199951171875,5479600
2025-11-04,257.70001220703125,264.79998779296875,256.0,264.6600036621094,3686500
2025-11-05,261.4599914550781,266.17999267578125,259.4700012207031,259.5799865722656,3202200
2025-11-06,259.5799865722656,264.57000732421875,255.6699981689453,256.3800048828125,2882000
2025-11-07,257.0,265.8800048828125,255.52999877929688,264.5799865722656,3025500
2025-11-10,261.1000061035156,263.5899963378906,256.5199890136719,258.1600036621094,2543300
2025-11-11,260.260009765625,269.1499938964844,259.510009765625,268.0,3298600
2025-11-12,266.5,276.1400146484375,266.5,270.6099853515625,2459700
2025-11-13,270.75,275.4100036621094,270.2900085449219,270.8900146484375,2678100
2025-11-14,272.0,273.6000061035156,267.69000244140625,269.6600036621094,1960300
2025-11-17,269.95001220703125,274.6099853515625,268.3500061035156,271.3299865722656,2003300
2025-11-18,270.20001220703125,274.2099914550781,268.2799987792969,272.6099853515625,2048200
2025-11-19,274.75,276.0,271.0199890136719,271.989990234375,1732700
2025-11-20,271.4100036621094,274.42999267578125,267.5199890136719,269.6000061035156,2005800
2025-11-21,271.6099853515625,280.0899963378906,270.2200012207031,278.0899963378906,1928700
2025-11-24,278.5899963378906,281.0,269.5400085449219,271.4700012207031,2640400
2025-11-25,273.69000244140625,280.19000244140625,271.239990234375,278.20001220703125,1862100
2025-11-26,278.20001220703125,280.5899963378906,276.0,278.3500061035156,1103100
2025-11-28,278.94000244140625,280.239990234375,277.04998779296875,277.2799987792969,562900
2025-12-01,277.07000732421875,278.69000244140625,273.2699890136719,273.57000732421875,1978700
2025-12-02,274.4700012207031,276.1199951171875,271.30999755859375,274.1000061035156,1534600
2025-12-03,276.0,277.9599914550781,270.05999755859375,270.32000732421875,1925700
2025-12-04,270.0,272.0899963378906,266.510009765625,268.4200134277344,1551400
2025-12-05,268.4599914550781,269.0799865722656,263.8699951171875,265.44000244140625,1095700
2025-12-08,265.44000244140625,265.5,258.2699890136719,263.5400085449219,2547000
2025-12-09,265.1700134277344,266.5,262.44000244140625,262.7099914550781,1160200
2025-12-10,262.1600036621094,264.1499938964844,261.25,262.6000061035156,1373700
2025-12-11,264.9100036621094,273.5299987792969,263.7900085449219,272.260009765625,2084100
2025-12-12,273.8599853515625,275.2699890136719,272.3999938964844,274.70001220703125,1758600
2025-12-15,276.010009765625,278.0,274.2099914550781,277.1499938964844,1713700
2025-12-16,277.489990234375,277.67999267578125,274.67999267578125,276.1099853515625,1600200
2025-12-17,275.5799865722656,277.510009765625,273.67999267578125,273.8399963378906,1681100
2025-12-18,273.1300048828125,275.5299987792969,270.6199951171875,274.0,1678900
2025-12-19,273.4800109863281,275.3900146484375,270.7200012207031,271.8900146484375,4195300
2025-12-22,268.989990234375,275.739990234375,268.79998779296875,275.6000061035156,1420100
2025-12-23,275.42999267578125,275.94000244140625,273.2900085449219,273.75,1013000
2025-12-24,274.0,275.7099914550781,272.55999755859375,274.8599853515625,578400
2025-12-26,275.1600036621094,276.7799987792969,273.94000244140625,276.510009765625,760200
2025-12-29,277.0,277.8900146484375,275.30999755859375,276.010009765625,992300
2025-12-30,276.0199890136719,277.32000732421875,275.0,276.4800109863281,787700
2025-12-31,276.510009765625,277.44000244140625,274.6000061035156,275.2300109863281,1200600
2026-01-02,276.6600036621094,280.5,274.0,279.1199951171875,1099400
2026-01-05,277.6199951171875,285.1700134277344,277.1499938964844,283.9700012207031,1498900
