datetime,open,high,low,close,volume
2025-08-19,286.67999267578125,292.0199890136719,285.2099914550781,288.25,1534200
2025-08-20,288.29998779296875,290.1700134277344,285.4100036621094,290.0,1247700
2025-08-21,290.2799987792969,296.739990234375,288.2799987792969,294.4700012207031,1496200
2025-08-22,296.8500061035156,301.6199951171875,295.8999938964844,299.510009765625,1615500
2025-08-25,299.5899963378906,300.5,295.0,297.20001220703125,880100
2025-08-26,296.7699890136719,300.7799987792969,295.0,298.8699951171875,1010500
2025-08-27,298.29998779296875,301.32000732421875,296.44000244140625,297.260009765625,859300
2025-08-28,297.239990234375,299.8099975585937,294.29998779296875,297.8900146484375,997500
2025-08-29,297.5599975585937,304.07000732421875,297.0,303.6600036621094,1100000
2025-09-02,304.5899963378906,314.2799987792969,303.010009765625,310.0599975585937,1966100
2025-09-03,308.9100036621094,314.2799987792969,306.1400146484375,311.9800109863281,1739400
2025-09-04,310.92999267578125,313.7099914550781,308.0199890136719,312.0,1621300
2025-09-05,311.4599914550781,315.3500061035156,306.5299987792969,307.9200134277344,1504600
2025-09-08,309.8999938964844,311.5899963378906,302.7699890136719,310.3800048828125,1147300
2025-09-09,312.1400146484375,314.5400085449219,271.20001220703125,273.0199890136719,4844000
2025-09-10,270.010009765625,273.8699951171875,254.0,273.5799865722656,4315700
2025-09-11,275.7099914550781,282.489990234375,271.0199890136719,278.7200012207031,2057000
2025-09-12,276.989990234375,279.94000244140625,274.20001220703125,276.44000244140625,1138400
2025-09-15,275.29998779296875,276.8999938964844,271.1000061035156,275.4200134277344,1277600
2025-09-16,272.0,273.5,264.8399963378906,272.32000732421875,2637100
2025-09-17,273.0,273.8500061035156,267.6600036621094,269.3900146484375,1491900
2025-09-18,270.239990234375,272.0,264.79998779296875,264.8599853515625,1355100
2025-09-19,263.69000244140625,263.69000244140625,250.2400054931641,252.66000366210932,4957800
2025-09-22,250.8000030517578,258.5799865722656,248.5,257.8699951171875,1927000
2025-09-23,257.5299987792969,262.6300048828125,256.2900085449219,258.32000732421875,1612900
2025-09-24,257.7200012207031,263.3999938964844,257.7200012207031,261.9700012207031,1569100
2025-09-25,262.0,263.2900085449219,252.67999267578125,254.42999267578125,2208600
2025-09-26,256.20001220703125,257.92999267578125,253.16000366210932,254.9499969482422,1255900
2025-09-29,255.3800048828125,256.1000061035156,252.4499969482422,255.22999572753903,1184600
2025-09-30,253.6699981689453,261.9100036621094,253.6699981689453,260.1700134277344,1603100
2025-10-01,259.9599914550781,261.7799987792969,244.4600067138672,246.7700042724609,2802400
2025-10-02,246.22000122070312,266.8699951171875,239.0,256.6199951171875,5300500
2025-10-03,256.4800109863281,287.510009765625,255.009994506836,283.7200012207031,4476300
2025-10-06,284.4100036621094,296.25,283.0,295.20001220703125,2777800
2025-10-07,298.2900085449219,298.75,290.7900085449219,295.25,1787400
2025-10-08,295.6700134277344,302.7900085449219,293.42999267578125,298.0400085449219,1551300
2025-10-09,301.0199890136719,301.0199890136719,290.0599975585937,290.6000061035156,948000
2025-10-10,285.9700012207031,285.989990234375,275.92999267578125,280.2200012207031,1610500
2025-10-13,280.239990234375,281.0,270.3500061035156,271.0,1671600
2025-10-14,266.1199951171875,268.0,257.94000244140625,261.6099853515625,2745200
2025-10-15,260.6000061035156,262.510009765625,256.69000244140625,262.1700134277344,1422700
2025-10-16,262.1700134277344,267.3800048828125,261.20001220703125,267.2799987792969,1521000
2025-10-17,266.0,279.1400146484375,266.0,275.010009765625,2142500
2025-10-20,275.6499938964844,284.0400085449219,275.6499938964844,284.0,1071300
2025-10-21,284.6700134277344,295.489990234375,281.92999267578125,295.20001220703125,1909900
2025-10-22,295.0,295.20001220703125,287.29998779296875,287.7200012207031,972200
2025-10-23,283.3800048828125,293.1400146484375,280.70001220703125,291.29998779296875,881600
2025-10-24,291.0299987792969,292.0,287.6499938964844,290.6499938964844,791900
2025-10-27,290.44000244140625,294.5599975585937,290.32000732421875,292.3399963378906,1027000
2025-10-28,297.2099914550781,299.67999267578125,288.010009765625,294.79998779296875,1329400
2025-10-29,293.8800048828125,296.489990234375,291.3399963378906,292.6700134277344,1337300
2025-10-30,293.0,293.8500061035156,284.0,285.6099853515625,1790900
2025-10-31,285.70001220703125,287.1499938964844,277.6000061035156,278.19000244140625,1782400
2025-11-03,277.989990234375,280.760009765625,271.4100036621094,279.9200134277344,1295100
2025-11-04,279.8900146484375,284.2699890136719,276.70001220703125,281.8699951171875,1413500
2025-11-05,260.739990234375,265.70001220703125,251.16000366210932,264.94000244140625,3485400
2025-11-06,261.760009765625,264.4100036621094,250.8300018310547,251.1100006103516,2465900
2025-11-07,251.009994506836,256.2300109863281,248.5800018310547,252.0399932861328,1472200
2025-11-10,248.13999938964844,249.509994506836,237.63999938964844,238.4199981689453,1974400
2025-11-11,239.97999572753903,245.5,238.5,243.47000122070312,1491900
2025-11-12,243.7100067138672,246.72000122070312,240.4199981689453,240.47999572753903,1829000
2025-11-13,240.5,242.9199981689453,236.0500030517578,236.7400054931641,1456900
2025-11-14,235.3600006103516,237.44000244140625,230.7100067138672,237.1199951171875,1540400
2025-11-17,236.5,239.0,233.2899932861328,234.1100006103516,1261600
2025-11-18,232.94000244140625,238.9199981689453,230.8099975585937,234.1000061035156,1423200
2025-11-19,237.8800048828125,239.08999633789065,226.8099975585937,228.8999938964844,1493300
2025-11-20,231.97999572753903,233.5800018310547,222.8000030517578,223.2899932861328,1442400
2025-11-21,223.3800048828125,231.759994506836,221.5,227.1000061035156,1779600
2025-11-24,229.509994506836,229.8500061035156,222.0399932861328,229.1999969482422,2121100
2025-11-25,228.3999938964844,238.1300048828125,228.3999938964844,237.8800048828125,2181900
2025-11-26,237.63999938964844,246.1699981689453,235.5599975585937,245.9900054931641,1993500
2025-11-28,246.19000244140625,247.259994506836,242.8099975585937,245.7700042724609,621900
2025-12-01,246.0,246.7700042724609,241.8099975585937,242.22999572753903,1623500
2025-12-02,242.08999633789065,244.0,238.8099975585937,241.9600067138672,1696400
2025-12-03,242.77999877929688,258.3399963378906,241.6000061035156,256.9200134277344,2530800
2025-12-04,255.5,257.4800109863281,251.02999877929688,253.0200042724609,2097400
2025-12-05,262.5199890136719,264.79998779296875,256.1400146484375,257.8500061035156,1626900
2025-12-08,260.0,262.3299865722656,256.2200012207031,256.3900146484375,1282100
2025-12-09,255.66000366210932,258.6499938964844,249.8300018310547,250.38999938964844,970700
2025-12-10,249.259994506836,256.8399963378906,247.52999877929688,256.6600036621094,1046900
2025-12-11,256.6300048828125,271.19000244140625,254.7100067138672,266.489990234375,1902200
2025-12-12,267.3599853515625,274.989990234375,267.2300109863281,268.45001220703125,1130700
2025-12-15,268.8299865722656,274.92999267578125,265.3800048828125,274.739990234375,2028800
2025-12-16,268.1199951171875,270.3500061035156,256.04998779296875,258.1600036621094,2999800
2025-12-17,257.4700012207031,266.0799865722656,256.3500061035156,260.2799987792969,1081900
2025-12-18,259.29998779296875,266.70001220703125,257.4100036621094,260.6700134277344,1302000
2025-12-19,259.8399963378906,262.7300109863281,258.260009765625,259.3999938964844,1860100
2025-12-22,255.9900054931641,263.0,255.9900054931641,257.67999267578125,1111700
2025-12-23,256.5,258.1099853515625,255.5800018310547,257.1199951171875,924800
2025-12-24,258.1700134277344,259.25,256.6700134277344,259.25,365400
2025-12-26,258.260009765625,259.0199890136719,254.3800048828125,258.8299865722656,557200
2025-12-29,258.6099853515625,260.0,257.1000061035156,258.3399963378906,901400
2025-12-30,258.0899963378906,261.2200012207031,257.42999267578125,259.04998779296875,598700
2025-12-31,258.3699951171875,261.6300048828125,256.1099853515625,256.1300048828125,617600
2026-01-02,256.0400085449219,266.0,256.0400085449219,264.4800109863281,1443200
2026-01-05,264.6000061035156,277.67999267578125,263.2900085449219,275.79998779296875,1214900
2026-01-06,274.8500061035156,284.44000244140625,274.6700134277344,279.8399963378906,1014700
2026-01-07,276.5599975585937,278.8800048828125,273.6600036621094,275.0599975585937,737100
2026-01-08,276.67999267578125,282.7099914550781,275.5899963378906,277.57000732421875,750200
2026-01-09,279.489990234375,280.8299865722656,276.739990234375,276.8500061035156,610600
2026-01-12,276.7300109863281,277.1099853515625,271.7300109863281,276.5899963378906,719000
2026-01-13,276.44000244140625,277.9599914550781,272.8599853515625,273.9599914550781,441600
2026-01-14,273.1700134277344,278.4700012207031,272.7799987792969,274.1400146484375,941600
2026-01-15,274.70001220703125,285.6099853515625,269.2099914550781,283.95001220703125,976900
2026-01-16,282.44000244140625,283.0799865722656,271.57000732421875,273.2799987792969,885500
2026-01-20,271.3099975585937,279.5799865722656,267.8900146484375,268.0,1537100
2026-01-21,270.1700134277344,271.5599975585937,265.1700134277344,270.6700134277344,1255500
2026-01-22,270.8500061035156,274.7200012207031,265.0,266.2900085449219,1096100
2026-01-23,265.04998779296875,269.19000244140625,264.0,266.5,1268500
2026-01-26,264.8500061035156,269.0899963378906,261.4700012207031,263.6300048828125,1707800
2026-01-27,219.97999572753903,223.0,206.2100067138672,207.92999267578125,10459200
2026-01-28,206.75,207.9900054931641,191.38999938964844,194.009994506836,8300200
2026-01-29,195.97000122070312,197.77999877929688,193.22000122070312,196.6699981689453,3255300
2026-01-30,194.7700042724609,197.5,192.3999938964844,195.1999969482422,3220400
2026-02-02,188.8099975585937,192.38999938964844,186.0,187.1999969482422,2819800
2026-02-03,187.0399932861328,193.41000366210932,186.9499969482422,193.0200042724609,2541800
2026-02-04,190.02999877929688,196.33999633789065,190.0,192.07000732421875,2104100
2026-02-05,191.7700042724609,196.1999969482422,189.8099975585937,193.5500030517578,2019800
2026-02-06,189.22999572753903,196.75,189.22999572753903,193.94000244140625,1986400
2026-02-09,192.97999572753903,195.1999969482422,188.6699981689453,189.4900054931641,2228200
2026-02-10,189.57000732421875,191.5599975585937,180.88999938964844,181.3000030517578,4244800
2026-02-11,170.9600067138672,182.9199981689453,169.61000061035156,175.39999389648438,6919300
2026-02-12,172.6999969482422,181.7899932861328,170.5,178.8300018310547,3327000
2026-02-13,178.83999633789062,184.5,178.4199981689453,184.1000061035156,2740700
2026-02-17,184.27999877929688,187.6499938964844,183.0,184.9900054931641,1987700
2026-02-18,185.27999877929688,187.97000122070312,183.0500030517578,187.1199951171875,1415800
2026-02-19,187.8600006103516,192.0200042724609,183.6699981689453,190.5,1653800
2026-02-20,190.5500030517578,191.8099975585937,187.5,189.8300018310547,1582500
2026-02-23,188.8800048828125,189.6199951171875,180.8300018310547,181.16000366210932,1259800
2026-02-24,180.5,180.88999938964844,173.27000427246094,174.63999938964844,2041800
2026-02-25,177.8000030517578,179.17999267578125,175.25,176.05999755859375,1894500
2026-02-26,178.85000610351562,187.44000244140625,177.75,186.8300018310547,1925600
2026-02-27,185.69000244140625,192.0,184.0599975585937,190.5399932861328,2346200
2026-03-02,188.42999267578125,189.5,182.0,187.27999877929688,1271600
2026-03-03,184.47000122070312,184.8500061035156,176.7100067138672,181.5800018310547,1707300
2026-03-04,181.2899932861328,184.82000732421875,180.509994506836,183.1100006103516,1441900
2026-03-05,181.22000122070312,183.69000244140625,177.85000610351562,180.75,1734100
2026-03-06,181.4600067138672,181.4600067138672,178.19000244140625,179.14999389648438,1149900
2026-03-09,177.9499969482422,179.27000427246094,173.82000732421875,178.52999877929688,1747200
2026-03-10,179.7100067138672,179.97999572753906,171.9600067138672,173.6199951171875,1405800
2026-03-11,173.0,174.6300048828125,169.77999877929688,170.9499969482422,1379500
2026-03-12,170.63999938964844,170.94000244140625,163.60000610351562,163.6699981689453,1810000
2026-03-13,165.4499969482422,169.16000366210938,165.0,165.42999267578125,1274900
2026-03-16,167.58999633789062,173.11000061035156,167.1699981689453,169.99000549316406,1410600
2026-03-17,171.57000732421875,173.10000610351562,169.24000549316406,170.77000427246094,1111400
2026-03-18,169.0,172.4199981689453,167.55999755859375,170.4199981689453,1482700
2026-03-19,170.75,173.0800018310547,165.47000122070312,166.4499969482422,1502200
2026-03-20,165.0,170.58999633789062,163.11000061035156,169.89999389648438,3986100
2026-03-23,172.3699951171875,173.5800018310547,166.52999877929688,170.13999938964844,1654100
2026-03-24,169.16000366210938,174.8300018310547,167.5800018310547,172.22999572753906,2042200
2026-03-25,174.0,175.1699981689453,169.2899932861328,174.24000549316406,1197600
2026-03-26,173.22999572753906,175.1999969482422,172.50999450683594,175.13999938964844,1198000
2026-03-27,173.5,174.60000610351562,167.11000061035156,169.08999633789062,1682500
2026-03-30,170.50999450683594,170.50999450683594,164.5,166.0,1766200
2026-03-31,167.61000061035156,174.2100067138672,167.11000061035156,173.38999938964844,1468100
2026-04-01,173.52999877929688,178.83999633789062,172.0399932861328,176.9499969482422,1528900
2026-04-02,176.5,181.0,174.83999633789062,177.8300018310547,972900
2026-04-06,178.39999389648438,184.6999969482422,177.5399932861328,182.6499938964844,2055800
2026-04-07,202.0,203.5,190.0500030517578,197.1499938964844,5411500
2026-04-08,199.47000122070312,201.47000122070312,195.72999572753903,198.38999938964844,1985200
2026-04-09,197.0500030517578,200.44000244140625,194.5399932861328,197.32000732421875,1319900
2026-04-10,198.7100067138672,199.7899932861328,191.88999938964844,192.1499938964844,1371200
2026-04-13,191.0,198.4499969482422,190.0200042724609,198.22999572753903,1424200
2026-04-14,198.509994506836,201.7899932861328,195.5500030517578,196.2100067138672,1123400
2026-04-15,196.72999572753903,198.7400054931641,193.0,198.3699951171875,1294600
2026-04-16,198.82000732421875,201.75,196.2100067138672,200.759994506836,1825300
2026-04-17,201.8000030517578,205.52999877929688,200.3300018310547,205.13999938964844,1896600
2026-04-20,204.2899932861328,210.58999633789065,203.9199981689453,210.33999633789065,1506700
2026-04-21,221.7100067138672,223.7400054931641,216.4900054931641,217.3600006103516,3067200
2026-04-22,219.259994506836,219.8600006103516,213.88999938964844,217.3999938964844,1639400
2026-04-23,218.4600067138672,219.8000030517578,212.7899932861328,214.9499969482422,1228300
2026-04-24,214.1300048828125,215.3999938964844,211.67999267578125,215.22999572753903,1011700
2026-04-27,215.0,224.67999267578125,214.25,223.6199951171875,1348300
2026-04-28,225.0,234.2100067138672,225.0,229.72000122070312,2945000
2026-04-29,217.19000244140625,244.5500030517578,213.8999938964844,243.1199951171875,4028000
2026-04-30,242.94000244140625,246.82000732421875,236.2899932861328,236.44000244140625,2164800
2026-05-01,237.759994506836,238.1300048828125,231.1199951171875,233.6300048828125,1493300
2026-05-04,234.1699981689453,238.38999938964844,233.7100067138672,237.9600067138672,1058600
2026-05-05,237.92999267578125,242.6999969482422,237.6000061035156,239.52999877929688,1183400
2026-05-06,241.3099975585937,251.77999877929688,241.07000732421875,246.3300018310547,1544800
2026-05-07,245.77999877929688,248.3099975585937,239.6499938964844,247.1199951171875,1178500
2026-05-08,250.0,274.9700012207031,247.5,274.9599914550781,3151900
2026-05-11,272.0799865722656,284.29998779296875,269.9599914550781,274.260009765625,2485000
2026-05-12,273.8099975585937,297.4599914550781,271.9599914550781,295.3500061035156,2904400
2026-05-13,298.3399963378906,308.5,292.07000732421875,304.8500061035156,3077800
2026-05-14,302.7799987792969,305.989990234375,298.0899963378906,301.3500061035156,2036800
2026-05-15,302.0,310.94000244140625,295.0,305.1199951171875,1975700
2026-05-18,300.5400085449219,306.5599975585937,293.3599853515625,306.0,1744700
2026-05-19,304.7799987792969,313.19000244140625,302.0899963378906,310.54998779296875,1720300
2026-05-20,314.5,315.6600036621094,304.04998779296875,304.1000061035156,1593900
2026-05-21,303.69000244140625,306.6499938964844,300.0,303.67999267578125,939300
2026-05-22,305.0400085449219,309.2099914550781,302.0,307.95001220703125,677900
2026-05-26,305.6000061035156,306.4599914550781,300.3099975585937,301.69000244140625,698100
2026-05-27,304.6400146484375,307.70001220703125,302.0400085449219,306.2699890136719,724900
2026-05-28,306.3099975585937,309.7099914550781,304.0,308.70001220703125,576600
2026-05-29,309.1300048828125,309.239990234375,303.010009765625,305.4200134277344,1575200
2026-06-01,318.54998779296875,333.3099975585937,316.0,328.3099975585937,1954600
2026-06-02,325.1499938964844,328.3099975585937,318.1300048828125,320.8800048828125,919700
2026-06-03,321.20001220703125,332.260009765625,321.20001220703125,327.5400085449219,1125100
2026-06-04,336.2799987792969,351.8800048828125,333.54998779296875,349.79998779296875,1892200
2026-06-05,348.8399963378906,351.8800048828125,342.7099914550781,350.0799865722656,1739400
2026-06-08,345.6300048828125,356.010009765625,343.9200134277344,355.9800109863281,1117700
2026-06-09,357.3299865722656,365.2200012207031,355.29998779296875,363.1799926757813,1436000
2026-06-10,364.3399963378906,369.3399963378906,359.5799865722656,364.4599914550781,960800
2026-06-11,368.8500061035156,372.7000122070313,364.3599853515625,368.6900024414063,1097700
2026-06-12,370.739990234375,379.5,365.510009765625,379.2200012207031,980000
2026-06-15,374.0400085449219,380.7900085449219,363.7900085449219,380.260009765625,1784600
2026-06-16,380.4599914550781,380.8599853515625,368.6900024414063,369.489990234375,1697100
2026-06-17,367.7300109863281,368.2900085449219,359.45001220703125,362.0,1420200
2026-06-18,363.5299987792969,369.8900146484375,357.4200134277344,360.6499938964844,3571100
2026-06-22,363.2300109863281,369.9599914550781,356.3800048828125,360.7200012207031,1705900
2026-06-23,361.8999938964844,365.989990234375,358.7300109863281,359.1300048828125,1568500
2026-06-24,361.9299926757813,365.6300048828125,353.0599975585937,361.6400146484375,1663000
2026-06-25,358.54998779296875,379.6499938964844,358.54998779296875,376.0,1151100
2026-06-26,374.3299865722656,385.489990234375,372.6099853515625,383.8399963378906,1704900
2026-06-29,381.3800048828125,390.0199890136719,377.5400085449219,388.8999938964844,1231100
2026-06-30,389.3599853515625,398.7999877929688,385.8399963378906,397.2200012207031,1548500
2026-07-01,395.6700134277344,414.8200073242188,391.9700012207031,409.4200134277344,1689300
2026-07-02,412.2200012207031,415.0,391.6400146484375,396.75,1398900
2026-07-06,398.0,400.0,388.1000061035156,392.8599853515625,1349400
2026-07-07,395.1499938964844,400.0,391.8200073242188,394.6199951171875,831100
2026-07-08,396.2000122070313,405.0499877929688,393.3399963378906,396.2900085449219,1181900
2026-07-09,394.9599914550781,403.4100036621094,390.9700012207031,397.760009765625,1225700
2026-07-10,398.6600036621094,398.6600036621094,390.4599914550781,392.2200012207031,1788300
2026-07-13,399.7099914550781,409.3699951171875,396.5199890136719,406.0,1156700
2026-07-14,410.0,412.6700134277344,403.80999755859375,406.7699890136719,967100
2026-07-15,401.8299865722656,412.3299865722656,394.4599914550781,407.7799987792969,1565800
2026-07-16,424.5400085449219,428.8800048828125,385.2200012207031,386.4800109863281,2288100
2026-07-17,387.5,401.3699951171875,385.7900085449219,400.0,2047900
2026-07-20,400.3200073242188,406.5400085449219,396.4400024414063,398.2000122070313,1052400
2026-07-21,399.4200134277344,407.3399963378906,396.510009765625,404.3399963378906,724900
2026-07-22,400.6799926757813,404.6099853515625,394.8599853515625,397.6000061035156,689700
2026-07-23,394.5,397.3999938964844,389.2099914550781,394.5,1182600
2026-07-24,395.489990234375,399.6099853515625,387.4100036621094,389.3200073242188,740300
2026-07-27,390.5799865722656,391.4100036621094,376.510009765625,381.1499938964844,1361800
2026-07-28,378.6799926757813,389.239990234375,371.5,388.7099914550781,2253600
2026-07-29,388.2000122070313,395.2999877929688,355.8099975585937,365.4100036621094,4110200
2026-07-30,363.7699890136719,376.4500122070313,357.3800048828125,366.6600036621094,2368100
2026-07-31,371.6900024414063,372.1499938964844,362.8599853515625,363.8599853515625,1454600
2026-08-03,365.0,374.5199890136719,360.760009765625,374.5,1394300
2026-08-04,374.6199951171875,374.6600036621094,360.17999267578125,362.1600036621094,1553400
2026-08-05,362.7999877929688,367.9200134277344,353.69000244140625,363.8200073242188,1492700
2026-08-06,366.4599914550781,369.989990234375,355.7099914550781,367.239990234375,1371500
2026-08-07,364.0,385.6600036621094,363.7799987792969,385.0,1405000
2026-08-10,385.0,393.4800109863281,384.0899963378906,385.7000122070313,1150400
2026-08-11,386.510009765625,389.5299987792969,371.9599914550781,372.8200073242188,732900
2026-08-12,371.9800109863281,389.4800109863281,370.3800048828125,388.8299865722656,1258700
2026-08-13,390.2699890136719,392.5799865722656,382.510009765625,384.9700012207031,754100
2026-08-14,384.0,389.7000122070313,380.0899963378906,389.0499877929688,761100
2026-08-17,386.5199890136719,387.0899963378906,380.05999755859375,384.30999755859375,756600
2026-08-18,384.0,392.5299987792969,381.6900024414063,382.0,741200
2026-08-19,385.0,387.6099853515625,371.5,378.0199890136719,1141300
2026-08-20,374.2900085449219,387.7900085449219,374.2900085449219,380.7300109863281,1316600
2026-08-21,381.6900024414063,387.9800109863281,378.6300048828125,378.8800048828125,1143600
