關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,建準,2421.TW,3,0.026824198942113187,0.3529956919303768,0.37409686545461585,246,0.463,0.3034342285801742,樣本充足（>200，具統計意義）,0.187
全球競爭_同業,,VRT,5,-0.2828610119952604,0.2893585253263319,0.17427564395815498,252,0.567,0.04365383398683458,樣本充足（>200，具統計意義）,0.186
台灣高關聯股,高力,8996.TW,4,0.1699512657513012,0.503681579048937,0.33525413911154,248,0.488,0.8040153955093787,樣本充足（>200，具統計意義）,0.168
全球上游_供應,GPU功耗,NVDA,0,-0.12526543643123733,0.20701455253461498,0.0608650102356225,252,0.595,0.003754395545643217,樣本充足（>200，具統計意義）,0.151
台灣高關聯股,富世達,6805.TW,4,-0.13689127185184524,0.30559680014961055,0.25235745617478794,243,0.477,0.5645089545200825,樣本充足（>200，具統計意義）,0.126
全球競爭_同業,,ETN,5,-0.11439801691979531,0.2486416968076085,0.13369022963656527,252,0.556,0.10076475823902212,樣本充足（>200，具統計意義）,0.122
全球競爭_同業,Nidec,6594.T,4,-0.17287238500200547,0.2529328929135471,0.23609139926249878,235,0.472,0.47874659872882774,樣本充足（>200，具統計意義）,0.118
全球合作_需求端,,SMCI,4,0.003650671549349235,0.10375697699920756,0.04755456857431853,250,0.556,0.09825965066636073,樣本充足（>200，具統計意義）,0.08
全球競爭_同業,,MOD,4,-0.12005893728271641,0.20177133218263021,0.07872820652713589,251,0.514,0.7499751829616408,樣本充足（>200，具統計意義）,0.053
