關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,京元電,2449.TW,4,-0.032581600307611897,0.3640875401069849,0.6554265156183711,0.5021022583794935,-3.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",36.4,65.5,50.2,中度同向連動,252,0.5,1.0,樣本充足（>200，具統計意義）,0.251
全球上游_供應,M31,6643.TW,4,0.1584029353962421,0.37718237942827804,0.5362514198633943,0.49779111124419917,15.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",37.7,53.6,49.8,中度同向連動,252,0.492,0.8382956253889808,樣本充足（>200，具統計意義）,0.249
全球合作_需求端,台積電,TSM,5,0.1426893170468246,0.22757943014541054,0.2922305803110352,0.20974069948740526,14.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",22.8,29.2,21.0,弱同向連動,253,0.589,0.004510682531633691,樣本充足（>200，具統計意義）,0.233
全球合作_需求端,台積電,2330.TW,5,-0.45674053735098197,-0.021982239473229838,0.48615631490492095,0.405048234818967,-45.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-2.2,48.6,40.5,中度同向連動,242,0.5,0.9905896021881367,樣本充足（>200，具統計意義）,0.203
台灣高關聯股,旺矽,6223.TW,4,-0.08099339345606807,-0.1890537438593996,0.4511877529042304,0.30929846938107036,-8.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-18.9,45.1,30.9,弱同向連動,252,0.532,0.28856867677272147,樣本充足（>200，具統計意義）,0.186
台灣高關聯股,精測,6510.TW,4,0.444456360016441,0.25726038644253735,0.5311881048325865,0.3496302757940908,44.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",25.7,53.1,35.0,弱同向連動,250,0.508,0.9085384764811525,樣本充足（>200，具統計意義）,0.183
全球上游_供應,,CDNS,4,-0.5080449622623382,-0.21417207216174808,0.15049968287547635,0.2670898491544044,-50.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-21.4,15.0,26.7,弱同向連動,253,0.549,0.16716154858824617,樣本充足（>200，具統計意義）,0.183
台灣高關聯股,穎崴,6515.TW,4,0.06301002493523826,0.1778277187854791,0.5827702688876215,0.31501960210243773,6.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",17.8,58.3,31.5,弱同向連動,254,0.52,0.5368276826631504,樣本充足（>200，具統計意義）,0.177
全球競爭_同業,,MRVL,5,0.1329974520565168,0.22385214402229178,0.19611917121223718,0.1491974116967558,13.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",22.4,19.6,14.9,弱同向連動,252,0.571,0.02456075835286262,樣本充足（>200，具統計意義）,0.175
全球上游_供應,,ARM,4,-0.14655750635801013,0.13650796907109183,0.10669227872652669,0.25677214393913844,-14.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",13.7,10.7,25.7,弱同向連動,253,0.545,0.17760039552842316,樣本充足（>200，具統計意義）,0.174
全球上游_供應,,SNPS,4,-0.31723553923728487,-0.1838855878832433,0.2025145141846095,0.29612307680142036,-31.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-18.4,20.3,29.6,弱同向連動,253,0.522,0.6298139637984179,樣本充足（>200，具統計意義）,0.17
全球上游_供應,力旺,3529.TW,4,-0.27219573605120134,0.11411621338318245,0.4099257384761453,0.30621984102228084,-27.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",11.4,41.0,30.6,弱同向連動,250,0.504,1.0,樣本充足（>200，具統計意義）,0.157
全球競爭_同業,,AVGO,5,0.21598845662829796,0.15279540341331407,0.1190966010776743,0.2001055678701468,21.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",15.3,11.9,20.0,弱同向連動,253,0.553,0.10935026960027038,樣本充足（>200，具統計意義）,0.153
全球合作_需求端,,AMZN,0,-0.3816230418897011,-0.03892194611707913,0.14675084626179802,0.11262002130559967,-38.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-3.9,14.7,11.3,弱同向連動,253,0.557,0.08653121939958064,樣本充足（>200，具統計意義）,0.114
全球合作_需求端,,META,0,0.23481175056744474,0.3982586574991098,0.11517703873121214,0.09546669549926018,23.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",39.8,11.5,9.5,幾乎無關聯,253,0.526,0.4492017826855653,樣本充足（>200，具統計意義）,0.073
全球合作_需求端,,GOOGL,0,-0.4456948785441785,-0.31443277050990387,0.05718903826840399,0.010966793341025715,-44.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-31.4,5.7,1.1,幾乎無關聯,253,0.542,0.21669598343324795,樣本充足（>200，具統計意義）,0.047
全球合作_需求端,,MSFT,0,-0.581217229193206,-0.3066047736944637,-0.05726236487300831,0.0048691320700339,-58.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-30.7,-5.7,0.5,幾乎無關聯,253,0.518,0.6531681208530722,樣本充足（>200，具統計意義）,0.02
