關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Mitsubishi Electric,6503.T,3,0.14674014229532045,0.27500076608265583,0.43775438477826617,0.4349215411150716,14.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",27.5,43.8,43.5,中度同向連動,244,0.533,0.38948140441993806,樣本充足（>200，具統計意義）,0.25
全球競爭_同業,Sumitomo Electric,5802.T,4,0.4231183360378291,0.5915190020871811,0.5525685801652235,0.45530189249041153,42.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",59.2,55.3,45.5,中度同向連動,243,0.51,0.8676849025695272,樣本充足（>200，具統計意義）,0.238
全球競爭_同業,中際旭創,300308.SZ,5,0.02096470296721589,0.22786190180905044,0.3553030264436224,0.34168514805889355,2.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",22.8,35.5,34.2,弱同向連動,256,0.418,0.011122486374967985,樣本充足（>200，具統計意義）,0.205
全球競爭_同業,新易盛,300502.SZ,5,-0.06855692459608029,0.19067107504731254,0.3006599745329766,0.3166504860308435,-6.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",19.1,30.1,31.7,弱同向連動,256,0.465,0.30995567895327164,樣本充足（>200，具統計意義）,0.158
全球競爭_同業,,COHR,5,-0.12693207396101958,0.3269284156765755,0.33965006888708904,0.23667022449725436,-12.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",32.7,34.0,23.7,弱同向連動,260,0.538,0.28991571964295515,樣本充足（>200，具統計意義）,0.157
全球競爭_同業,,LITE,5,-0.17748460208541916,0.3806367198306466,0.2568677438583586,0.21053336510608486,-17.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",38.1,25.7,21.1,弱同向連動,258,0.539,0.2819202986345427,樣本充足（>200，具統計意義）,0.144
全球競爭_同業,,AVGO,5,-0.050793285421844324,0.40122373562093305,0.31067353701545236,0.19692788942379774,-5.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",40.1,31.1,19.7,弱同向連動,260,0.535,0.32986909640657475,樣本充足（>200，具統計意義）,0.133
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,-0.8155630371773439,-0.5675904789903234,-0.014683492119249875,-0.04185659433031757,-81.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-56.8,-1.5,-4.2,幾乎無關聯,260,0.569,0.03421942997428607,樣本充足（>200，具統計意義）,0.108
全球合作_需求端,,MRVL,4,-2.387642012103845e-05,0.22801212841341778,0.2797852731538013,0.1289167729311343,-0.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",22.8,28.0,12.9,弱同向連動,259,0.514,0.7797598370188669,樣本充足（>200，具統計意義）,0.078
全球上游_供應,,PD,0,-0.021232583944266054,-0.09344301137081498,-0.2652315954265296,-0.13936553002331512,-2.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-9.3,-26.5,-13.9,弱反向連動,256,0.504,0.9371895220632659,樣本充足（>200，具統計意義）,0.074
全球合作_需求端,,NVDA,5,-0.4771110874992417,0.33177762604442435,0.3301905339596635,0.046452163570157065,-47.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",33.2,33.0,4.6,幾乎無關聯,260,0.538,0.2672851799659482,樣本充足（>200，具統計意義）,0.062
全球上游_供應,,APD,0,-0.24222724825309186,-0.26292203394931096,-0.12450716553150773,0.05960639732421623,-24.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-26.3,-12.5,6.0,幾乎無關聯,260,0.527,0.45421810878272306,樣本充足（>200，具統計意義）,0.057
