關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,晟銘電,3013.TW,3,-0.2151630501774511,0.4998611607450616,0.6532717656151464,0.5052397571514895,-21.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",50.0,65.3,50.5,中度同向連動,255,0.49,0.8836283343626427,樣本充足（>200，具統計意義）,0.253
台灣高關聯股,勤誠,8210.TW,4,-0.13528928039422242,0.3266321976069009,0.5477919311737292,0.4610497496332043,-13.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",32.7,54.8,46.1,中度同向連動,266,0.515,0.7169898386965854,樣本充足（>200，具統計意義）,0.246
台灣高關聯股,鴻海,2317.TW,4,-0.47523711476897457,0.4684923189878917,0.5584505515308188,0.4647787612471641,-47.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",46.8,55.8,46.5,中度同向連動,260,0.508,0.9200820881262124,樣本充足（>200，具統計意義）,0.24
全球上游_供應,,NVDA,5,0.07132403650372142,-0.15254076153946874,0.11673673671822235,0.19142470971119838,7.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-15.3,11.7,19.1,弱同向連動,269,0.572,0.025311674004100972,樣本充足（>200，具統計意義）,0.202
全球競爭_同業,Lenovo,0992.HK,3,-0.6253926368572681,-0.03744395686394736,0.26335099144028634,0.21797558590705932,-62.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-3.7,26.3,21.8,弱同向連動,264,0.557,0.083715863655843,樣本充足（>200，具統計意義）,0.166
全球競爭_同業,,HPE,4,0.09991548687373603,-0.41787976317765857,-0.07699779223182258,0.06546182826871011,10.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-41.8,-7.7,6.5,幾乎無關聯,268,0.578,0.017098063391827588,樣本充足（>200，具統計意義）,0.133
全球競爭_同業,,DELL,5,-0.0767302400102881,-0.32912890337005224,0.0202007780163725,0.2079342405933421,-7.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-32.9,2.0,20.8,弱同向連動,269,0.528,0.44055203052399805,樣本充足（>200，具統計意義）,0.132
全球競爭_同業,,SMCI,5,-0.19531286992304375,-0.22784802627063616,0.1654249537813424,0.15396666962379463,-19.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-22.8,16.5,15.4,弱同向連動,267,0.532,0.3346243283465914,樣本充足（>200，具統計意義）,0.109
全球上游_供應,,AMD,4,0.2152302116884359,-0.2194674200874831,0.010002365466571496,0.10929097368928993,21.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-21.9,1.0,10.9,弱同向連動,269,0.55,0.13620530284286173,樣本充足（>200，具統計意義）,0.105
全球合作_需求端,META/GOOGL/AMZN CapEx,MSFT,0,0.07821816212995483,-0.1321832905589466,0.019213901828602543,0.05278533601402502,7.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-13.2,1.9,5.3,幾乎無關聯,269,0.528,0.42654687175679906,樣本充足（>200，具統計意義）,0.054
