關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球合作_需求端,,MU,5,0.631029364917125,0.5241101455610452,0.7845478030668178,0.6413728034213622,63.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",52.4,78.5,64.1,中度同向連動,286,0.497,0.9115295092470195,樣本充足（>200，具統計意義）,0.321
全球合作_需求端,,TSM,5,0.8683764348885847,0.8706293345172215,0.846508791326556,0.6048119995869979,86.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",87.1,84.7,60.5,中度同向連動,286,0.514,0.7657164751378742,樣本充足（>200，具統計意義）,0.316
全球競爭_同業,Siltronic,WAF.DE,5,-0.039876275211162944,0.4521719116506652,0.47794840859367316,0.47494529345064074,-4.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",45.2,47.8,47.5,中度同向連動,268,0.53,0.392237119872057,樣本充足（>200，具統計意義）,0.267
全球合作_需求端,Samsung,005930.KS,4,0.4891149272134827,0.5528832715399742,0.38282027939597374,0.24425013068932863,48.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",55.3,38.3,24.4,弱同向連動,263,0.475,0.39899363878415295,樣本充足（>200，具統計意義）,0.122
全球競爭_同業,SUMCO,3436.T,5,-0.05258894967407728,0.013463405398061507,0.22663840224027929,0.2265145029334172,-5.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",1.3,22.7,22.7,弱同向連動,262,0.5,1.0,樣本充足（>200，具統計意義）,0.113
台灣高關聯股,台積電,2330.TW,5,0.14078012547936034,0.22723836005282166,0.11845202432390174,0.1397226446623365,14.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",22.7,11.8,14.0,弱同向連動,251,0.534,0.40555920497493825,樣本充足（>200，具統計意義）,0.104
台灣高關聯股,南亞科,2408.TW,3,0.24922043244666736,0.35546999844783445,0.35897834330055783,0.2035165544390138,24.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",35.5,35.9,20.4,弱同向連動,263,0.49,0.7491886922022069,樣本充足（>200，具統計意義）,0.102
全球競爭_同業,信越,4063.T,5,-0.2727851978148356,-0.10813835757347391,0.3009459218113297,0.1748024321733501,-27.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-10.8,30.1,17.5,弱同向連動,261,0.502,1.0,樣本充足（>200，具統計意義）,0.089
