關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Mitsubishi Electric,6503.T,3,0.4897769084495478,0.46762129003317054,0.47221650148041855,0.5568961545816472,49.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",46.8,47.2,55.7,中度同向連動,239,0.536,0.34914938001483997,樣本充足（>200，具統計意義）,0.314
全球競爭_同業,,COHR,5,0.05945150830262433,-0.03839467469080315,0.1709625327475589,0.13998461232228307,5.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-3.8,17.1,14.0,弱同向連動,254,0.677,3.934203526827146e-08,樣本充足（>200，具統計意義）,0.297
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,0.23460347385757527,0.196150784452846,0.43385930474742923,0.2627997570141914,23.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",19.6,43.4,26.3,弱同向連動,256,0.586,0.0085916628524471,樣本充足（>200，具統計意義）,0.261
全球競爭_同業,,AVGO,5,0.457319224715084,0.23753645875937565,0.18839782566662167,0.07342414721720744,45.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",23.8,18.8,7.3,幾乎無關聯,256,0.656,1.2314964637874276e-06,樣本充足（>200，具統計意義）,0.232
全球競爭_同業,Sumitomo Electric,5802.T,4,0.6097346228216902,0.24862735304170433,0.3491812154990951,0.42886894192268665,61.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",24.9,34.9,42.9,中度同向連動,237,0.515,0.7655603093292456,樣本充足（>200，具統計意義）,0.229
全球合作_需求端,,NVDA,5,0.40283018187860525,-0.011387362796762064,0.14484210367046563,0.08538212043030093,40.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-1.1,14.5,8.5,幾乎無關聯,256,0.645,7.169696211512987e-06,樣本充足（>200，具統計意義）,0.225
全球競爭_同業,中際旭創,300308.SZ,5,0.2045117164940372,0.42414323337030657,0.21410026454326514,0.28568850364918913,20.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",42.4,21.4,28.6,弱同向連動,253,0.557,0.10214475950319768,樣本充足（>200，具統計意義）,0.2
全球競爭_同業,,LITE,5,0.17860805583019476,-0.08445057064076836,0.12714787445952302,0.10925550306250507,17.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-8.4,12.7,10.9,弱同向連動,252,0.603,0.0019992914549011778,樣本充足（>200，具統計意義）,0.189
全球合作_需求端,,MRVL,4,0.3330146249111642,0.16648518828346678,0.17859294736116732,0.029283547127415734,33.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.6,17.9,2.9,幾乎無關聯,255,0.643,1.0407537599796545e-05,樣本充足（>200，具統計意義）,0.189
全球競爭_同業,新易盛,300502.SZ,5,0.3934720587158544,0.3862840369451645,0.16236425272847588,0.19058225437861895,39.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",38.6,16.2,19.1,弱同向連動,253,0.534,0.3710674564992328,樣本充足（>200，具統計意義）,0.129
全球上游_供應,,APD,0,0.05283449920076433,-0.1365416711809398,0.14729913222019067,0.19307479502555752,5.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-13.7,14.7,19.3,弱同向連動,254,0.496,1.0,樣本充足（>200，具統計意義）,0.097
全球上游_供應,,PD,0,0.03510667097076057,0.13961268252254747,-0.059687140220480925,-0.01912494876961416,3.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",14.0,-6.0,-1.9,幾乎無關聯,250,0.412,0.008901092989064947,樣本充足（>200，具統計意義）,0.011
