關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Mitsubishi Electric,6503.T,3,0.5796703084682372,0.423204680538243,0.49194092014274526,0.5565361648280766,58.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",42.3,49.2,55.7,中度同向連動,235,0.532,0.4137002747933225,樣本充足（>200，具統計意義）,0.31
全球競爭_同業,,COHR,5,-0.05543191586476377,0.05155179599581013,0.21673807807533754,0.13314090509233253,-5.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",5.2,21.7,13.3,弱同向連動,250,0.672,1.1729203596328681e-07,樣本充足（>200，具統計意義）,0.286
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,-0.19388266721262046,-0.0029187398339759656,0.3322415817084029,0.25514636964981746,-19.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-0.3,33.2,25.5,弱同向連動,250,0.584,0.011369946345832136,樣本充足（>200，具統計意義）,0.254
全球競爭_同業,Sumitomo Electric,5802.T,4,0.18009266163048981,0.21766821897455554,0.3245171610693513,0.4265099352895664,18.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",21.8,32.5,42.7,中度同向連動,233,0.511,0.8618485202856668,樣本充足（>200，具統計意義）,0.224
全球競爭_同業,,AVGO,5,-0.14838012244839033,0.11403546572777658,0.10232282413766194,0.04958646103432474,-14.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",11.4,10.2,5.0,幾乎無關聯,250,0.652,3.070384185713433e-06,樣本充足（>200，具統計意義）,0.212
全球合作_需求端,,NVDA,5,-0.4609470709448807,-0.12441780456277227,0.12701264478949173,0.07597509964594466,-46.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-12.4,12.7,7.6,幾乎無關聯,250,0.636,3.0136942106248195e-05,樣本充足（>200，具統計意義）,0.209
全球競爭_同業,中際旭創,300308.SZ,5,0.5062622991730982,0.3662563798182254,0.21619970182262233,0.2995261225880908,50.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",36.6,21.6,30.0,弱同向連動,247,0.555,0.12067558771663621,樣本充足（>200，具統計意義）,0.204
全球合作_需求端,,MRVL,4,0.2227768487954482,-0.009116522886696843,0.15887555335317502,0.030571575042038793,22.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-0.9,15.9,3.1,幾乎無關聯,249,0.635,4.129630489505101e-05,樣本充足（>200，具統計意義）,0.18
全球競爭_同業,,LITE,5,-0.19122520493344136,-0.03802157512874106,0.14046733721189242,0.08999216140165532,-19.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-3.8,14.0,9.0,幾乎無關聯,248,0.597,0.003999130540199949,樣本充足（>200，具統計意義）,0.17
全球競爭_同業,新易盛,300502.SZ,5,0.441058821580651,0.2625501560253385,0.15793339550562205,0.19353592919909765,44.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",26.3,15.8,19.4,弱同向連動,247,0.526,0.5021449912245377,樣本充足（>200，具統計意義）,0.123
全球上游_供應,,APD,0,-0.6064615228460133,-0.28874922758143334,0.17465510383575583,0.2166950666045697,-60.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-28.9,17.5,21.7,弱同向連動,250,0.496,1.0,樣本充足（>200，具統計意義）,0.108
全球上游_供應,,PD,0,-0.059161670094649385,0.14409364136646877,-0.10915301842287367,-0.03314683255995082,-5.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",14.4,-10.9,-3.3,幾乎無關聯,246,0.415,0.011628129531646249,樣本充足（>200，具統計意義）,0.02
