關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,DuPont,DD,3,0.08072059390617875,0.2708328224551092,0.2709177323430282,250,0.576,0.022554266381359076,樣本充足（>200，具統計意義）,0.254
台灣高關聯股,台光電,2383.TW,3,0.14954730091081764,0.4558423205712646,0.3693950246010373,247,0.53,0.5770761520634928,樣本充足（>200，具統計意義）,0.215
台灣高關聯股,聯茂,6213.TW,3,0.4544578600909421,0.5590647502479646,0.3840958916513465,249,0.494,0.8420074787276987,樣本充足（>200，具統計意義）,0.192
