關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,台積電,2330.TW,5,0.3994704744562428,0.5016808379380641,0.5078899388303124,239,0.498,0.9377212965437203,樣本充足（>200，具統計意義）,0.254
全球合作_需求端,,TSM,5,0.027094837282846188,0.370285546912588,0.18867234826813142,252,0.615,0.0005729832437662939,樣本充足（>200，具統計意義）,0.251
台灣高關聯股,南亞科,2408.TW,3,-0.01794368340848123,0.538148424255501,0.4331920137351455,248,0.52,0.7567903564816074,樣本充足（>200，具統計意義）,0.237
全球競爭_同業,SUMCO,3436.T,5,0.2204469223333041,0.3887236037886456,0.39417353595683935,238,0.496,0.9160914900476003,樣本充足（>200，具統計意義）,0.197
全球競爭_同業,信越,4063.T,5,0.3536840806111845,0.34300423215450443,0.38450205355471456,238,0.471,0.395112928423184,樣本充足（>200，具統計意義）,0.192
全球合作_需求端,,MU,5,-0.09527397510208484,0.18441616024803684,0.17725643377843167,252,0.571,0.044187715448111675,樣本充足（>200，具統計意義）,0.192
全球合作_需求端,Samsung,005930.KS,4,-0.06417114495608002,0.3849131938125131,0.3441433266398193,240,0.504,1.0,樣本充足（>200，具統計意義）,0.176
全球競爭_同業,Siltronic,WAF.DE,5,0.12901020914521596,0.29107536444650395,0.2502376091125808,253,0.522,0.5908016587394985,樣本充足（>200，具統計意義）,0.147
全球合作_需求端,Intel,INTC,3,0.01547446796942995,0.3449963346145173,0.18357122313918078,251,0.55,0.16286358100245904,樣本充足（>200，具統計意義）,0.142
