關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,穎崴,6515.TW,4,0.6031599356215962,0.3967420130649595,0.4800573232071919,0.3287882586163834,60.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",39.7,48.0,32.9,弱同向連動,252,0.571,0.02264893786794993,樣本充足（>200，具統計意義）,0.283
台灣高關聯股,京元電,2449.TW,4,0.5284984332602086,0.5350208423546798,0.554329829242514,0.4547979283550237,52.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",53.5,55.4,45.5,中度同向連動,248,0.5,1.0,樣本充足（>200，具統計意義）,0.227
全球上游_供應,力旺,3529.TW,4,0.6966638919031262,0.6220148401219271,0.3697265897979157,0.3047146561083726,69.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",62.2,37.0,30.5,弱同向連動,248,0.548,0.17523044729561454,樣本充足（>200，具統計意義）,0.201
全球上游_供應,M31,6643.TW,4,0.8264869111016868,0.7746866815630465,0.41783661414617435,0.3526647831559869,82.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",77.5,41.8,35.3,弱同向連動,250,0.524,0.5633470382400998,樣本充足（>200，具統計意義）,0.2
台灣高關聯股,旺矽,6223.TW,4,0.6318810802226663,0.3379382611747275,0.4778819297645343,0.3312614329782239,63.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",33.8,47.8,33.1,弱同向連動,250,0.512,0.6903146770768631,樣本充足（>200，具統計意義）,0.178
台灣高關聯股,精測,6510.TW,4,0.4430368001216173,0.3117050898960061,0.3678577444218523,0.34649009253337504,44.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",31.2,36.8,34.6,弱同向連動,247,0.47,0.40397436939545117,樣本充足（>200，具統計意義）,0.173
全球合作_需求端,台積電,2330.TW,5,0.572004099393218,0.5177167223987601,0.40284831454877684,0.2881913614582741,57.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",51.8,40.3,28.8,弱同向連動,239,0.51,0.7408270294730938,樣本充足（>200，具統計意義）,0.155
全球合作_需求端,,GOOGL,0,-0.3436163129458369,-0.3577982249770257,-0.13839975343758634,-0.08625641007679764,-34.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-35.8,-13.8,-8.6,幾乎無關聯,251,0.578,0.019242946102890124,樣本充足（>200，具統計意義）,0.145
全球上游_供應,,CDNS,4,-0.7015353714365397,-0.18357241244177727,0.07904290009133293,0.10460134378855174,-70.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-18.4,7.9,10.5,弱同向連動,251,0.546,0.2106881114224903,樣本充足（>200，具統計意義）,0.098
全球合作_需求端,台積電,TSM,5,0.3356871811159128,0.3603473210300889,0.14994390016910458,0.08524771813934764,33.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",36.0,15.0,8.5,幾乎無關聯,251,0.554,0.09224849679802204,樣本充足（>200，具統計意義）,0.096
全球上游_供應,,SNPS,4,-0.6624649842846752,-0.13663647330026182,0.22912407634646134,0.15124867971661243,-66.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-13.7,22.9,15.1,弱同向連動,251,0.51,0.9438269708340659,樣本充足（>200，具統計意義）,0.086
全球競爭_同業,,MRVL,5,0.004869409137098167,0.10416656635655858,0.10945150701813326,0.08480718935984635,0.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",10.4,10.9,8.5,幾乎無關聯,250,0.54,0.21831143865045577,樣本充足（>200，具統計意義）,0.082
全球合作_需求端,,AMZN,0,-0.10874464850590804,-0.11363690986650382,0.03247172096245764,0.02178556321747008,-10.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-11.4,3.2,2.2,幾乎無關聯,251,0.566,0.05447984365123843,樣本充足（>200，具統計意義）,0.077
全球上游_供應,,ARM,4,-0.012826724036119593,0.2386031493026289,0.0694416181599321,0.07008795311137321,-1.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",23.9,6.9,7.0,幾乎無關聯,251,0.538,0.2836826649608294,樣本充足（>200，具統計意義）,0.073
全球合作_需求端,,META,0,-0.290002740206253,0.04020093229423668,0.06115135614343802,0.034782660099194895,-29.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",4.0,6.1,3.5,幾乎無關聯,251,0.546,0.17663663618733583,樣本充足（>200，具統計意義）,0.063
全球合作_需求端,,MSFT,0,-0.6072973957478801,-0.20882603686477075,-0.1382547572509347,-0.04208638795610055,-60.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-20.9,-13.8,-4.2,幾乎無關聯,251,0.538,0.2724552401103842,樣本充足（>200，具統計意義）,0.059
全球競爭_同業,,AVGO,5,0.44978045425669516,0.41405590334156794,0.045427903583439865,0.07216688833815875,45.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",41.4,4.5,7.2,幾乎無關聯,251,0.522,0.521503106238365,樣本充足（>200，具統計意義）,0.058
