關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球合作_需求端,,MU,5,0.8222993498006487,0.6420711338942494,0.7637809340190274,0.6297402246945065,82.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",64.2,76.4,63.0,中度同向連動,285,0.502,1.0,樣本充足（>200，具統計意義）,0.317
全球合作_需求端,Intel,INTC,3,0.8637174858242325,0.837721493289126,0.8355707171418048,0.5982523948852189,86.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",83.8,83.6,59.8,中度同向連動,284,0.475,0.4392676256137852,樣本充足（>200，具統計意義）,0.299
全球合作_需求端,Samsung,005930.KS,4,0.6591796989367978,0.6608048538778228,0.4037992178574288,0.36860712871571416,65.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",66.1,40.4,36.9,弱同向連動,263,0.464,0.17991126015616385,樣本充足（>200，具統計意義）,0.184
全球競爭_同業,Siltronic,WAF.DE,5,0.22269808661374738,0.517031087355051,0.38665450945136337,0.3629061610792188,22.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",51.7,38.7,36.3,弱同向連動,269,0.498,1.0,樣本充足（>200，具統計意義）,0.181
台灣高關聯股,南亞科,2408.TW,3,0.4010085336077479,0.45230202088299537,0.3541447652168086,0.32361936927629503,40.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",45.2,35.4,32.4,弱同向連動,262,0.515,0.8567240114846908,樣本充足（>200，具統計意義）,0.177
台灣高關聯股,台積電,2330.TW,5,0.592382191345976,0.42228726927529087,0.25098340210369136,0.26266567131833046,59.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",42.2,25.1,26.3,弱同向連動,251,0.438,0.04622678545589297,樣本充足（>200，具統計意義）,0.158
全球競爭_同業,SUMCO,3436.T,5,0.19288184225740274,0.1626979034091639,0.1931980737582145,0.13621836092674725,19.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.3,19.3,13.6,弱同向連動,262,0.523,0.5607888572810973,樣本充足（>200，具統計意義）,0.091
全球競爭_同業,信越,4063.T,5,-0.11690001766842217,-0.04404239497857231,0.26604555142240716,0.13796296829931665,-11.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-4.4,26.6,13.8,弱同向連動,261,0.51,0.8629291174595515,樣本充足（>200，具統計意義）,0.079
