日期,目標股,趨勢延續分數,趨勢延續分數_100,趨勢延續標籤,信心,主要貢獻1,收盤價,5日均線,20日均線,均線排列,均線濾網,均線濾網註記
2026-09-21,6695.TW,0.44,44.0,中度偏多延續,納入 17 檔關聯股；其中天數樣本最少的一檔為 252 天（樣本充足（>200，具統計意義））,,50.2,48.77,48.3,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2388.TW,0.58,58.0,中度偏多延續,納入 17 檔關聯股；其中天數樣本最少的一檔為 250 天（樣本充足（>200，具統計意義））,,73.8,70.82,74.1,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2363.TW,0.331,33.1,弱偏多延續,納入 17 檔關聯股；其中天數樣本最少的一檔為 252 天（樣本充足（>200，具統計意義））,M31,54.0,52.58,51.78,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3041.TW,0.358,35.8,弱偏多延續,納入 17 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,M31,22.9,22.52,22.77,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,8299.TW,0.471,47.1,中度偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,創見,2050.0,2013.0,2062.0,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2337.TW,1.0,100.0,強烈偏多延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 253 天（樣本充足（>200，具統計意義））,Infineon,120.5,118.3,121.95,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,2344.TW,1.0,100.0,強烈偏多延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 255 天（樣本充足（>200，具統計意義））,兆易創新,173.0,170.2,176.07,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,6239.TW,0.28,28.0,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 108 天（樣本尚可（100–200，具參考意義））,華邦電,282.0,276.6,278.45,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2329.TW,0.259,25.9,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 111 天（樣本尚可（100–200，具參考意義））,南亞科,44.35,43.12,43.08,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,8110.TW,0.251,25.1,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 109 天（樣本尚可（100–200，具參考意義））,華邦電,47.4,44.06,44.21,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,8150.TW,0.28,28.0,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 112 天（樣本尚可（100–200，具參考意義））,南亞科,92.5,88.94,89.67,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6147.TW,0.009,0.9,方向不明/觀望,納入 8 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,瑞鼎,224.0,214.0,192.88,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2449.TW,0.246,24.6,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 256 天（樣本充足（>200，具統計意義））,世芯,291.5,273.3,265.3,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6257.TW,0.231,23.1,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 256 天（樣本充足（>200，具統計意義））,世芯,233.0,223.5,214.5,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3264.TW,0.135,13.5,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 261 天（樣本充足（>200，具統計意義））,世芯,268.5,245.1,232.65,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6223.TW,0.642,64.2,中度偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,MJC,5645.0,5597.0,5427.75,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6510.TW,0.6,60.0,中度偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,雍智,3520.0,3345.0,3238.5,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6515.TW,0.684,68.4,中度偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,,6800.0,6375.0,6669.25,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6488.TW,0.182,18.2,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,Siltronic,952.0,931.8,945.1,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,5483.TW,0.234,23.4,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 238 天（樣本充足（>200，具統計意義））,SUMCO,183.5,182.5,180.93,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3037.TW,0.756,75.6,強烈偏多延續,納入 7 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,Ibiden,981.0,962.8,997.8,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,8046.TW,0.772,77.2,強烈偏多延續,納入 7 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,AT&S,1100.0,1091.0,1126.5,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,3189.TW,0.723,72.3,強烈偏多延續,納入 7 檔關聯股；其中天數樣本最少的一檔為 240 天（樣本充足（>200，具統計意義））,AT&S,826.0,815.6,830.4,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,1815.TW,0.598,59.8,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,建榮,124.5,117.8,122.58,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,1802.TW,0.519,51.9,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,建榮,59.9,58.34,59.31,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,5475.TW,0.572,57.2,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,建榮,188.5,178.2,186.47,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,1446.TW,0.257,25.7,弱偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 223 天（樣本充足（>200，具統計意義））,台燿,13.4,13.47,13.47,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,8358.TW,0.495,49.5,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,台燿,494.0,492.8,500.38,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,1303.TW,0.592,59.2,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,台燿,240.0,231.9,228.43,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,4989.TW,0.508,50.8,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,台燿,61.7,60.44,62.26,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2383.TW,0.638,63.8,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 259 天（樣本充足（>200，具統計意義））,金像電,4865.0,4930.0,5335.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6274.TW,0.598,59.8,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 259 天（樣本充足（>200，具統計意義））,金居,1375.0,1370.0,1401.0,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6213.TW,0.509,50.9,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 261 天（樣本充足（>200，具統計意義））,富喬,527.0,519.2,529.85,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2368.TW,0.317,31.7,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,台燿,1115.0,1009.8,1068.0,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3044.TW,0.375,37.5,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,台燿,503.0,503.5,496.23,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2313.TW,0.127,12.7,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,台燿,247.0,227.5,233.15,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2327.TW,0.752,75.2,強烈偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 232 天（樣本充足（>200，具統計意義））,凱美,546.0,539.6,551.15,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,2492.TW,0.773,77.3,強烈偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 235 天（樣本充足（>200，具統計意義））,凱美,307.0,304.2,300.02,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-21,6173.TW,0.701,70.1,強烈偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,大毅,311.0,307.6,267.27,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-21,2382.TW,0.065,6.5,方向不明/觀望,納入 10 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,晟銘電,344.5,341.0,337.68,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6669.TW,0.318,31.8,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 252 天（樣本充足（>200，具統計意義））,晟銘電,2140.0,2179.0,2336.3,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2376.TW,0.156,15.6,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,鴻海,356.0,352.0,352.62,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2377.TW,0.163,16.3,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 240 天（樣本充足（>200，具統計意義））,鴻海,170.5,156.0,152.62,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2357.TW,0.081,8.1,方向不明/觀望,納入 10 檔關聯股；其中天數樣本最少的一檔為 236 天（樣本充足（>200，具統計意義））,Lenovo,960.0,947.0,968.05,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3324.TW,0.482,48.2,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 235 天（樣本充足（>200，具統計意義））,建準,1480.0,1393.0,1320.25,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3017.TW,0.507,50.7,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,建準,3480.0,3277.0,3322.75,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3653.TW,0.433,43.3,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,建準,6075.0,5501.0,5667.75,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3081.TW,0.649,64.9,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,Sumitomo Electric,2960.0,2808.0,3045.0,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2455.TW,0.692,69.2,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,Sumitomo Electric,556.0,536.2,507.07,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,4991.TW,0.598,59.8,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,Sumitomo Electric,499.5,450.1,485.7,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,4971.TW,0.652,65.2,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,Sumitomo Electric,636.0,575.8,591.4,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3105.TW,0.558,55.8,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,479.5,475.4,452.48,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,8086.TW,0.54,54.0,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 238 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,115.0,109.5,112.83,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3363.TW,0.643,64.3,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,,750.0,684.0,708.2,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3163.TW,0.64,64.0,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,,731.0,669.2,722.15,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,4979.TW,0.743,74.3,強烈偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,,620.0,568.6,589.85,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,3450.TW,0.69,69.0,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,Sumitomo Electric,554.0,530.1,557.98,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,4977.TW,0.651,65.1,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,,178.5,172.7,172.02,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6451.TW,0.703,70.3,強烈偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,,457.0,426.9,440.38,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,3711.TW,0.631,63.1,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 237 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,632.0,616.2,609.95,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2330.TW,0.674,67.4,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 234 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,2460.0,2422.0,2421.75,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3008.TW,0.141,14.1,弱偏多延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,今國光,6430.0,6232.0,6708.25,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3362.TW,0.175,17.5,弱偏多延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,今國光,180.5,175.8,189.88,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3406.TW,0.234,23.4,弱偏多延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 250 天（樣本充足（>200，具統計意義））,亞光,984.0,968.2,968.4,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,4585.TW,1.0,100.0,強烈偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 241 天（樣本充足（>200，具統計意義））,所羅門,303.0,299.3,296.77,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-21,6415.TW,0.443,44.3,中度偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,台達電,425.5,419.7,425.52,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6526.TW,0.326,32.6,弱偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,聯發科,691.0,652.6,633.95,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3231.TW,0.14,14.0,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 106 天（樣本尚可（100–200，具參考意義））,南亞科,186.5,185.0,185.07,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2615.TW,-0.093,-9.3,方向不明/觀望,納入 3 檔關聯股；其中天數樣本最少的一檔為 241 天（樣本充足（>200，具統計意義））,陽明,121.0,117.8,115.28,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,8039.TW,0.096,9.6,方向不明/觀望,納入 3 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,台光電,293.0,273.0,298.18,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2301.TW,1.0,100.0,強烈偏多延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 225 天（樣本充足（>200，具統計意義））,台達電,309.5,284.1,294.68,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,2464.TW,1.0,100.0,強烈偏多延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 255 天（樣本充足（>200，具統計意義））,廣運,216.0,190.3,194.72,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,2059.TW,1.0,100.0,強烈偏多延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 253 天（樣本充足（>200，具統計意義））,勤誠,12460.0,12202.0,13174.75,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,6214.TW,-0.365,-36.5,弱偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 221 天（樣本充足（>200，具統計意義））,零壹,193.5,192.4,186.32,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2395.TW,1.0,100.0,強烈偏多延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,樺漢,700.0,691.2,680.85,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-21,2474.TW,0.515,51.5,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 233 天（樣本充足（>200，具統計意義））,晟銘電,209.5,207.6,207.22,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,8103.TW,0.034,3.4,方向不明/觀望,納入 5 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,台達電,129.5,125.0,118.5,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6531.TW,0.562,56.2,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 110 天（樣本尚可（100–200，具參考意義））,Samsung Electro-Mechanics,942.0,933.8,940.8,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6770.TW,0.476,47.6,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 109 天（樣本尚可（100–200，具參考意義））,Murata,72.5,70.9,70.78,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2303.TW,0.421,42.1,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 108 天（樣本尚可（100–200，具參考意義））,TDK,156.0,148.0,136.43,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,2421.TW,0.401,40.1,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,台達電,168.5,163.2,165.18,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,4931.TW,0.479,47.9,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 252 天（樣本充足（>200，具統計意義））,,244.0,235.1,246.53,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,6830.TW,-0.578,-57.8,中度偏空延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,日月光,553.0,537.31,554.23,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,7711.TW,-0.182,-18.2,弱偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 186 天（樣本尚可（100–200，具參考意義））,華擎,598.0,543.0,554.85,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-21,3234.TW,1.0,100.0,強烈偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 255 天（樣本充足（>200，具統計意義））,華星光,195.0,178.6,188.37,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-21,6291.TW,1.0,100.0,強烈偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 259 天（樣本充足（>200，具統計意義））,上詮,524.0,500.3,455.5,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-21,4908.TW,0.611,61.1,中度偏多延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 258 天（樣本充足（>200，具統計意義））,建準,246.5,238.5,221.22,多頭排列,,非強烈訊號，不套用均線濾網
