關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球上游_供應,M31,6643.TW,4,0.7446215849968442,0.6290739668700134,0.562164663557777,0.5943322416596614,74.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",62.9,56.2,59.4,中度同向連動,264,0.492,0.9019337999664349,樣本充足（>200，具統計意義）,0.297
台灣高關聯股,京元電,2449.TW,4,0.4776207970713296,0.5447865830242666,0.6021222000611212,0.5094502189875287,47.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",54.5,60.2,50.9,中度同向連動,262,0.508,0.9238636992192877,樣本充足（>200，具統計意義）,0.262
全球合作_需求端,台積電,2330.TW,5,0.4487332781730353,0.4571634123563846,0.6925481915529552,0.5154107419814967,44.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",45.7,69.3,51.5,中度同向連動,252,0.492,0.89928592766946,樣本充足（>200，具統計意義）,0.258
全球上游_供應,,SNPS,4,0.0722678366473356,-0.18210324229652747,0.21483920113638488,0.243941773367661,7.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-18.2,21.5,24.4,弱同向連動,264,0.58,0.0139340019677227,樣本充足（>200，具統計意義）,0.242
全球競爭_同業,,AVGO,5,-0.05774747040570449,-0.06525693069911628,0.20167642229425023,0.21336884285933308,-5.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-6.5,20.2,21.3,弱同向連動,264,0.595,0.0030471768310829043,樣本充足（>200，具統計意義）,0.242
全球上游_供應,力旺,3529.TW,4,0.6789880186140241,0.5102281578555016,0.5057814631016609,0.43472652343131024,67.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",51.0,50.6,43.5,中度同向連動,263,0.521,0.5731140312943248,樣本充足（>200，具統計意義）,0.238
全球上游_供應,,CDNS,4,-0.06479309320279145,-0.1619182167905027,0.13402018187952588,0.17776099839249251,-6.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-16.2,13.4,17.8,弱同向連動,264,0.602,0.001382974506324128,樣本充足（>200，具統計意義）,0.229
全球合作_需求端,,AMZN,0,-0.14241971672259282,0.06285173811223127,0.23915282711872307,0.13257980647077486,-14.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",6.3,23.9,13.3,弱同向連動,264,0.621,0.00013611530091003348,樣本充足（>200，具統計意義）,0.225
台灣高關聯股,旺矽,6223.TW,4,0.12072739395349237,0.13494342281101865,0.5261841560323645,0.417456552720158,12.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",13.5,52.6,41.7,中度同向連動,264,0.496,0.9880070966757827,樣本充足（>200，具統計意義）,0.209
台灣高關聯股,穎崴,6515.TW,4,0.20692966608897412,0.12452318445531968,0.5890124929293342,0.41787964531986793,20.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",12.5,58.9,41.8,中度同向連動,266,0.47,0.39443085228317165,樣本充足（>200，具統計意義）,0.209
全球合作_需求端,台積電,TSM,5,0.037769305361962456,-0.07927054766141096,0.13328158928998918,0.20065220971074502,3.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-7.9,13.3,20.1,弱同向連動,264,0.572,0.025341267434669603,樣本充足（>200，具統計意義）,0.207
全球上游_供應,,ARM,4,0.04197285759746183,-0.054261148458104466,0.2004357945170991,0.18909620974757096,4.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-5.4,20.0,18.9,弱同向連動,264,0.572,0.02638753756278586,樣本充足（>200，具統計意義）,0.2
台灣高關聯股,精測,6510.TW,4,0.3952362956689787,0.10263336027418316,0.5219326876444607,0.36692282078691013,39.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",10.3,52.2,36.7,弱同向連動,261,0.444,0.09504919233615626,樣本充足（>200，具統計意義）,0.183
全球競爭_同業,,MRVL,5,-0.12837234709201048,-0.10218198443300833,0.19683955575041637,0.0980279825094881,-12.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-10.2,19.7,9.8,幾乎無關聯,263,0.589,0.0052557745456910014,樣本充足（>200，具統計意義）,0.166
全球合作_需求端,,META,0,-0.26202063608165066,-0.20737854534264305,0.21676875490686184,0.13350679655586603,-26.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-20.7,21.7,13.4,弱同向連動,264,0.568,0.03608623696240189,樣本充足（>200，具統計意義）,0.162
全球合作_需求端,,GOOGL,0,-0.31256579633515114,-0.21185245748856404,0.14214671447199143,0.04908606668907524,-31.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-21.2,14.2,4.9,幾乎無關聯,264,0.561,0.06435669403091165,樣本充足（>200，具統計意義）,0.085
全球合作_需求端,,MSFT,0,-0.085809182253046,-0.09863950072781759,-0.0424535141110375,0.00882197101227091,-8.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-9.9,-4.2,0.9,幾乎無關聯,264,0.545,0.17541224297634458,樣本充足（>200，具統計意義）,0.05
