關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球上游_供應,M31,6643.TW,4,0.7604298698668265,0.6289793497841042,0.5747096927733775,0.597490346391016,76.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",62.9,57.5,59.7,中度同向連動,264,0.492,0.9019337999664349,樣本充足（>200，具統計意義）,0.299
台灣高關聯股,京元電,2449.TW,4,0.4864568061175328,0.4782137997849944,0.6088466028443746,0.507731308881955,48.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",47.8,60.9,50.8,中度同向連動,262,0.508,0.9238636992192877,樣本充足（>200，具統計意義）,0.261
全球上游_供應,,SNPS,4,0.5431593084488158,0.04117110953240565,0.30349584319720807,0.2620324573707361,54.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",4.1,30.3,26.2,弱同向連動,265,0.581,0.011762526317714262,樣本充足（>200，具統計意義）,0.255
全球合作_需求端,台積電,2330.TW,5,0.24422275482648043,0.3103250759242314,0.6495517388443842,0.49910097901973133,24.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",31.0,65.0,49.9,中度同向連動,253,0.494,0.9446535923550827,樣本充足（>200，具統計意義）,0.25
全球上游_供應,,CDNS,4,0.5126820463163949,0.158284982927306,0.22385171649812377,0.20086383452377712,51.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",15.8,22.4,20.1,弱同向連動,265,0.604,0.0011297635250940167,樣本充足（>200，具統計意義）,0.245
全球競爭_同業,,AVGO,5,0.0791576869887785,0.06696367200909693,0.24065069043528545,0.21162141254992628,7.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",6.7,24.1,21.2,弱同向連動,265,0.596,0.0025553147667061013,樣本充足（>200，具統計意義）,0.242
全球上游_供應,力旺,3529.TW,4,0.6208844502049202,0.35914449668490805,0.48351309026645733,0.4263221577331336,62.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",35.9,48.4,42.6,中度同向連動,264,0.519,0.6143192675576931,樣本充足（>200，具統計意義）,0.232
全球合作_需求端,,AMZN,0,0.22132946991695626,0.22230201541064826,0.32707157508085954,0.13840628377128592,22.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",22.2,32.7,13.8,弱同向連動,265,0.623,0.00010888780506276368,樣本充足（>200，具統計意義）,0.23
全球上游_供應,,ARM,4,0.5756917756162727,0.4632111536082741,0.3489333174615918,0.22851322720656742,57.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",46.3,34.9,22.9,弱同向連動,265,0.574,0.02282760668885971,樣本充足（>200，具統計意義）,0.225
全球合作_需求端,台積電,TSM,5,0.21982396545146773,0.13522515153520315,0.19749718975600036,0.2015345605065159,22.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",13.5,19.7,20.2,弱同向連動,265,0.574,0.022084478994470656,樣本充足（>200，具統計意義）,0.209
台灣高關聯股,旺矽,6223.TW,4,-0.07322998400399973,0.0022140907140065875,0.4718450751331094,0.3917437781972005,-7.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",0.2,47.2,39.2,弱同向連動,265,0.494,0.9334008085640082,樣本充足（>200，具統計意義）,0.196
全球合作_需求端,,META,0,0.49504472854487797,0.45293406633226174,0.3890021532433753,0.18356439107181172,49.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",45.3,38.9,18.4,弱同向連動,265,0.566,0.042487988037403356,樣本充足（>200，具統計意義）,0.189
台灣高關聯股,精測,6510.TW,4,0.2444070758683535,-0.010326708399159642,0.47755099539098916,0.34916009347802646,24.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-1.0,47.8,34.9,弱同向連動,261,0.444,0.09504919233615626,樣本充足（>200，具統計意義）,0.175
全球競爭_同業,,MRVL,5,0.09606155987812884,0.09387787564828806,0.22501892244586358,0.1078085098540592,9.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",9.4,22.5,10.8,弱同向連動,264,0.591,0.004470844881017686,樣本充足（>200，具統計意義）,0.174
台灣高關聯股,穎崴,6515.TW,4,-0.4442456357788269,-0.3472131648877591,0.3998148432453213,0.34014794798148656,-44.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-34.7,40.0,34.0,弱同向連動,267,0.472,0.4276400206255764,樣本充足（>200，具統計意義）,0.17
全球合作_需求端,,GOOGL,0,0.0010239337692194085,0.019375823196438765,0.18214366756841274,0.05056248665442332,0.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",1.9,18.2,5.1,幾乎無關聯,265,0.562,0.056570280759408516,樣本充足（>200，具統計意義）,0.088
全球合作_需求端,,MSFT,0,0.3047740883193917,0.09642508515420933,0.04361044274550848,0.015125443622889019,30.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",9.6,4.4,1.5,幾乎無關聯,265,0.543,0.1969569541318052,樣本充足（>200，具統計意義）,0.051
