關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,雍智,6683.TW,3,0.9393914575939846,0.7727727153754703,0.6639948462417238,0.4535888847767083,93.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",77.3,66.4,45.4,中度同向連動,254,0.457,0.2098415550429951,樣本充足（>200，具統計意義）,0.227
台灣高關聯股,中探針,6217.TW,3,0.6478058136402346,0.5118577355428724,0.5431632376815143,0.3753567491655484,64.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",51.2,54.3,37.5,弱同向連動,252,0.48,0.6181074076923194,樣本充足（>200，具統計意義）,0.188
全球競爭_同業,MJC,6871.T,4,-0.1223766199878241,0.12249221143254338,0.3779351899427091,0.35562998478550195,-12.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",12.2,37.8,35.6,弱同向連動,239,0.46,0.27109392219561335,樣本充足（>200，具統計意義）,0.178
全球合作_需求端,,NVDA,5,0.3031559277657991,0.335818815840143,0.1780504132914807,0.2343693458489574,30.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",33.6,17.8,23.4,弱同向連動,252,0.556,0.0993979643567491,樣本充足（>200，具統計意義）,0.173
全球競爭_同業,JEM,6855.T,3,-0.11053222640905527,0.09207887542469811,0.41166405925002636,0.3263601863848964,-11.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",9.2,41.2,32.6,弱同向連動,239,0.456,0.2230770701009467,樣本充足（>200，具統計意義）,0.163
台灣高關聯股,京元電,2449.TW,4,-0.012414587243082332,0.08488199964998219,0.37159598700071067,0.29844550647639156,-1.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",8.5,37.2,29.8,弱同向連動,251,0.482,0.64238308607986,樣本充足（>200，具統計意義）,0.149
全球合作_需求端,,AVGO,4,0.3844002378877177,0.2381564283863791,0.16617701849976618,0.12823946922005694,38.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",23.8,16.6,12.8,弱同向連動,252,0.54,0.2528141088332526,樣本充足（>200，具統計意義）,0.104
全球競爭_同業,,FORM,5,-0.06285258577373241,0.17339715589085689,0.13001763024110477,0.09399044868347639,-6.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",17.3,13.0,9.4,幾乎無關聯,252,0.54,0.24434550175002112,樣本充足（>200，具統計意義）,0.087
全球合作_需求端,,TSM,4,0.19325510760051168,0.23162379122567633,0.02032736047727706,0.11761252647524424,19.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",23.2,2.0,11.8,弱同向連動,252,0.496,1.0,樣本充足（>200，具統計意義）,0.059
全球競爭_同業,,TPRO.MI,5,-0.06908547521139989,0.08820643717764168,0.205571017519313,0.04673072549163269,-6.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",8.8,20.6,4.7,幾乎無關聯,248,0.512,0.7812709190510532,樣本充足（>200，具統計意義）,0.035
