關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,台達電,2308.TW,4,-0.0069986025144505816,0.4247646306157741,0.39472930765988606,241,0.544,0.22381769546045308,樣本充足（>200，具統計意義）,0.241
台灣高關聯股,光寶科,2301.TW,4,-0.14510610244705033,0.3540686155564621,0.35278064964033634,240,0.525,0.5183725310209204,樣本充足（>200，具統計意義）,0.201
全球競爭_同業,,APH,4,0.17498397183341738,0.12940015321725196,0.04066303995251672,247,0.623,0.0001756319822548378,樣本充足（>200，具統計意義）,0.173
台灣高關聯股,貿聯-KY,3665.TW,4,-0.10308932585840741,0.2773644286325608,0.2513106263399826,241,0.535,0.3503111243468735,樣本充足（>200，具統計意義）,0.161
全球競爭_同業,,TEL,4,0.037681479052645066,-0.03791048086200063,-0.061895168599177014,247,0.522,0.5757030175912323,樣本充足（>200，具統計意義）,0.053
