關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,華擎,3515.TW,4,0.7565542891378583,0.6604969638842356,0.5585663596755702,177,0.582,0.040685123211641305,樣本尚可（100–200，具參考意義）,0.433
台灣高關聯股,緯穎,6669.TW,3,0.07616150791882233,0.24771345709611306,0.23955668309127598,185,0.578,0.046970960878760286,樣本尚可（100–200，具參考意義）,0.238
台灣高關聯股,廣達,2382.TW,3,0.3997281022224473,0.4106497342740509,0.2715983471977076,179,0.575,0.061745107011336245,樣本尚可（100–200，具參考意義）,0.211
全球競爭_同業,,DELL,3,0.1827514659223962,0.09097537551771705,0.18968941598563954,183,0.574,0.06467515354858565,樣本尚可（100–200，具參考意義）,0.169
全球競爭_同業,,SMCI,4,0.3253426951874735,0.20492829756408268,0.1488101105030869,181,0.564,0.1187248494544456,樣本尚可（100–200，具參考意義）,0.138
全球競爭_同業,,HPE,3,0.06728997052735004,0.0841532644906748,0.03720325929177517,182,0.577,0.0527766983972313,樣本尚可（100–200，具參考意義）,0.096
