日期,目標股,趨勢延續分數,趨勢延續分數_100,趨勢延續標籤,信心,主要貢獻1,收盤價,5日均線,20日均線,均線排列,均線濾網,均線濾網註記
2026-09-16,8046.TW,-0.015,-1.5,方向不明/觀望,納入 7 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,AT&S,1085.0,1082.0,1140.25,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3189.TW,-0.154,-15.4,弱偏空延續,納入 7 檔關聯股；其中天數樣本最少的一檔為 237 天（樣本充足（>200，具統計意義））,AT&S,795.0,809.0,831.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,1815.TW,-0.612,-61.2,中度偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,建榮,114.5,122.9,120.08,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,1802.TW,-0.558,-55.8,中度偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,建榮,56.0,58.28,58.99,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,5475.TW,-0.722,-72.2,強烈偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,建榮,170.0,180.7,184.93,空頭排列,留意/警示,分數強烈偏空，均線也是空頭排列且跌破5日線，兩者一致
2026-09-16,1446.TW,-0.674,-67.4,中度偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 220 天（樣本充足（>200，具統計意義））,台燿,13.3,13.33,13.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,8358.TW,-1.0,-100.0,強烈偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,台燿,482.0,506.2,485.12,多頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
2026-09-16,1303.TW,-1.0,-100.0,強烈偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 241 天（樣本充足（>200，具統計意義））,三井金屬,221.5,232.1,218.8,多頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
2026-09-16,4989.TW,-1.0,-100.0,強烈偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,台燿,58.3,60.34,62.38,空頭排列,留意/警示,分數強烈偏空，均線也是空頭排列且跌破5日線，兩者一致
2026-09-16,2383.TW,-0.345,-34.5,弱偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 256 天（樣本充足（>200，具統計意義））,金像電,5115.0,5308.0,5507.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6274.TW,-0.402,-40.2,中度偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 256 天（樣本充足（>200，具統計意義））,金居,1370.0,1371.0,1428.25,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6213.TW,-0.561,-56.1,中度偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 258 天（樣本充足（>200，具統計意義））,富喬,519.0,515.4,525.48,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2368.TW,-0.47,-47.0,中度偏空延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,台燿,972.0,1037.4,1063.05,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3044.TW,-0.41,-41.0,中度偏空延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,台燿,490.5,504.1,488.62,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2313.TW,-0.527,-52.7,中度偏空延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,台燿,218.5,222.7,229.75,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2327.TW,0.107,10.7,弱偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 229 天（樣本充足（>200，具統計意義））,凱美,537.0,547.6,555.25,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2492.TW,-0.055,-5.5,方向不明/觀望,納入 8 檔關聯股；其中天數樣本最少的一檔為 232 天（樣本充足（>200，具統計意義））,凱美,300.0,308.6,294.05,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6173.TW,0.012,1.2,方向不明/觀望,納入 8 檔關聯股；其中天數樣本最少的一檔為 239 天（樣本充足（>200，具統計意義））,大毅,294.5,283.1,247.57,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2382.TW,-0.279,-27.9,弱偏空延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,鴻海,333.0,335.7,334.3,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6669.TW,-0.262,-26.2,弱偏空延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,勤誠,2315.0,2307.0,2330.65,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2376.TW,-0.203,-20.3,弱偏空延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,鴻海,343.0,346.0,350.43,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2377.TW,-0.271,-27.1,弱偏空延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 236 天（樣本充足（>200，具統計意義））,鴻海,148.0,150.5,149.62,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2357.TW,-0.399,-39.9,弱偏空延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 233 天（樣本充足（>200，具統計意義））,Lenovo,928.0,948.4,961.8,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3324.TW,-0.819,-81.9,強烈偏空延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 232 天（樣本充足（>200，具統計意義））,建準,1260.0,1340.0,1233.3,多頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
2026-09-16,3017.TW,-0.83,-83.0,強烈偏空延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,建準,3115.0,3322.0,3249.25,多頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
2026-09-16,3653.TW,-0.91,-91.0,強烈偏空延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 241 天（樣本充足（>200，具統計意義））,建準,5310.0,5687.0,5638.5,多頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
2026-09-16,3081.TW,-0.213,-21.3,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,Sumitomo Electric,2675.0,2783.0,3034.0,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2455.TW,-0.171,-17.1,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 241 天（樣本充足（>200，具統計意義））,Sumitomo Electric,520.0,528.4,478.82,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,4991.TW,-0.123,-12.3,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,Sumitomo Electric,418.0,461.9,490.2,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,4971.TW,-0.327,-32.7,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,Sumitomo Electric,522.0,568.8,584.85,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3105.TW,-0.401,-40.1,中度偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,454.0,450.9,429.85,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,8086.TW,-0.491,-49.1,中度偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 235 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,106.0,108.1,113.38,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3363.TW,-0.077,-7.7,方向不明/觀望,納入 12 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,,648.0,687.2,687.65,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3163.TW,-0.213,-21.3,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,,635.0,680.8,734.4,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,4979.TW,-0.137,-13.7,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,,509.0,559.2,584.3,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3450.TW,-0.225,-22.5,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,Sumitomo Electric,492.5,509.7,558.98,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,4977.TW,-0.17,-17.0,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 241 天（樣本充足（>200，具統計意義））,,160.5,170.2,166.5,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6451.TW,-0.113,-11.3,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,,394.0,416.8,436.8,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3711.TW,-0.177,-17.7,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 234 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,592.0,620.4,603.35,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2330.TW,-0.212,-21.2,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 231 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,2385.0,2417.0,2411.0,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3008.TW,-0.483,-48.3,中度偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,今國光,6055.0,6484.0,6556.0,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3362.TW,-0.604,-60.4,中度偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 241 天（樣本充足（>200，具統計意義））,今國光,168.0,178.0,191.85,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3406.TW,-0.508,-50.8,中度偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,亞光,915.0,1026.8,902.9,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,4585.TW,-0.216,-21.6,弱偏空延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 238 天（樣本充足（>200，具統計意義））,所羅門,296.0,294.6,296.07,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6415.TW,0.219,21.9,弱偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,台達電,406.0,408.4,430.07,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6526.TW,-0.037,-3.7,方向不明/觀望,納入 12 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,聯發科,623.0,632.0,617.7,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3231.TW,-0.591,-59.1,中度偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 104 天（樣本尚可（100–200，具參考意義））,南亞科,182.5,185.1,183.6,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2615.TW,-0.642,-64.2,中度偏空延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 238 天（樣本充足（>200，具統計意義））,陽明,112.0,112.9,114.88,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,8039.TW,0.083,8.3,方向不明/觀望,納入 3 檔關聯股；其中天數樣本最少的一檔為 250 天（樣本充足（>200，具統計意義））,台光電,270.0,277.8,298.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2301.TW,0.579,57.9,中度偏多延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 224 天（樣本充足（>200，具統計意義））,台達電,274.0,281.8,291.77,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2464.TW,-0.411,-41.1,中度偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 252 天（樣本充足（>200，具統計意義））,廣運,176.0,186.8,192.38,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2059.TW,-1.0,-100.0,強烈偏空延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,勤誠,11715.0,12114.0,13500.75,空頭排列,留意/警示,分數強烈偏空，均線也是空頭排列且跌破5日線，兩者一致
2026-09-16,6214.TW,0.411,41.1,中度偏多延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 217 天（樣本充足（>200，具統計意義））,零壹,190.0,188.2,183.6,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2395.TW,-0.512,-51.2,中度偏空延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,樺漢,685.0,668.2,676.0,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2474.TW,-0.811,-81.1,強烈偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 230 天（樣本充足（>200，具統計意義））,晟銘電,203.5,204.7,206.3,空頭排列,留意/警示,分數強烈偏空，均線也是空頭排列且跌破5日線，兩者一致
2026-09-16,8103.TW,0.4,40.0,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,台達電,114.0,113.2,111.28,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6531.TW,0.214,21.4,弱偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 107 天（樣本尚可（100–200，具參考意義））,Samsung Electro-Mechanics,890.0,973.8,924.2,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6770.TW,0.198,19.8,弱偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 106 天（樣本尚可（100–200，具參考意義））,Murata,66.9,70.66,70.06,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2303.TW,0.438,43.8,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 105 天（樣本尚可（100–200，具參考意義））,TDK,138.5,141.3,129.9,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,2421.TW,0.232,23.2,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,台達電,158.0,164.1,161.03,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,4931.TW,-0.089,-8.9,方向不明/觀望,納入 6 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,,225.0,238.0,252.65,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6830.TW,-0.609,-60.9,中度偏空延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,日月光,529.57,561.51,533.28,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,7711.TW,0.138,13.8,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 183 天（樣本尚可（100–200，具參考意義））,華擎,468.0,536.2,537.65,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,3234.TW,-0.408,-40.8,中度偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 254 天（樣本充足（>200，具統計意義））,華星光,163.5,185.3,181.48,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,6291.TW,-0.369,-36.9,弱偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 258 天（樣本充足（>200，具統計意義））,上詮,446.0,472.9,428.18,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-16,4908.TW,-0.185,-18.5,弱偏空延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 254 天（樣本充足（>200，具統計意義））,建準,224.0,237.9,203.15,多頭排列,,非強烈訊號，不套用均線濾網
