關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,AT&S,ATS.VI,4,0.3328477016538282,0.40658487703233065,0.33503118831553974,0.31177675896178914,33.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",40.7,33.5,31.2,弱同向連動,250,0.6,0.0022062448291389632,樣本充足（>200，具統計意義）,0.307
全球競爭_同業,Ibiden,4062.T,5,0.1593079822047055,0.3075037807247809,0.4460375351116592,0.40414999903813614,15.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",30.8,44.6,40.4,中度同向連動,248,0.512,0.8135024660470425,樣本充足（>200，具統計意義）,0.214
全球合作_需求端,,AMD,4,-0.36045900801250685,-0.036986402868159074,0.26463157696185685,0.1666657951140865,-36.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-3.7,26.5,16.7,弱同向連動,265,0.577,0.017248127607894254,樣本充足（>200，具統計意義）,0.193
全球競爭_同業,SEMCO,009150.KS,5,0.4401896287451041,0.42193004769675874,0.43771498998663405,0.3498908810470883,44.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",42.2,43.8,35.0,弱同向連動,251,0.474,0.4799752219035951,樣本充足（>200，具統計意義）,0.175
全球合作_需求端,,NVDA,5,-0.06694098868295487,0.28494841180710656,0.37140373942057336,0.19115149804062237,-6.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.5,37.1,19.1,弱同向連動,265,0.558,0.07719180038314812,樣本充足（>200，具統計意義）,0.154
全球上游_供應,Ajinomoto ABF膜,2802.T,5,0.06724171530672278,0.16965222224551946,0.34779065967209055,0.25825819784766557,6.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",17.0,34.8,25.8,弱同向連動,247,0.514,0.732203401097353,樣本充足（>200，具統計意義）,0.143
全球合作_需求端,,AVGO,4,0.01045378841733919,0.28892765532246883,0.31824821949515203,0.17313580426174247,1.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.9,31.8,17.3,弱同向連動,265,0.555,0.09906359410339999,樣本充足（>200，具統計意義）,0.141
