關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球合作_需求端,,TSM,5,0.8776823229664031,0.6504119082662954,0.8074892540825579,0.6317659885369283,87.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",65.0,80.7,63.2,中度同向連動,287,0.505,1.0,樣本充足（>200，具統計意義）,0.321
全球合作_需求端,Intel,INTC,3,0.631029364917125,0.5241101455610452,0.7845478030668178,0.6413728034213622,63.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",52.4,78.5,64.1,中度同向連動,286,0.472,0.34001821123425124,樣本充足（>200，具統計意義）,0.321
全球競爭_同業,Siltronic,WAF.DE,5,0.533303322632024,0.6672266418409595,0.5137769370266412,0.5063578471445274,53.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",66.7,51.4,50.6,中度同向連動,269,0.476,0.4936988036392017,樣本充足（>200，具統計意義）,0.253
台灣高關聯股,南亞科,2408.TW,3,0.1796291841934409,0.2515437261664663,0.2833380888284021,0.33994836875380374,18.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",25.2,28.3,34.0,弱同向連動,264,0.527,0.6445722080220371,樣本充足（>200，具統計意義）,0.196
全球合作_需求端,Samsung,005930.KS,4,0.06946041222708867,0.38436057020530107,0.31554194185824347,0.34692889913450686,6.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",38.4,31.6,34.7,弱同向連動,264,0.489,0.4936724704552141,樣本充足（>200，具統計意義）,0.173
全球競爭_同業,SUMCO,3436.T,5,0.33326710100132045,0.10875284202067736,0.17019371930973384,0.26566817488559324,33.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",10.9,17.0,26.6,弱同向連動,263,0.521,0.6971983830099935,樣本充足（>200，具統計意義）,0.154
全球競爭_同業,信越,4063.T,5,-0.1977761681345467,-0.03228111515395073,0.26980107825824595,0.18828917631636147,-19.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-3.2,27.0,18.8,弱同向連動,262,0.481,0.5406856570075258,樣本充足（>200，具統計意義）,0.094
台灣高關聯股,台積電,2330.TW,5,0.4689837339252545,0.16452144217100126,0.06009494953967569,0.13772638377953866,46.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.5,6.0,13.8,弱同向連動,252,0.476,0.37609626660833084,樣本充足（>200，具統計意義）,0.069
