關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Mitsubishi Electric,6503.T,3,0.5690079470583925,0.4202477546243425,0.47400817321328914,0.5577048233738696,56.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",42.0,47.4,55.8,中度同向連動,235,0.532,0.4137002747933225,樣本充足（>200，具統計意義）,0.311
全球競爭_同業,,COHR,5,-0.17950450058953393,0.014581887105218105,0.22043760529910866,0.13084579668929833,-18.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",1.5,22.0,13.1,弱同向連動,248,0.673,1.1438037341585759e-07,樣本充足（>200，具統計意義）,0.287
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,0.15521058722486258,0.10543819224559692,0.3317341369209293,0.25140935347393095,15.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",10.5,33.2,25.1,弱同向連動,248,0.585,0.011019811083813308,樣本充足（>200，具統計意義）,0.252
全球競爭_同業,Sumitomo Electric,5802.T,4,0.20940661579395958,0.23657599284052827,0.32065364040732175,0.4296532733871275,20.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",23.7,32.1,43.0,中度同向連動,233,0.511,0.8618485202856668,樣本充足（>200，具統計意義）,0.226
全球競爭_同業,中際旭創,300308.SZ,5,0.5836616463839336,0.3899837692711659,0.2394820250920084,0.30714352425585223,58.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",39.0,23.9,30.7,弱同向連動,245,0.555,0.12252356642301572,樣本充足（>200，具統計意義）,0.209
全球合作_需求端,,NVDA,5,-0.227639796043765,-0.15201237971442275,0.12211890009534003,0.07243617715288499,-22.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-15.2,12.2,7.2,幾乎無關聯,248,0.637,2.7966028969038112e-05,樣本充足（>200，具統計意義）,0.208
全球競爭_同業,,AVGO,5,0.01037049386873101,0.2168443440616525,0.09993151113189068,0.03990703438546617,1.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",21.7,10.0,4.0,幾乎無關聯,248,0.653,2.8546398310635816e-06,樣本充足（>200，具統計意義）,0.208
全球合作_需求端,,MRVL,4,0.008871425844288704,0.01982517090708554,0.156200832562433,0.02244813268915432,0.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",2.0,15.6,2.2,幾乎無關聯,247,0.636,3.9754309044189436e-05,樣本充足（>200，具統計意義）,0.176
全球競爭_同業,,LITE,5,-0.36296894860723977,-0.15795002091461746,0.13391241922388694,0.08334001314749977,-36.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-15.8,13.4,8.3,幾乎無關聯,246,0.598,0.004108444782682458,樣本充足（>200，具統計意義）,0.167
全球競爭_同業,新易盛,300502.SZ,5,0.38309371229046024,0.25694470431778105,0.16564549842820472,0.19792701277413174,38.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",25.7,16.6,19.8,弱同向連動,245,0.527,0.5061033636956207,樣本充足（>200，具統計意義）,0.125
全球上游_供應,,APD,0,-0.41978956134111745,-0.30336016475484345,0.16876138361598936,0.1958854003364541,-42.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-30.3,16.9,19.6,弱同向連動,248,0.492,0.894800047835365,樣本充足（>200，具統計意義）,0.098
全球上游_供應,,PD,0,0.2645655351460419,0.2603799461790676,-0.1062576559376152,-0.026968336901344748,26.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",26.0,-10.6,-2.7,幾乎無關聯,244,0.418,0.016966779135443085,樣本充足（>200，具統計意義）,0.016
