關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,日月光,3711.TW,3,0.08422595885413252,0.4704188284975557,0.360625487908108,242,0.579,0.021874916575476532,樣本充足（>200，具統計意義）,0.311
台灣高關聯股,聯電,2303.TW,3,-0.0926174212488709,0.33128557990577595,0.2255772348052712,249,0.494,0.8417066315249383,樣本充足（>200，具統計意義）,0.113
台灣高關聯股,台積電,2330.TW,4,0.4062214048351732,0.3311007100037189,0.19596425369706366,238,0.492,0.7635832391424606,樣本充足（>200，具統計意義）,0.098
