關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,建準,2421.TW,3,0.5920377337327608,0.5013154947697871,0.44767329397517386,249,0.494,0.9500739195910066,樣本充足（>200，具統計意義）,0.224
台灣高關聯股,瀚荃,8103.TW,4,0.4960594642215569,0.5667137628508043,0.37146223964797,248,0.492,0.9021583086701824,樣本充足（>200，具統計意義）,0.186
