關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球上游_供應,力旺,3529.TW,4,0.24868661003794856,0.26216559516255206,0.39743151491988876,0.39468403004910824,24.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",26.2,39.7,39.5,弱同向連動,245,0.506,1.0,樣本充足（>200，具統計意義）,0.203
全球上游_供應,,ARM,4,0.2730060444988755,0.16124590293693042,0.18196548523816464,0.15769931661188985,27.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.1,18.2,15.8,弱同向連動,248,0.581,0.014734713233442057,樣本充足（>200，具統計意義）,0.191
全球合作_需求端,台積電,2330.TW,5,0.19717983588553678,0.15532921636007094,0.3280962676076881,0.379208928474592,19.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",15.5,32.8,37.9,弱同向連動,235,0.455,0.31311734669427105,樣本充足（>200，具統計意義）,0.19
全球上游_供應,M31,6643.TW,4,0.4603980880482042,0.4787381560054481,0.28706625954680404,0.37688781048703435,46.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",47.9,28.7,37.7,弱同向連動,247,0.494,0.8039384326402734,樣本充足（>200，具統計意義）,0.188
台灣高關聯股,京元電,2449.TW,4,-0.014441602795345057,0.0607294663814506,0.3837630637152034,0.34336710105628115,-1.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",6.1,38.4,34.3,弱同向連動,246,0.439,0.08872490931934318,樣本充足（>200，具統計意義）,0.172
台灣高關聯股,穎崴,6515.TW,4,0.025346005218554703,0.1837928502058855,0.37456732903338164,0.2283163435806804,2.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",18.4,37.5,22.8,弱同向連動,249,0.53,0.3144249454006806,樣本充足（>200，具統計意義）,0.144
台灣高關聯股,精測,6510.TW,4,-0.36300207325883604,-0.12163626746548466,0.21678207747659806,0.22041291437709742,-36.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-12.2,21.7,22.0,弱同向連動,245,0.51,0.865969037159003,樣本充足（>200，具統計意義）,0.12
全球上游_供應,,SNPS,4,-0.23544310053949805,-0.1740417642720725,0.03918580868846976,0.14685036604653492,-23.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-17.4,3.9,14.7,弱同向連動,248,0.536,0.3889880508518395,樣本充足（>200，具統計意義）,0.11
全球合作_需求端,台積電,TSM,5,-0.10122146056716948,0.007165417373733034,0.1839270609306777,0.10071239122161198,-10.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",0.7,18.4,10.1,弱同向連動,248,0.556,0.06852572007939978,樣本充足（>200，具統計意義）,0.107
全球合作_需求端,,GOOGL,0,0.16931436104294428,0.2875415185208266,-0.016719986010278763,0.019643308254370804,16.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.8,-1.7,2.0,幾乎無關聯,248,0.577,0.017929722237962187,樣本充足（>200，具統計意義）,0.104
台灣高關聯股,旺矽,6223.TW,4,-0.445380795534815,-0.24219688589093688,0.2465299534895792,0.20550205467281293,-44.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-24.2,24.7,20.6,弱同向連動,247,0.462,0.37981669611926316,樣本充足（>200，具統計意義）,0.103
全球競爭_同業,,AVGO,5,-0.4719647430679469,-0.2424564663562249,0.07088208430282958,-0.03113934454410033,-47.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-24.2,7.1,-3.1,幾乎無關聯,248,0.569,0.034834961925821126,樣本充足（>200，具統計意義）,0.101
全球上游_供應,,CDNS,4,-0.12107310306677159,-0.07420763894003568,0.10853283979257855,0.19018598056024438,-12.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-7.4,10.9,19.0,弱同向連動,248,0.504,1.0,樣本充足（>200，具統計意義）,0.099
全球合作_需求端,,AMZN,0,0.2792601928839386,0.4004344121324298,0.09342556016600746,0.06589778369028322,27.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",40.0,9.3,6.6,幾乎無關聯,248,0.548,0.15796267064662736,樣本充足（>200，具統計意義）,0.081
全球競爭_同業,,MRVL,5,0.20279963248383975,0.09407808450117396,0.15319321963900542,0.034065933558406154,20.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",9.4,15.3,3.4,幾乎無關聯,247,0.547,0.1314951182522692,樣本充足（>200，具統計意義）,0.064
全球合作_需求端,,META,0,0.599193141779804,0.40834677030137695,0.09726608688843157,-0.020599092548147006,59.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",40.8,9.7,-2.1,幾乎無關聯,248,0.456,0.20586939227272968,樣本充足（>200，具統計意義）,0.01
全球合作_需求端,,MSFT,0,0.3374658765743734,0.3248643972833738,0.01955047481113398,0.00011128821626497358,33.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",32.5,2.0,0.0,幾乎無關聯,248,0.496,0.9851335043225226,樣本充足（>200，具統計意義）,0.0
