關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Samsung Electro-Mechanics,009150.KS,4,0.38421673866987194,0.32525151011013714,0.48869594845046005,0.4597697952617579,38.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",32.5,48.9,46.0,中度同向連動,252,0.504,1.0,樣本充足（>200，具統計意義）,0.234
全球競爭_同業,Murata,6981.T,4,0.15372735467297544,0.08055181703590213,0.4925783096603146,0.41417334949653567,15.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",8.1,49.3,41.4,中度同向連動,246,0.476,0.4831060093391659,樣本充足（>200，具統計意義）,0.207
全球競爭_同業,TDK,6762.T,4,0.23653152057496368,0.12542350341254505,0.4564442902678326,0.3934800998775588,23.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",12.5,45.6,39.3,弱同向連動,247,0.494,0.9295739466946802,樣本充足（>200，具統計意義）,0.197
全球上游_供應,高深寬比深溝槽 堆疊電容製程,DRAM,0,-0.08782486266355902,-0.07083441410026153,0.19117665427587907,,-8.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-7.1,19.1,,無資料,113,0.619,0.020972672327793856,樣本尚可（100–200，具參考意義）,0.143
全球合作_需求端,,HBM,0,-0.06282728583181788,0.030469578668482225,0.27127548628323084,0.14071311348656024,-6.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",3.0,27.1,14.1,弱同向連動,252,0.548,0.1671109155660299,樣本充足（>200，具統計意義）,0.118
