日期,目標股,趨勢延續分數,趨勢延續分數_100,趨勢延續標籤,信心,主要貢獻1,收盤價,5日均線,20日均線,均線排列,均線濾網,均線濾網註記
2026-09-23,8299.TW,0.183,18.3,弱偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,創見,2185.0,2099.0,2068.25,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2337.TW,1.0,100.0,強烈偏多延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 254 天（樣本充足（>200，具統計意義））,Infineon,118.0,119.2,121.47,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-23,2344.TW,1.0,100.0,強烈偏多延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 256 天（樣本充足（>200，具統計意義））,兆易創新,171.0,173.5,175.3,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-23,6239.TW,0.3,30.0,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 110 天（樣本尚可（100–200，具參考意義））,華邦電,292.0,285.0,279.7,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2329.TW,0.261,26.1,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 113 天（樣本尚可（100–200，具參考意義））,南亞科,43.3,43.78,43.07,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,8110.TW,0.255,25.5,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 111 天（樣本尚可（100–200，具參考意義））,華邦電,48.95,47.79,44.69,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,8150.TW,0.303,30.3,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 114 天（樣本尚可（100–200，具參考意義））,南亞科,105.5,96.34,91.17,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6147.TW,0.498,49.8,中度偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,瑞鼎,219.0,221.1,197.3,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2449.TW,0.563,56.3,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 257 天（樣本充足（>200，具統計意義））,世芯,317.0,293.3,272.05,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6257.TW,0.532,53.2,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 257 天（樣本充足（>200，具統計意義））,世芯,249.0,239.9,219.35,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3264.TW,0.533,53.3,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 262 天（樣本充足（>200，具統計意義））,世芯,276.5,268.4,239.15,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6223.TW,0.547,54.7,中度偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,MJC,5345.0,5557.0,5437.75,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6510.TW,0.474,47.4,中度偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,雍智,3700.0,3485.0,3332.75,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6515.TW,0.591,59.1,中度偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,,5765.0,6183.0,6633.25,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6488.TW,0.68,68.0,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,Siltronic,971.0,942.0,943.75,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,5483.TW,0.641,64.1,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 238 天（樣本充足（>200，具統計意義））,SUMCO,195.0,186.9,181.85,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3037.TW,0.758,75.8,強烈偏多延續,納入 7 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,Ibiden,1120.0,1008.4,992.05,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,8046.TW,0.773,77.3,強烈偏多延續,納入 7 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,AT&S,1165.0,1098.0,1120.75,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-23,3189.TW,0.724,72.4,強烈偏多延續,納入 7 檔關聯股；其中天數樣本最少的一檔為 240 天（樣本充足（>200，具統計意義））,AT&S,909.0,839.8,831.4,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,1815.TW,0.596,59.6,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,建榮,122.0,119.8,123.38,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,1802.TW,0.524,52.4,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,建榮,58.8,59.22,59.37,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,5475.TW,0.571,57.1,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,建榮,181.0,179.8,186.78,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,1446.TW,0.314,31.4,弱偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 223 天（樣本充足（>200，具統計意義））,台燿,13.65,13.64,13.49,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,8358.TW,0.139,13.9,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,台燿,491.5,491.0,505.6,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,1303.TW,0.204,20.4,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,台燿,231.5,237.0,232.2,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,4989.TW,0.134,13.4,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,台燿,60.7,60.84,61.95,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2383.TW,0.347,34.7,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 261 天（樣本充足（>200，具統計意義））,金像電,4860.0,4841.0,5248.75,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6274.TW,0.428,42.8,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 261 天（樣本充足（>200，具統計意義））,金居,1440.0,1388.0,1394.0,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6213.TW,0.429,42.9,中度偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 263 天（樣本充足（>200，具統計意義））,富喬,543.0,522.4,528.45,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2368.TW,0.429,42.9,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 250 天（樣本充足（>200，具統計意義））,台燿,1040.0,1034.0,1071.7,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3044.TW,0.455,45.5,中度偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 250 天（樣本充足（>200，具統計意義））,台燿,539.0,517.2,502.18,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2313.TW,0.308,30.8,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 252 天（樣本充足（>200，具統計意義））,台燿,222.0,227.6,233.38,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2327.TW,0.176,17.6,弱偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 232 天（樣本充足（>200，具統計意義））,凱美,571.0,550.6,553.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2492.TW,0.131,13.1,弱偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 235 天（樣本充足（>200，具統計意義））,凱美,311.0,306.6,304.12,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6173.TW,0.059,5.9,方向不明/觀望,納入 8 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,大毅,303.0,307.9,277.75,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2382.TW,0.14,14.0,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,晟銘電,342.0,343.6,338.95,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6669.TW,0.168,16.8,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 254 天（樣本充足（>200，具統計意義））,晟銘電,2115.0,2136.0,2327.86,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2376.TW,0.213,21.3,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,鴻海,366.5,360.3,354.4,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2377.TW,0.067,6.7,方向不明/觀望,納入 10 檔關聯股；其中天數樣本最少的一檔為 242 天（樣本充足（>200，具統計意義））,晟銘電,153.5,157.0,153.45,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2357.TW,0.201,20.1,弱偏多延續,納入 10 檔關聯股；其中天數樣本最少的一檔為 237 天（樣本充足（>200，具統計意義））,Lenovo,953.0,952.0,969.45,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3324.TW,0.828,82.8,強烈偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 235 天（樣本充足（>200，具統計意義））,建準,1600.0,1493.0,1369.25,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,3017.TW,0.783,78.3,強烈偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,建準,3390.0,3380.0,3357.75,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,3653.TW,0.842,84.2,強烈偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,建準,5830.0,5715.0,5702.25,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,3081.TW,-0.062,-6.2,方向不明/觀望,納入 12 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,Sumitomo Electric,2825.0,2852.0,3019.25,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2455.TW,-0.101,-10.1,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,Sumitomo Electric,547.0,553.0,520.65,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,4991.TW,-0.105,-10.5,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,Sumitomo Electric,473.0,475.1,487.52,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,4971.TW,-0.154,-15.4,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,Sumitomo Electric,568.0,586.4,593.55,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3105.TW,-0.227,-22.7,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,501.0,488.4,462.85,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,8086.TW,-0.201,-20.1,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 238 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,110.0,110.7,112.17,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3363.TW,-0.032,-3.2,方向不明/觀望,納入 12 檔關聯股；其中天數樣本最少的一檔為 246 天（樣本充足（>200，具統計意義））,,660.0,681.8,710.6,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3163.TW,-0.148,-14.8,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,,667.0,676.4,711.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,4979.TW,-0.123,-12.3,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,,605.0,602.0,591.05,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3450.TW,-0.094,-9.4,方向不明/觀望,納入 12 檔關聯股；其中天數樣本最少的一檔為 245 天（樣本充足（>200，具統計意義））,Sumitomo Electric,526.0,537.6,556.17,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,4977.TW,-0.093,-9.3,方向不明/觀望,納入 12 檔關聯股；其中天數樣本最少的一檔為 244 天（樣本充足（>200，具統計意義））,,170.5,174.2,173.45,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6451.TW,-0.103,-10.3,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,,425.0,435.7,439.45,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3711.TW,-0.17,-17.0,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 237 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,693.0,648.0,618.6,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2330.TW,-0.104,-10.4,弱偏空延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 234 天（樣本充足（>200，具統計意義））,Mitsubishi Electric,2460.0,2437.0,2424.75,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3008.TW,-1.0,-100.0,強烈偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,今國光,6405.0,6337.0,6748.0,空頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
2026-09-23,3362.TW,-1.0,-100.0,強烈偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,今國光,172.5,176.2,187.38,空頭排列,留意/警示,分數強烈偏空，均線也是空頭排列且跌破5日線，兩者一致
2026-09-23,3406.TW,-1.0,-100.0,強烈偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 252 天（樣本充足（>200，具統計意義））,亞光,923.0,959.2,989.7,空頭排列,留意/警示,分數強烈偏空，均線也是空頭排列且跌破5日線，兩者一致
2026-09-23,4585.TW,-0.354,-35.4,弱偏空延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 241 天（樣本充足（>200，具統計意義））,所羅門,297.5,300.5,296.55,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6415.TW,0.761,76.1,強烈偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,台達電,430.0,426.3,422.38,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,6526.TW,0.773,77.3,強烈偏多延續,納入 12 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,聯發科,764.0,699.8,649.7,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,3231.TW,0.201,20.1,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 107 天（樣本尚可（100–200，具參考意義））,南亞科,180.5,185.3,185.4,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2615.TW,-0.274,-27.4,弱偏空延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 243 天（樣本充足（>200，具統計意義））,陽明,116.5,119.1,114.88,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,8039.TW,0.074,7.4,方向不明/觀望,納入 3 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,台光電,262.5,269.4,293.95,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2301.TW,0.203,20.3,弱偏多延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 227 天（樣本充足（>200，具統計意義））,台達電,284.5,288.5,293.18,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2464.TW,-0.706,-70.6,強烈偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 255 天（樣本充足（>200，具統計意義））,廣運,190.5,195.1,194.62,多頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
2026-09-23,2059.TW,-0.507,-50.7,中度偏空延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 255 天（樣本充足（>200，具統計意義））,勤誠,12670.0,12544.0,13008.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6214.TW,-0.601,-60.1,中度偏空延續,納入 4 檔關聯股；其中天數樣本最少的一檔為 222 天（樣本充足（>200，具統計意義））,零壹,190.5,192.6,187.3,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2395.TW,0.51,51.0,中度偏多延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,樺漢,703.0,697.0,683.4,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2474.TW,0.368,36.8,弱偏多延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 234 天（樣本充足（>200，具統計意義））,Hon Hai,210.0,209.7,207.72,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,8103.TW,-0.435,-43.5,中度偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 248 天（樣本充足（>200，具統計意義））,台達電,122.5,128.4,120.2,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6531.TW,0.558,55.8,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 112 天（樣本尚可（100–200，具參考意義））,Samsung Electro-Mechanics,934.0,942.4,945.3,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6770.TW,0.473,47.3,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 111 天（樣本尚可（100–200，具參考意義））,Murata,71.8,72.44,71.05,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2303.TW,0.422,42.2,中度偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 109 天（樣本尚可（100–200，具參考意義））,TDK,160.0,152.3,138.18,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,2421.TW,-0.18,-18.0,弱偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 249 天（樣本充足（>200，具統計意義））,台達電,167.0,166.2,167.07,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,4931.TW,-0.049,-4.9,方向不明/觀望,納入 6 檔關聯股；其中天數樣本最少的一檔為 252 天（樣本充足（>200，具統計意義））,,240.5,238.9,245.5,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,6830.TW,0.816,81.6,強烈偏多延續,納入 3 檔關聯股；其中天數樣本最少的一檔為 247 天（樣本充足（>200，具統計意義））,日月光,547.0,545.6,558.38,空頭排列,訊號未過濾(偏多),分數強烈偏多，但均線還不是多頭排列或尚未站上5日線，暫不列入推薦
2026-09-23,7711.TW,-0.166,-16.6,弱偏空延續,納入 6 檔關聯股；其中天數樣本最少的一檔為 187 天（樣本尚可（100–200，具參考意義））,華擎,537.0,562.8,558.5,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,3234.TW,-1.0,-100.0,強烈偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 257 天（樣本充足（>200，具統計意義））,華星光,173.0,180.7,188.15,空頭排列,留意/警示,分數強烈偏空，均線也是空頭排列且跌破5日線，兩者一致
2026-09-23,6291.TW,-0.806,-80.6,強烈偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 261 天（樣本充足（>200，具統計意義））,上詮,501.0,514.8,466.77,多頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
2026-09-23,4908.TW,0.217,21.7,弱偏多延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 259 天（樣本充足（>200，具統計意義））,建準,222.5,236.5,226.95,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,NVDA,0.12,12.0,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 253 天（樣本充足（>200，具統計意義））,,228.87,222.35,220.63,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,AMD,0.021,2.1,方向不明/觀望,納入 9 檔關聯股；其中天數樣本最少的一檔為 253 天（樣本充足（>200，具統計意義））,,623.77,571.34,506.2,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,DELL,0.326,32.6,弱偏多延續,納入 9 檔關聯股；其中天數樣本最少的一檔為 253 天（樣本充足（>200，具統計意義））,,548.92,568.8,515.93,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,TSM,0.655,65.5,中度偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,,452.0,435.96,425.91,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,INTC,0.795,79.5,強烈偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 250 天（樣本充足（>200，具統計意義））,,123.86,112.82,99.32,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,MU,0.718,71.8,強烈偏多延續,納入 8 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,,1096.16,1011.99,972.93,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,ARM,0.637,63.7,中度偏多延續,納入 16 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,台積電,333.2,288.12,257.52,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,GOOGL,0.05,5.0,方向不明/觀望,納入 16 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,,351.16,349.17,342.66,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,META,0.156,15.6,弱偏多延續,納入 16 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,,736.59,699.84,633.34,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,MSFT,0.296,29.6,弱偏多延續,納入 16 檔關聯股；其中天數樣本最少的一檔為 251 天（樣本充足（>200，具統計意義））,,498.0,496.29,498.94,空頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,AAPL,1.0,100.0,強烈偏多延續,納入 2 檔關聯股；其中天數樣本最少的一檔為 254 天（樣本充足（>200，具統計意義））,Samsung,336.13,331.17,317.75,多頭排列,推薦買進,分數強烈偏多，均線也是多頭排列且站上5日線，兩者一致
2026-09-23,TSLA,0.397,39.7,弱偏多延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 264 天（樣本充足（>200，具統計意義））,Rivian,375.3,364.09,360.22,多頭排列,,非強烈訊號，不套用均線濾網
2026-09-23,UNH,-1.0,-100.0,強烈偏空延續,納入 5 檔關聯股；其中天數樣本最少的一檔為 271 天（樣本充足（>200，具統計意義））,CVS Health,377.56,376.17,389.67,空頭排列,訊號未過濾(偏空),分數強烈偏空，但均線還不是空頭排列或尚未跌破5日線，暫不列入留意名單
