關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Lenovo,0992.HK,3,0.47645333616266566,0.5275173750493855,0.537609210449053,0.5213382732003766,47.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",52.8,53.8,52.1,中度同向連動,247,0.571,0.03485528886912228,樣本充足（>200，具統計意義）,0.398
全球競爭_同業,,SMCI,5,-0.282455489943702,-0.10723189129035605,0.19232172053465077,0.28446918763673396,-28.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-10.7,19.2,28.4,弱同向連動,249,0.602,0.001541820739058231,樣本充足（>200，具統計意義）,0.294
全球競爭_同業,,HPE,4,-0.5573737774637364,-0.548323054655412,-0.0502954007448623,0.30585707672901574,-55.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-54.8,-5.0,30.6,弱同向連動,251,0.574,0.031368578797840066,樣本充足（>200，具統計意義）,0.272
台灣高關聯股,鴻海,2317.TW,4,0.19276623587982278,0.47592284973097976,0.4893186608516031,0.5446290116700507,19.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",47.6,48.9,54.5,中度同向連動,244,0.496,1.0,樣本充足（>200，具統計意義）,0.272
台灣高關聯股,晟銘電,3013.TW,3,0.14548760900565025,0.41203710818544964,0.4076797711946973,0.4716919958288993,14.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",41.2,40.8,47.2,中度同向連動,238,0.5,1.0,樣本充足（>200，具統計意義）,0.236
全球上游_供應,,NVDA,5,-0.13780426212241073,-0.003447398626553363,0.11191296914601848,0.19196259156319626,-13.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-0.3,11.2,19.2,弱同向連動,251,0.57,0.039628325384075354,樣本充足（>200，具統計意義）,0.199
全球競爭_同業,,DELL,5,-0.638895991981109,-0.3290870443957848,-0.0036396101362406274,0.22705331408501836,-63.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-32.9,-0.4,22.7,弱同向連動,251,0.558,0.0954994468358763,樣本充足（>200，具統計意義）,0.171
台灣高關聯股,勤誠,8210.TW,4,0.18798063492730682,0.46279212820287247,0.3622113660321941,0.30457610710016053,18.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",46.3,36.2,30.5,弱同向連動,249,0.47,0.41483172007554137,樣本充足（>200，具統計意義）,0.152
全球合作_需求端,META/GOOGL/AMZN CapEx,MSFT,0,0.018169401160436305,-0.3989159312258341,-0.1926309459462356,-0.0813026876710164,1.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-39.9,-19.3,-8.1,幾乎無關聯,251,0.57,0.03890147410709561,樣本充足（>200，具統計意義）,0.132
全球上游_供應,,AMD,4,-0.07678229638350155,0.01810055564350455,0.09625221601358849,0.10761668047497439,-7.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",1.8,9.6,10.8,弱同向連動,251,0.53,0.43760520471454256,樣本充足（>200，具統計意義）,0.084
