關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,勤誠,8210.TW,4,0.779356925416898,0.6522770950541404,0.5842216647384458,0.4859087094959492,77.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",65.2,58.4,48.6,中度同向連動,255,0.51,0.862990715203252,樣本充足（>200，具統計意義）,0.253
台灣高關聯股,晟銘電,3013.TW,3,0.874220232968602,0.7011255692753974,0.7093952749890161,0.5067493947281291,87.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",70.1,70.9,50.7,中度同向連動,245,0.486,0.7859273634018407,樣本充足（>200，具統計意義）,0.253
台灣高關聯股,鴻海,2317.TW,4,0.6966029278109697,0.5193455188256144,0.5345604220424036,0.49232437678587315,69.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",51.9,53.5,49.2,中度同向連動,251,0.502,1.0,樣本充足（>200，具統計意義）,0.248
全球上游_供應,,NVDA,5,-0.29533960247776,-0.13802925748999234,0.17908780395170473,0.20455060517326548,-29.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-13.8,17.9,20.5,弱同向連動,258,0.581,0.013474077049069642,樣本充足（>200，具統計意義）,0.22
全球競爭_同業,Lenovo,0992.HK,3,0.33843595985146363,0.13248474368225285,0.2605274521677595,0.2680574408393245,33.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",13.2,26.1,26.8,弱同向連動,253,0.549,0.14342943312665649,樣本充足（>200，具統計意義）,0.183
全球競爭_同業,,HPE,4,-0.714746921061437,-0.42231933557431806,-0.030326055797656636,0.0847035420193457,-71.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-42.2,-3.0,8.5,幾乎無關聯,257,0.588,0.009241375139982617,樣本充足（>200，具統計意義）,0.156
全球競爭_同業,,DELL,5,-0.4792064903814407,-0.27499390877148383,0.060700846272868446,0.23185687005683747,-47.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-27.5,6.1,23.2,弱同向連動,258,0.535,0.3298213962765659,樣本充足（>200，具統計意義）,0.151
全球上游_供應,,AMD,4,-0.5175309669340821,-0.025254360719643446,0.07236940331800998,0.13721576748898706,-51.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-2.5,7.2,13.7,弱同向連動,258,0.562,0.06697267240157319,樣本充足（>200，具統計意義）,0.131
全球競爭_同業,,SMCI,5,-0.4311257566339415,-0.05124554374946403,0.10612421712223563,0.15611581346165745,-43.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-5.1,10.6,15.6,弱同向連動,256,0.539,0.23462510654399457,樣本充足（>200，具統計意義）,0.117
全球合作_需求端,META/GOOGL/AMZN CapEx,MSFT,0,-0.12912106718822305,-0.17582278951125327,-0.03056755654096613,0.062495807560694436,-12.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-17.6,-3.1,6.2,幾乎無關聯,258,0.523,0.5293072444685707,樣本充足（>200，具統計意義）,0.055
