關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,台達電,2308.TW,4,-0.004583645925971872,0.42062923618395337,0.4033743820063289,242,0.545,0.2024365463189618,樣本充足（>200，具統計意義）,0.247
台灣高關聯股,光寶科,2301.TW,4,-0.13561022999711259,0.3466816813886955,0.35252305591204275,241,0.527,0.4797742276789453,樣本充足（>200，具統計意義）,0.203
全球競爭_同業,,APH,4,0.17498397183341738,0.12940015321725196,0.04066303995251672,247,0.623,0.0001756319822548378,樣本充足（>200，具統計意義）,0.173
台灣高關聯股,貿聯-KY,3665.TW,4,-0.08802550326657521,0.26668135608041654,0.2557557267262096,242,0.537,0.32220153956582687,樣本充足（>200，具統計意義）,0.165
全球競爭_同業,,TEL,4,0.037681479052645066,-0.03791048086200063,-0.061895168599177014,247,0.522,0.5757030175912323,樣本充足（>200，具統計意義）,0.053
