關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,,FORM,5,0.15232885877489027,0.19968214076206067,0.20759394898824762,0.2043722684811217,15.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",20.0,20.8,20.4,弱同向連動,261,0.613,0.0005525064897549064,樣本充足（>200，具統計意義）,0.258
全球合作_需求端,,AVGO,4,0.5638639466326175,0.4602740457270409,0.23183448569749765,0.14410599317587852,56.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",46.0,23.2,14.4,弱同向連動,261,0.617,0.00026386761976353806,樣本充足（>200，具統計意義）,0.227
全球合作_需求端,,TSM,4,0.5045861561513464,0.48841909795183397,0.21516042227219423,0.190293270508289,50.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",48.8,21.5,19.0,弱同向連動,261,0.586,0.00918072853058809,樣本充足（>200，具統計意義）,0.218
全球競爭_同業,JEM,6855.T,3,-0.056460198108403296,0.05461538505366468,0.5024635193840014,0.43097046355931146,-5.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",5.5,50.2,43.1,中度同向連動,244,0.467,0.32430602463082586,樣本充足（>200，具統計意義）,0.215
台灣高關聯股,雍智,6683.TW,3,0.20746348787560062,0.2977283522522903,0.5783883907210657,0.4119497427533057,20.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",29.8,57.8,41.2,中度同向連動,261,0.452,0.15768808959882688,樣本充足（>200，具統計意義）,0.206
全球競爭_同業,MJC,6871.T,4,-0.15085074754847957,-0.04437974118131899,0.4245277935814472,0.41096312938618557,-15.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-4.4,42.5,41.1,中度同向連動,244,0.439,0.07935782015415206,樣本充足（>200，具統計意義）,0.205
台灣高關聯股,京元電,2449.TW,4,0.004454764734037286,0.3297733300246386,0.5340134279835853,0.3382843186451999,0.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",33.0,53.4,33.8,弱同向連動,258,0.523,0.5771836007365806,樣本充足（>200，具統計意義）,0.192
台灣高關聯股,中探針,6217.TW,3,0.40924671982322297,0.46656198106195473,0.47881602524019334,0.30725469229469643,40.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",46.7,47.9,30.7,弱同向連動,259,0.475,0.4867315254314294,樣本充足（>200，具統計意義）,0.154
全球合作_需求端,,NVDA,5,-0.03358620541394159,0.11130301779766556,0.21197028503828982,0.1716211509954256,-3.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",11.1,21.2,17.2,弱同向連動,261,0.544,0.20020405412211195,樣本充足（>200，具統計意義）,0.13
全球競爭_同業,,TPRO.MI,5,-0.05772057393048169,0.19675157785021147,0.3337460816590611,0.10275455517540165,-5.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",19.7,33.4,10.3,弱同向連動,253,0.553,0.14872754752568296,樣本充足（>200，具統計意義）,0.105
