關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,,VRT,5,-0.2828610119952604,0.2893585253263319,0.17427564395815498,252,0.567,0.04365383398683458,樣本充足（>200，具統計意義）,0.186
台灣高關聯股,建準,2421.TW,3,-0.0714585481496075,0.3428379028938769,0.36995886412838613,245,0.465,0.33302520058125873,樣本充足（>200，具統計意義）,0.185
台灣高關聯股,高力,8996.TW,4,0.1327359351430233,0.4968376490827713,0.3294527583624313,247,0.49,0.8506884582879009,樣本充足（>200，具統計意義）,0.165
全球上游_供應,GPU功耗,NVDA,0,-0.12526543643123733,0.20701455253461498,0.0608650102356225,252,0.595,0.003754395545643217,樣本充足（>200，具統計意義）,0.151
台灣高關聯股,富世達,6805.TW,4,-0.08697519102589395,0.3196286635929679,0.257337777717977,242,0.479,0.6070214717475619,樣本充足（>200，具統計意義）,0.129
全球競爭_同業,Nidec,6594.T,4,0.009157850235427357,0.3571573587905425,0.2488403489122771,234,0.474,0.517422914358136,樣本充足（>200，具統計意義）,0.124
全球競爭_同業,,ETN,5,-0.11439801691979531,0.2486416968076085,0.13369022963656527,252,0.556,0.10076475823902212,樣本充足（>200，具統計意義）,0.122
全球合作_需求端,,SMCI,4,0.003650671549349235,0.10375697699920756,0.04755456857431853,250,0.556,0.09825965066636073,樣本充足（>200，具統計意義）,0.08
全球競爭_同業,,MOD,4,-0.12005893728271641,0.20177133218263021,0.07872820652713589,251,0.514,0.7499751829616408,樣本充足（>200，具統計意義）,0.053
