關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,華星光,4979.TW,4,0.614918742346776,0.665732908482263,0.5853745562826709,251,0.506,0.9465722946346766,樣本充足（>200，具統計意義）,0.299
台灣高關聯股,聯亞,3081.TW,5,0.365187590842339,0.5593154834030607,0.5833289365849503,250,0.464,0.31533666663093307,樣本充足（>200，具統計意義）,0.292
台灣高關聯股,聯鈞,3450.TW,4,0.2846937842644067,0.5855200065615064,0.5595932900390971,248,0.504,1.0,樣本充足（>200，具統計意義）,0.284
全球競爭_同業,,COHR,4,0.1475283177030764,0.21174818168168108,0.19394589856882513,250,0.568,0.038880458380658636,樣本充足（>200，具統計意義）,0.198
全球競爭_同業,,LITE,4,0.16970341280155377,0.12870620340646788,0.0822666485433717,248,0.585,0.009330326147546024,樣本充足（>200，具統計意義）,0.151
