關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,華擎,3515.TW,4,0.8810952274643148,0.7866715536785279,0.6756850788745712,0.5603447416847426,88.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",78.7,67.6,56.0,中度同向連動,178,0.579,0.04993769030592788,樣本尚可（100–200，具參考意義）,0.431
台灣高關聯股,緯穎,6669.TW,3,0.3895695508250601,0.2360959568610159,0.2909434145595334,0.2820710266951846,39.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",23.6,29.1,28.2,弱同向連動,186,0.581,0.039891171878903245,樣本尚可（100–200，具參考意義）,0.266
台灣高關聯股,廣達,2382.TW,3,0.7098295219233061,0.5686884983199104,0.4517642795675621,0.29183437321891165,71.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",56.9,45.2,29.2,弱同向連動,180,0.572,0.07276692728979342,樣本尚可（100–200，具參考意義）,0.218
全球競爭_同業,,DELL,3,-0.12447193110574778,0.1827514659223962,0.09097537551771705,0.18968941598563954,-12.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",18.3,9.1,19.0,弱同向連動,183,0.574,0.06467515354858565,樣本尚可（100–200，具參考意義）,0.169
全球競爭_同業,,SMCI,4,0.055665322264761306,0.3253426951874735,0.20492829756408268,0.1488101105030869,5.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",32.5,20.5,14.9,弱同向連動,181,0.564,0.1187248494544456,樣本尚可（100–200，具參考意義）,0.138
全球競爭_同業,,HPE,3,-0.5592895467134744,0.06728997052735004,0.0841532644906748,0.03720325929177517,-55.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",6.7,8.4,3.7,幾乎無關聯,182,0.577,0.0527766983972313,樣本尚可（100–200，具參考意義）,0.096
