關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Lenovo,0992.HK,3,0.6893581130073978,0.4619670045350416,0.4997523748495616,0.5255406012341474,68.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",46.2,50.0,52.6,中度同向連動,244,0.57,0.039120569544179806,樣本充足（>200，具統計意義）,0.399
全球競爭_同業,,SMCI,5,-0.07137972002979193,-0.14324776807311998,0.2133561189804013,0.2738971394543287,-7.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-14.3,21.3,27.4,弱同向連動,246,0.602,0.001733137683091569,樣本充足（>200，具統計意義）,0.286
台灣高關聯股,鴻海,2317.TW,4,0.37061822710916276,0.5000577805030705,0.46808080703340715,0.5570641827395847,37.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",50.0,46.8,55.7,中度同向連動,241,0.494,0.9501076397963528,樣本充足（>200，具統計意義）,0.279
全球競爭_同業,,HPE,4,-0.5929119342391608,-0.44885305876018194,0.02974243475724573,0.298540050603472,-59.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-44.9,3.0,29.9,弱同向連動,248,0.581,0.018771956104162935,樣本充足（>200，具統計意義）,0.276
台灣高關聯股,晟銘電,3013.TW,3,0.45320153423994997,0.49240579306879806,0.39312299162306835,0.4852286625821756,45.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",49.2,39.3,48.5,中度同向連動,236,0.5,1.0,樣本充足（>200，具統計意義）,0.243
全球上游_供應,,NVDA,5,0.11489708296579147,-0.06279520582736653,0.14145717299508004,0.17090251841254328,11.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-6.3,14.1,17.1,弱同向連動,248,0.569,0.04493590332923103,樣本充足（>200，具統計意義）,0.185
全球競爭_同業,,DELL,5,-0.47050269512283055,-0.30848642650783736,0.024446287707913215,0.2264691995674772,-47.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-30.8,2.4,22.6,弱同向連動,248,0.565,0.06213292541554875,樣本充足（>200，具統計意義）,0.178
台灣高關聯股,勤誠,8210.TW,4,0.6581209899632879,0.5579867217577806,0.32644366931782526,0.3223787136652072,65.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",55.8,32.6,32.2,弱同向連動,246,0.467,0.374024515158762,樣本充足（>200，具統計意義）,0.161
全球合作_需求端,META/GOOGL/AMZN CapEx,MSFT,0,-0.24567852306990703,-0.32262903095184375,-0.21967992571970563,-0.09309793586583198,-24.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-32.3,-22.0,-9.3,幾乎無關聯,248,0.577,0.023296130097428473,樣本充足（>200，具統計意義）,0.148
全球上游_供應,,AMD,4,0.007726260790863029,0.017795999088469683,0.10314418020145663,0.10732206046066071,0.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",1.8,10.3,10.7,弱同向連動,248,0.528,0.4754163111486961,樣本充足（>200，具統計意義）,0.082
