關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,,COHR,5,-0.043232157587143744,0.31797852018254974,0.27212072150346467,0.18904377718388307,-4.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",31.8,27.2,18.9,弱同向連動,267,0.64,9.817555546269045e-06,樣本充足（>200，具統計意義）,0.282
全球競爭_同業,,AVGO,5,0.1338331855792022,0.3070440499962671,0.2866772242945939,0.27239912113380343,13.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",30.7,28.7,27.2,弱同向連動,269,0.58,0.013422565180401923,樣本充足（>200，具統計意義）,0.259
全球競爭_同業,,LITE,5,-0.022955751366402495,0.3778206282837289,0.2143538926852728,0.16349153079924642,-2.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",37.8,21.4,16.3,弱同向連動,266,0.624,0.00010504137463926388,樣本充足（>200，具統計意義）,0.247
全球競爭_同業,Sumitomo Electric,5802.T,4,-0.03309766374705924,0.17524031564469125,0.4124781760402957,0.4142725791276174,-3.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",17.5,41.2,41.4,中度同向連動,249,0.522,0.607327984169219,樣本充足（>200，具統計意義）,0.229
全球競爭_同業,中際旭創,300308.SZ,5,0.17705098972911534,-0.05655484241795618,0.16108298260164738,0.20370009239140344,17.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-5.7,16.1,20.4,弱同向連動,266,0.579,0.0158736079693341,樣本充足（>200，具統計意義）,0.217
全球合作_需求端,,MRVL,4,-0.08003588837946671,0.09229881628143935,0.21501384772924934,0.1147094100197653,-8.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",9.2,21.5,11.5,弱同向連動,268,0.623,0.0001132146143988876,樣本充足（>200，具統計意義）,0.217
全球競爭_同業,Mitsubishi Electric,6503.T,3,-0.4041537772899714,-0.3059095955486237,0.16505177678631267,0.3418535585826259,-40.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-30.6,16.5,34.2,弱同向連動,251,0.538,0.29945464619043916,樣本充足（>200，具統計意義）,0.209
全球合作_需求端,,NVDA,5,0.0190037885556602,0.1196357880390596,0.23986083159533028,0.17762638749396986,1.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",12.0,24.0,17.8,弱同向連動,269,0.561,0.06343458431446838,樣本充足（>200，具統計意義）,0.15
全球競爭_同業,新易盛,300502.SZ,5,0.3910369406840948,0.10250634890598545,0.18609202218761922,0.18736471981223773,39.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",10.3,18.6,18.7,弱同向連動,266,0.53,0.4053132484993093,樣本充足（>200，具統計意義）,0.124
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,0.03854107094231532,-0.08679488367074598,0.004343181174493416,0.09088254101488011,3.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-8.7,0.4,9.1,幾乎無關聯,269,0.539,0.2473280937320141,樣本充足（>200，具統計意義）,0.084
全球上游_供應,,PD,0,0.06390458126098887,-0.26582651096789434,-0.13886419421542226,0.0726006000981712,6.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-26.6,-13.9,7.3,幾乎無關聯,263,0.506,0.8907048233022532,樣本充足（>200，具統計意義）,0.042
全球上游_供應,,APD,0,-0.30252087416053897,-0.1495880205387381,-0.15308469666502872,-0.03404965149807658,-30.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-15.0,-15.3,-3.4,幾乎無關聯,267,0.513,0.7497809423832988,樣本充足（>200，具統計意義）,0.03
