關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,,COHR,5,-0.2791472869656616,0.16722699042741143,0.28521201867413254,0.2196453246918791,-27.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.7,28.5,22.0,弱同向連動,262,0.622,0.00015426122482511221,樣本充足（>200，具統計意義）,0.278
全球合作_需求端,,MRVL,4,-0.45242116272565924,0.11080080354368099,0.1523369442126004,0.1333865759354472,-45.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",11.1,15.2,13.3,弱同向連動,261,0.621,0.00017866530865685046,樣本充足（>200，具統計意義）,0.225
全球競爭_同業,,AVGO,5,-0.0361852123411843,0.1362175510433971,0.14877006090618244,0.1779345794128018,-3.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",13.6,14.9,17.8,弱同向連動,262,0.592,0.00458467463671243,樣本充足（>200，具統計意義）,0.217
全球競爭_同業,,LITE,5,-0.1369239214435184,0.33757257872385693,0.2187715726353039,0.1560202601609199,-13.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",33.8,21.9,15.6,弱同向連動,260,0.588,0.007249968932583549,樣本充足（>200，具統計意義）,0.2
全球競爭_同業,中際旭創,300308.SZ,5,-0.28086897640429936,-0.11306804195361238,0.1839116714920099,0.270219840273565,-28.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-11.3,18.4,27.0,弱同向連動,260,0.538,0.2853148996724294,樣本充足（>200，具統計意義）,0.174
全球競爭_同業,Sumitomo Electric,5802.T,4,-0.12277384116601524,0.2568006842438136,0.3953413744894015,0.3468954829632156,-12.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",25.7,39.5,34.7,弱同向連動,245,0.49,0.8365909442588719,樣本充足（>200，具統計意義）,0.173
全球競爭_同業,Mitsubishi Electric,6503.T,3,-0.5879148937619771,-0.045997965369645864,0.2631111770670989,0.3197223541791102,-58.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-4.6,26.3,32.0,弱同向連動,247,0.502,1.0,樣本充足（>200，具統計意義）,0.162
全球競爭_同業,新易盛,300502.SZ,5,-0.287497578231697,-0.1538175301493958,0.13755594828215076,0.29113624770266594,-28.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-15.4,13.8,29.1,弱同向連動,260,0.5,1.0,樣本充足（>200，具統計意義）,0.146
全球合作_需求端,,NVDA,5,-0.06017318275401019,0.08978651964263915,0.22043549367917764,0.04608090776016834,-6.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",9.0,22.0,4.6,幾乎無關聯,262,0.573,0.02695762116538556,樣本充足（>200，具統計意義）,0.115
全球上游_供應,,PD,0,-0.08895151672226406,-0.12883246425295514,-0.3076318822847566,-0.1894949571392184,-8.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-12.9,-30.8,-18.9,弱反向連動,258,0.492,0.9542823502125802,樣本充足（>200，具統計意義）,0.095
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,-0.23742322138677527,-0.1802930434849519,0.01946059069050402,-0.001860628328155489,-23.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-18.0,1.9,-0.2,幾乎無關聯,262,0.573,0.02571468596176651,樣本充足（>200，具統計意義）,0.088
全球上游_供應,,APD,0,0.31209765154136554,0.05902218770254798,-0.11225851242915627,0.015202692006301251,31.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",5.9,-11.2,1.5,幾乎無關聯,262,0.515,0.7106736290659528,樣本充足（>200，具統計意義）,0.023
