關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,,COHR,5,-0.2791472869656616,0.16722699042741143,0.28521201867413254,0.2196453246918791,-27.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.7,28.5,22.0,弱同向連動,262,0.622,0.00015426122482511221,樣本充足（>200，具統計意義）,0.278
全球合作_需求端,,MRVL,4,-0.2975270982791608,0.038530702682228336,0.17184186969632329,0.13574530115571073,-29.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",3.9,17.2,13.6,弱同向連動,262,0.622,0.00014642814213910207,樣本充足（>200，具統計意義）,0.228
全球競爭_同業,,AVGO,5,0.018228421010001893,0.07385640605134429,0.20931861440358696,0.175534505897466,1.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.4,20.9,17.6,弱同向連動,263,0.589,0.00561104615514213,樣本充足（>200，具統計意義）,0.213
全球競爭_同業,,LITE,5,-0.1369239214435184,0.33757257872385693,0.2187715726353039,0.1560202601609199,-13.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",33.8,21.9,15.6,弱同向連動,260,0.588,0.007249968932583549,樣本充足（>200，具統計意義）,0.2
全球競爭_同業,Sumitomo Electric,5802.T,4,0.032652002761573186,0.228165750945647,0.4057499460028469,0.3514938790132412,3.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",22.8,40.6,35.1,弱同向連動,246,0.488,0.7888337090496618,樣本充足（>200，具統計意義）,0.176
全球競爭_同業,中際旭創,300308.SZ,5,0.15339512675720582,-0.0625360040383499,0.2012570616524893,0.27628888772223337,15.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-6.3,20.1,27.6,弱同向連動,261,0.536,0.31652503736442716,樣本充足（>200，具統計意義）,0.175
全球競爭_同業,Mitsubishi Electric,6503.T,3,-0.344903957443578,0.006885512090706397,0.26924974604806545,0.328950060773698,-34.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",0.7,26.9,32.9,弱同向連動,248,0.5,1.0,樣本充足（>200，具統計意義）,0.164
全球競爭_同業,新易盛,300502.SZ,5,0.2820662927611147,-0.06673318631664088,0.15801629150750995,0.2976074864515711,28.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-6.7,15.8,29.8,弱同向連動,261,0.498,1.0,樣本充足（>200，具統計意義）,0.149
全球合作_需求端,,NVDA,5,0.02229346317366616,0.0561662527187414,0.24203497262910387,0.04660068624907348,2.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",5.6,24.2,4.7,幾乎無關聯,263,0.574,0.023436101595216842,樣本充足（>200，具統計意義）,0.117
全球上游_供應,,PD,0,-0.08895151672226406,-0.12883246425295514,-0.3076318822847566,-0.1894949571392184,-8.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-12.9,-30.8,-18.9,弱反向連動,258,0.492,0.9542823502125802,樣本充足（>200，具統計意義）,0.095
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,-0.28038503521960745,-0.2364284490055698,0.06652946003670616,-0.007860660807595201,-28.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-23.6,6.7,-0.8,幾乎無關聯,263,0.57,0.030161151547184496,樣本充足（>200，具統計意義）,0.089
全球上游_供應,,APD,0,0.31209765154136554,0.05902218770254798,-0.11225851242915627,0.015202692006301251,31.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",5.9,-11.2,1.5,幾乎無關聯,262,0.515,0.7106736290659528,樣本充足（>200，具統計意義）,0.023
