關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Mitsubishi Electric,6503.T,3,0.22323522775553123,0.29234800335248673,0.4438513406383267,0.4373090939890624,22.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",29.2,44.4,43.7,中度同向連動,245,0.531,0.42651407879153924,樣本充足（>200，具統計意義）,0.249
全球競爭_同業,Sumitomo Electric,5802.T,4,0.4668199757934199,0.5806929384724864,0.5589803086734721,0.45689781710436966,46.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",58.1,55.9,45.7,中度同向連動,244,0.508,0.9179397196547348,樣本充足（>200，具統計意義）,0.237
全球競爭_同業,中際旭創,300308.SZ,5,0.010980448146792814,0.1841400243889475,0.3741446140064069,0.34529083686967094,1.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",18.4,37.4,34.5,弱同向連動,257,0.416,0.009304104759724412,樣本充足（>200，具統計意義）,0.207
全球競爭_同業,新易盛,300502.SZ,5,0.01758558330113795,0.15151366454547013,0.3211832468702368,0.32140941293685504,1.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",15.2,32.1,32.1,弱同向連動,257,0.463,0.28112705192046517,樣本充足（>200，具統計意義）,0.161
全球競爭_同業,,COHR,5,-0.12693207396101958,0.3269284156765755,0.33965006888708904,0.23667022449725436,-12.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",32.7,34.0,23.7,弱同向連動,260,0.538,0.28991571964295515,樣本充足（>200，具統計意義）,0.157
全球競爭_同業,,LITE,5,-0.17748460208541916,0.3806367198306466,0.2568677438583586,0.21053336510608486,-17.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",38.1,25.7,21.1,弱同向連動,258,0.539,0.2819202986345427,樣本充足（>200，具統計意義）,0.144
全球競爭_同業,,AVGO,5,-0.10826862073775295,0.3565141507072219,0.33244673293149823,0.21664300245596985,-10.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",35.7,33.2,21.7,弱同向連動,261,0.533,0.3626383324866729,樣本充足（>200，具統計意義）,0.141
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,-0.8462456729481589,-0.6274539051137294,-0.005973742808171017,-0.032585357647739316,-84.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-62.7,-0.6,-3.3,幾乎無關聯,261,0.567,0.039886749430109926,樣本充足（>200，具統計意義）,0.1
全球合作_需求端,,MRVL,4,0.20510077950696684,0.15107274901759984,0.28768325584283455,0.13598035150462578,20.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",15.1,28.8,13.6,弱同向連動,260,0.515,0.7375566500139354,樣本充足（>200，具統計意義）,0.083
全球上游_供應,,PD,0,-0.021232583944266054,-0.09344301137081498,-0.2652315954265296,-0.13936553002331512,-2.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-9.3,-26.5,-13.9,弱反向連動,256,0.504,0.9371895220632659,樣本充足（>200，具統計意義）,0.074
全球合作_需求端,,NVDA,5,-0.39216373000684557,0.3048861215736819,0.3363270821775814,0.056236971844169266,-39.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",30.5,33.6,5.6,幾乎無關聯,261,0.54,0.24349081056325533,樣本充足（>200，具統計意義）,0.068
全球上游_供應,,APD,0,-0.24222724825309186,-0.26292203394931096,-0.12450716553150773,0.05960639732421623,-24.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-26.3,-12.5,6.0,幾乎無關聯,260,0.527,0.45421810878272306,樣本充足（>200，具統計意義）,0.057
