關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,穎崴,6515.TW,4,0.22481844559335457,0.2500884914768394,0.46633655680920216,0.33507746432983704,22.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",25.0,46.6,33.5,弱同向連動,249,0.57,0.02670545551161238,樣本充足（>200，具統計意義）,0.285
台灣高關聯股,京元電,2449.TW,4,0.4428175200121654,0.4888179541691727,0.5644480382690156,0.44997871909962595,44.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",48.9,56.4,45.0,中度同向連動,246,0.496,1.0,樣本充足（>200，具統計意義）,0.225
全球上游_供應,力旺,3529.TW,4,0.5916404421965847,0.5754723612050221,0.3658801126446381,0.2878874907300947,59.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",57.5,36.6,28.8,弱同向連動,245,0.551,0.15256978423144268,樣本充足（>200，具統計意義）,0.195
全球上游_供應,M31,6643.TW,4,0.8130838843792929,0.7245527915783436,0.4177104582440422,0.32224032652985546,81.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",72.5,41.8,32.2,弱同向連動,247,0.526,0.5145399215943571,樣本充足（>200，具統計意義）,0.187
台灣高關聯股,旺矽,6223.TW,4,0.156868008213418,0.3445709428819038,0.47757103622082403,0.34448391375435666,15.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",34.5,47.8,34.4,弱同向連動,247,0.51,0.7483168305541665,樣本充足（>200，具統計意義）,0.182
台灣高關聯股,精測,6510.TW,4,-0.05513894116766865,0.11349508157019064,0.36510422302345125,0.3539316900354674,-5.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",11.3,36.5,35.4,弱同向連動,244,0.471,0.43638133861936046,樣本充足（>200，具統計意義）,0.177
全球合作_需求端,台積電,2330.TW,5,0.41959136011383735,0.4757566659061201,0.3950918589807513,0.29022273140800203,42.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",47.6,39.5,29.0,弱同向連動,236,0.508,0.8037592813860155,樣本充足（>200，具統計意義）,0.154
全球合作_需求端,,GOOGL,0,-0.3456681304808834,-0.17386534268195566,-0.12080208876074187,-0.08197253073820351,-34.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-17.4,-12.1,-8.2,幾乎無關聯,247,0.579,0.017764170044619287,樣本充足（>200，具統計意義）,0.144
全球上游_供應,,CDNS,4,-0.07630737693338514,-0.1036383460902831,0.11377467566169805,0.11247287091160534,-7.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-10.4,11.4,11.2,弱同向連動,247,0.551,0.1631926793925229,樣本充足（>200，具統計意義）,0.107
全球上游_供應,,SNPS,4,-0.1505968915024257,-0.13182122005266364,0.24023747591349934,0.15297774272593087,-15.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-13.2,24.0,15.3,弱同向連動,247,0.514,0.8359477243522612,樣本充足（>200，具統計意義）,0.091
全球合作_需求端,台積電,TSM,5,0.19287021923486,0.30939460575222405,0.15738623658585724,0.08055419454664171,19.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",30.9,15.7,8.1,幾乎無關聯,247,0.551,0.1182913398448948,樣本充足（>200，具統計意義）,0.091
全球競爭_同業,,MRVL,5,0.2688468814292026,0.10874454559616108,0.13452788433396215,0.08683352789553996,26.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",10.9,13.5,8.7,幾乎無關聯,246,0.541,0.22155317794307494,樣本充足（>200，具統計意義）,0.084
全球合作_需求端,,AMZN,0,-0.019274879040129034,0.035589911411966525,0.046367470643887194,0.023011839117876316,-1.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",3.6,4.6,2.3,幾乎無關聯,247,0.563,0.06642259063452792,樣本充足（>200，具統計意義）,0.074
全球上游_供應,,ARM,4,-0.010484173616403558,0.07615373502611963,0.07791074045813166,0.06520270328739629,-1.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.6,7.8,6.5,幾乎無關聯,247,0.538,0.2852360284928095,樣本充足（>200，具統計意義）,0.071
全球合作_需求端,,META,0,-0.14681248428940308,0.26091505559283895,0.09069394414114391,0.04516441674508693,-14.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",26.1,9.1,4.5,幾乎無關聯,247,0.543,0.2178893719152457,樣本充足（>200，具統計意義）,0.065
全球合作_需求端,,MSFT,0,-0.32003473624469314,-0.04867278873242843,-0.12555991618561507,-0.04024885640721649,-32.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-4.9,-12.6,-4.0,幾乎無關聯,247,0.538,0.26425651333424705,樣本充足（>200，具統計意義）,0.059
全球競爭_同業,,AVGO,5,0.2218752076851666,0.4268131466979926,0.05217697046885116,0.06751774673373057,22.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",42.7,5.2,6.8,幾乎無關聯,247,0.518,0.6077339476548201,樣本充足（>200，具統計意義）,0.052
