關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,台達電,2308.TW,4,0.009235720166564862,0.4374876566056318,0.36028514100243203,240,0.55,0.15637811012650144,樣本充足（>200，具統計意義）,0.23
全球競爭_同業,,VRT,4,-0.14542777995662942,0.23933949289617187,0.19767967369899736,243,0.58,0.018088897809918,樣本充足（>200，具統計意義）,0.215
台灣高關聯股,光寶科,2301.TW,4,0.345310082826725,0.48899648163282006,0.3934219827182635,235,0.477,0.5517932576859721,樣本充足（>200，具統計意義）,0.197
全球競爭_同業,,APH,4,-0.220568782797351,-0.005563300206733271,0.07409219815103843,243,0.576,0.02605765025199398,樣本充足（>200，具統計意義）,0.136
全球競爭_同業,,TEL,4,-0.2917743162157897,-0.03051415922956308,0.06637422393650469,243,0.568,0.04934522982129976,樣本充足（>200，具統計意義）,0.121
台灣高關聯股,瀚荃,8103.TW,4,-0.10290394457329949,0.19202649164962604,0.12048650700998016,237,0.515,0.7459444675179141,樣本充足（>200，具統計意義）,0.075
