關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,上詮,3363.TW,3,0.7064681817123724,0.5102209089937731,0.4589880064271029,252,0.528,0.41626384420298834,樣本充足（>200，具統計意義）,0.257
全球競爭_同業,,COHR,3,0.4882600183489432,0.40606748594943437,0.17246490106661597,254,0.606,0.0007030656669782067,樣本充足（>200，具統計意義）,0.231
台灣高關聯股,華星光,4979.TW,3,0.5055042110575487,0.547301343367752,0.45136146617158274,256,0.484,0.7537295391130656,樣本充足（>200，具統計意義）,0.226
台灣高關聯股,波若威,3163.TW,3,0.5578654083513275,0.42931551582247707,0.33318560271075776,253,0.538,0.25342712745079593,樣本充足（>200，具統計意義）,0.204
全球競爭_同業,,LITE,3,0.553195958985842,0.3033768854943579,0.05481844757140766,252,0.552,0.0996564942369608,樣本充足（>200，具統計意義）,0.079
