關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Sumitomo Electric,5802.T,4,0.24193742780057714,0.3771582445510514,0.37124394958178886,0.4004282804383251,24.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",37.7,37.1,40.0,中度同向連動,239,0.569,0.04700762162320642,樣本充足（>200，具統計意義）,0.323
全球競爭_同業,Mitsubishi Electric,6503.T,3,0.4532313102645193,0.3227671811964738,0.41619755606168585,0.38352864568421546,45.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",32.3,41.6,38.4,弱同向連動,241,0.56,0.08842633330171869,樣本充足（>200，具統計意義）,0.252
全球競爭_同業,,COHR,5,-0.0894640283933781,0.0789785231397804,0.17950386141448005,0.11017245392188629,-8.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.9,18.0,11.0,弱同向連動,254,0.626,0.0001521328134924901,樣本充足（>200，具統計意義）,0.217
全球競爭_同業,中際旭創,300308.SZ,5,0.04220533259940484,0.2825859908935947,0.2568243107592398,0.31760524680789726,4.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.3,25.7,31.8,弱同向連動,251,0.542,0.267801407197583,樣本充足（>200，具統計意義）,0.201
全球合作_需求端,,MRVL,4,-0.15119284726541238,-0.06916357025135655,0.16677948896945347,0.09594491205953715,-15.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-6.9,16.7,9.6,幾乎無關聯,253,0.617,0.0004049641905029198,樣本充足（>200，具統計意義）,0.197
全球合作_需求端,,NVDA,5,-0.225226294923781,-0.010503532923187082,0.15781643055834718,0.11509579157320846,-22.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-1.1,15.8,11.5,弱同向連動,254,0.598,0.002909797828397663,樣本充足（>200，具統計意義）,0.187
全球競爭_同業,新易盛,300502.SZ,5,-0.0847557576222079,0.14791071029234829,0.2117958924677978,0.28590917407458943,-8.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",14.8,21.2,28.6,弱同向連動,251,0.53,0.432816051989392,樣本充足（>200，具統計意義）,0.173
全球競爭_同業,,AVGO,5,-0.06566463213311728,0.16571529909990515,0.22316146820323607,0.20721755135748418,-6.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.6,22.3,20.7,弱同向連動,254,0.555,0.10945908050292619,樣本充足（>200，具統計意義）,0.159
全球競爭_同業,,LITE,5,-0.05876051295561625,0.07387066454425524,0.07193080120850882,0.014230391683555046,-5.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.4,7.2,1.4,幾乎無關聯,252,0.603,0.0024114940210216295,樣本充足（>200，具統計意義）,0.132
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,0.2748907747718437,0.09796691179024285,0.14803483705309445,0.09030783647431098,27.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",9.8,14.8,9.0,幾乎無關聯,254,0.543,0.21159271653395528,樣本充足（>200，具統計意義）,0.088
全球上游_供應,,APD,0,0.516118692377938,-0.0350105074747136,0.011801371075451846,0.0744664758368012,51.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-3.5,1.2,7.4,幾乎無關聯,254,0.496,0.9928863423550714,樣本充足（>200，具統計意義）,0.037
全球上游_供應,,PD,0,0.35370329771193965,0.1655382862074692,-0.1486745410798482,-0.020120676305065192,35.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.6,-14.9,-2.0,幾乎無關聯,250,0.452,0.20792758939442932,樣本充足（>200，具統計意義）,0.01
