關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,0.02831774200720891,0.07031420321033932,0.43506809900222426,0.30829026025212997,2.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.0,43.5,30.8,弱同向連動,252,0.619,0.00021404770252360397,樣本充足（>200，具統計意義）,0.328
全球競爭_同業,Mitsubishi Electric,6503.T,3,-0.018474861865676817,0.2865326139276853,0.6753393395809775,0.6510358246445536,-1.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.7,67.5,65.1,中度同向連動,237,0.502,1.0,樣本充足（>200，具統計意義）,0.328
全球合作_需求端,,NVDA,5,0.3943015944439757,-0.06480549719485139,0.19604766188179093,0.2284677420976653,39.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-6.5,19.6,22.8,弱同向連動,252,0.659,1.263716997535385e-06,樣本充足（>200，具統計意義）,0.328
全球競爭_同業,,AVGO,5,0.38314219062665245,0.30582717372135343,0.14149742466241913,0.1648285179649536,38.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",30.6,14.1,16.5,弱同向連動,252,0.639,1.707864491208273e-05,樣本充足（>200，具統計意義）,0.266
全球競爭_同業,,COHR,5,0.3474194306517358,0.3888531128205626,0.222383807976449,0.15731712827060046,34.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",38.9,22.2,15.7,弱同向連動,250,0.62,0.0004111902169821018,樣本充足（>200，具統計意義）,0.238
全球競爭_同業,Sumitomo Electric,5802.T,4,0.010299861663370257,0.10719095307882262,0.40615290018347094,0.4502962702242472,1.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",10.7,40.6,45.0,中度同向連動,235,0.477,0.5282350608663473,樣本充足（>200，具統計意義）,0.225
全球合作_需求端,,MRVL,4,0.313292177442533,0.22298878237573258,0.07183070170885747,0.06080723264895572,31.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",22.3,7.2,6.1,幾乎無關聯,251,0.637,3.482017220227393e-05,樣本充足（>200，具統計意義）,0.201
全球競爭_同業,中際旭創,300308.SZ,5,0.13310065833624765,0.5058369731845515,0.311041949798225,0.3075377214815703,13.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",50.6,31.1,30.8,弱同向連動,249,0.486,0.6817060627803718,樣本充足（>200，具統計意義）,0.154
全球競爭_同業,,LITE,5,0.46113461758479063,0.35278225007425273,0.09955316637681054,0.09621186394609359,46.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",35.3,10.0,9.6,幾乎無關聯,248,0.573,0.048157307121784204,樣本充足（>200，具統計意義）,0.145
全球競爭_同業,新易盛,300502.SZ,5,0.23784989952485983,0.4959855547067598,0.3196574865508659,0.22446195798518867,23.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",49.6,32.0,22.4,弱同向連動,249,0.498,1.0,樣本充足（>200，具統計意義）,0.112
全球上游_供應,,APD,0,0.2203895272032036,-0.14873543386104687,-0.012547092797764128,0.0032107686122002776,22.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-14.9,-1.3,0.3,幾乎無關聯,250,0.556,0.10807338128204431,樣本充足（>200，具統計意義）,0.058
全球上游_供應,,PD,0,-0.4160015335707985,-0.24288385443486796,-0.11934996521944052,0.008947546162508537,-41.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-24.3,-11.9,0.9,幾乎無關聯,246,0.459,0.3159030988874964,樣本充足（>200，具統計意義）,0.004
