關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,Lenovo,0992.HK,3,0.66831490009261,0.4852574585868918,0.48414319211842244,0.5346321315008871,66.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",48.5,48.4,53.5,中度同向連動,239,0.573,0.031916489280734435,樣本充足（>200，具統計意義）,0.409
台灣高關聯股,鴻海,2317.TW,4,0.5020006849712874,0.5033484991999978,0.4837278444102119,0.5571093388188741,50.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",50.3,48.4,55.7,中度同向連動,237,0.494,0.9514673603294936,樣本充足（>200，具統計意義）,0.279
全球競爭_同業,,HPE,4,-0.6887393265204759,-0.3505465840784927,0.03974391089452852,0.2896738404299509,-68.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-35.1,4.0,29.0,弱同向連動,243,0.572,0.03775595011416356,樣本充足（>200，具統計意義）,0.26
全球競爭_同業,,SMCI,5,-0.19791934021711988,0.018576221926359424,0.1786609146204237,0.23497301511781657,-19.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",1.9,17.9,23.5,弱同向連動,241,0.598,0.003111785595781764,樣本充足（>200，具統計意義）,0.258
台灣高關聯股,晟銘電,3013.TW,3,0.5124087821197398,0.5248340155452876,0.4223039542488321,0.46702719217423627,51.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",52.5,42.2,46.7,中度同向連動,231,0.502,0.9739126149516352,樣本充足（>200，具統計意義）,0.236
全球競爭_同業,,DELL,5,-0.37469542078100376,-0.18441960843697353,0.034742321315887045,0.21542158634785766,-37.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-18.4,3.5,21.5,弱同向連動,243,0.556,0.11417594610057596,樣本充足（>200，具統計意義）,0.163
台灣高關聯股,勤誠,8210.TW,4,0.6422721307247312,0.2893430661238501,0.3439104007979656,0.32017456303622294,64.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.9,34.4,32.0,弱同向連動,241,0.465,0.3344874386311599,樣本充足（>200，具統計意義）,0.16
全球合作_需求端,META/GOOGL/AMZN CapEx,MSFT,0,-0.6451589780373942,-0.07168014850315159,-0.2087328562335724,-0.09126473505215586,-64.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-7.2,-20.9,-9.1,幾乎無關聯,243,0.58,0.018148419117325003,樣本充足（>200，具統計意義）,0.151
全球上游_供應,,NVDA,5,0.043905976287672184,-0.011732143736418729,0.13670381227891598,0.167686888562646,4.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-1.2,13.7,16.8,弱同向連動,243,0.56,0.08592258917049889,樣本充足（>200，具統計意義）,0.144
全球上游_供應,,AMD,4,0.03490373947631322,0.2880940166270453,0.09461589686574223,0.1016879105469765,3.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.8,9.5,10.2,弱同向連動,243,0.519,0.6753368998641454,樣本充足（>200，具統計意義）,0.069
