關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球上游_供應,M31,6643.TW,4,-0.27043972091810137,0.1912438341753511,0.37103117287833387,0.43969871240543257,-27.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",19.1,37.1,44.0,中度同向連動,259,0.479,0.5888849525052879,樣本充足（>200，具統計意義）,0.22
全球上游_供應,,ARM,4,-0.30300736547120494,-0.11286748316672582,0.18796843622870593,0.15865087609195494,-30.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-11.3,18.8,15.9,弱同向連動,259,0.591,0.005415580146662682,樣本充足（>200，具統計意義）,0.204
全球上游_供應,力旺,3529.TW,4,-0.06240267262044032,0.3123255504280661,0.29827680979377047,0.294330292846763,-6.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",31.2,29.8,29.4,弱同向連動,257,0.553,0.11466868090785833,樣本充足（>200，具統計意義）,0.2
台灣高關聯股,京元電,2449.TW,4,0.25961805435497703,0.23432100280161547,0.4647119037260643,0.32262253885296394,26.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",23.4,46.5,32.3,弱同向連動,256,0.531,0.4015197930359834,樣本充足（>200，具統計意義）,0.193
全球合作_需求端,台積電,TSM,5,-0.08677342837612852,-0.0768703197629568,0.31854651214669877,0.2464502823276081,-8.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-7.7,31.9,24.6,弱同向連動,259,0.56,0.07656272552242335,樣本充足（>200，具統計意義）,0.183
全球上游_供應,,CDNS,4,0.1944549241016387,-0.009510693999982035,0.26953500848018186,0.25932117600392546,19.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-1.0,27.0,25.9,弱同向連動,259,0.552,0.11640110370193821,樣本充足（>200，具統計意義）,0.182
全球競爭_同業,,MRVL,5,-0.0303090982721135,0.20879742011880362,0.23871532673705517,0.08561286298506811,-3.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",20.9,23.9,8.6,幾乎無關聯,258,0.605,0.0013436670519068367,樣本充足（>200，具統計意義）,0.177
全球合作_需求端,台積電,2330.TW,5,-0.5156616643421312,-0.05758702990914632,0.4084461895666152,0.33798883129062096,-51.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-5.8,40.8,33.8,弱同向連動,247,0.474,0.445974275604365,樣本充足（>200，具統計意義）,0.169
全球競爭_同業,,AVGO,5,0.177548485948237,0.04460503748001227,0.16427158114305737,0.2122909398087761,17.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",4.5,16.4,21.2,弱同向連動,259,0.56,0.07320903594925986,樣本充足（>200，具統計意義）,0.166
全球合作_需求端,,AMZN,0,-0.08015584708176142,-0.10256411780278755,0.03760812509539818,0.05943075130072858,-8.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-10.3,3.8,5.9,幾乎無關聯,259,0.602,0.0014963171086692715,樣本充足（>200，具統計意義）,0.158
全球上游_供應,,SNPS,4,0.2582694436667938,-0.14027648556107186,0.14117342786673526,0.22501826039567,25.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-14.0,14.1,22.5,弱同向連動,259,0.544,0.1812892609880053,樣本充足（>200，具統計意義）,0.157
台灣高關聯股,旺矽,6223.TW,4,0.4480139972075947,0.2810672066505448,0.37093729222332567,0.19161423758466264,44.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.1,37.1,19.2,弱同向連動,260,0.542,0.23341029823679435,樣本充足（>200，具統計意義）,0.138
台灣高關聯股,穎崴,6515.TW,4,0.03902740408831528,0.019363998064577153,0.3794108909881662,0.19052667901083487,3.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",1.9,37.9,19.1,弱同向連動,261,0.525,0.5186403902960491,樣本充足（>200，具統計意義）,0.12
台灣高關聯股,精測,6510.TW,4,0.3048072298543629,0.06290027461561264,0.287380974423834,0.12332407061798623,30.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",6.3,28.7,12.3,弱同向連動,256,0.531,0.3830248013257975,樣本充足（>200，具統計意義）,0.093
全球合作_需求端,,MSFT,0,-0.5595790065278301,-0.43713737294020016,-0.14840243592391514,-0.007781486474047156,-56.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-43.7,-14.8,-0.8,幾乎無關聯,259,0.548,0.15329088877480487,樣本充足（>200，具統計意義）,0.052
全球合作_需求端,,GOOGL,0,0.07929315015362251,-0.02976128861744675,0.014665989927543071,-0.01597975342176106,7.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-3.0,1.5,-1.6,幾乎無關聯,259,0.541,0.23825374830513552,樣本充足（>200，具統計意義）,0.049
全球合作_需求端,,META,0,-0.324566035431683,-0.0416941910892911,0.02031352982207279,0.04741439398972407,-32.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-4.2,2.0,4.7,幾乎無關聯,259,0.51,0.8638599740673337,樣本充足（>200，具統計意義）,0.033
