關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,建榮,5340.TW,3,0.6099462020331708,0.8417647122464031,0.7983956772770076,250,0.524,0.5257017717227956,樣本充足（>200，具統計意義）,0.423
台灣高關聯股,台燿,6274.TW,4,0.31683263588003774,0.6573646166449905,0.527682456849485,253,0.514,0.7700852224002128,樣本充足（>200，具統計意義）,0.278
全球競爭_同業,日東紡,3110.T,5,0.3100853802963266,0.44486462901249896,0.4848326931159357,242,0.479,0.632450830774663,樣本充足（>200，具統計意義）,0.242
台灣高關聯股,台光電,2383.TW,4,0.32355086306571373,0.5397385819983376,0.39495211156967114,251,0.482,0.6021011124390333,樣本充足（>200，具統計意義）,0.197
全球合作_需求端,AI PCB AI Server,CCL,0,-0.2857149954679377,-0.05063667410554333,0.0584652923827477,254,0.516,0.7001223858541059,樣本充足（>200，具統計意義）,0.045
