關聯欄位,公司名稱,股票代號,原始星等,corr_20d,corr_60d,corr_120d,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,台達電,2308.TW,4,0.4472905077255801,0.48059969678414066,0.5787922822657773,243,0.535,0.33914737656471355,樣本充足（>200，具統計意義）,0.324
台灣高關聯股,瀚荃,8103.TW,4,0.36559849492452073,0.5979703233447359,0.5150185304036837,241,0.535,0.3344874386311599,樣本充足（>200，具統計意義）,0.293
台灣高關聯股,光寶科,2301.TW,4,0.012619886220902961,0.37745872270041075,0.4680054575302021,241,0.485,0.7455336601054576,樣本充足（>200，具統計意義）,0.234
全球競爭_同業,,VRT,4,0.25614569046850566,0.3499228870347443,0.2616028581653942,248,0.565,0.05665100548469404,樣本充足（>200，具統計意義）,0.195
全球競爭_同業,,APH,4,0.18025983979369592,0.1457035482355833,0.1429178183952173,248,0.573,0.030306810182170425,樣本充足（>200，具統計意義）,0.173
全球競爭_同業,,TEL,4,0.24299523725219419,-0.031326621324683786,0.08465247171248004,248,0.52,0.6100436051506768,樣本充足（>200，具統計意義）,0.062
