關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,,COHR,5,0.37500321986511603,0.3958205158545004,0.34944684597724074,0.2336596820408054,37.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",39.6,34.9,23.4,弱同向連動,259,0.602,0.001173738504329271,樣本充足（>200，具統計意義）,0.263
全球競爭_同業,Sumitomo Electric,5802.T,4,0.07508017608812957,0.24669745137517654,0.517594575544652,0.4511382621632365,7.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",24.7,51.8,45.1,中度同向連動,244,0.516,0.7007433153616822,樣本充足（>200，具統計意義）,0.242
全球競爭_同業,,AVGO,5,0.1960376511532505,0.18319361799997413,0.2828026160496782,0.1922425162326886,19.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",18.3,28.3,19.2,弱同向連動,261,0.594,0.003527840686781744,樣本充足（>200，具統計意義）,0.228
全球競爭_同業,,LITE,5,0.1890095493178634,0.44898641529755534,0.29097497217608864,0.16878316681927794,18.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",44.9,29.1,16.9,弱同向連動,257,0.603,0.0010957445328081152,樣本充足（>200，具統計意義）,0.225
全球競爭_同業,Mitsubishi Electric,6503.T,3,0.0017100411106222172,0.16661603538506214,0.35239964285298536,0.3847754056522093,0.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",16.7,35.2,38.5,弱同向連動,246,0.533,0.3716720125568871,樣本充足（>200，具統計意義）,0.225
全球合作_需求端,,MRVL,4,0.3289237803770918,0.37905467111306035,0.3189999334181642,0.12259059209108467,32.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",37.9,31.9,12.3,弱同向連動,260,0.604,0.0011221548724369436,樣本充足（>200，具統計意義）,0.198
全球合作_需求端,,NVDA,5,0.2617281630900356,0.11857780700981102,0.2833798128669354,0.12029059559510863,26.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",11.9,28.3,12.0,弱同向連動,261,0.59,0.005244831879843085,樣本充足（>200，具統計意義）,0.18
全球競爭_同業,中際旭創,300308.SZ,5,0.2536738464072572,0.24539966373743044,0.3113893026871704,0.3434136585017327,25.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",24.5,31.1,34.3,弱同向連動,257,0.486,0.7659964913783645,樣本充足（>200，具統計意義）,0.172
全球競爭_同業,新易盛,300502.SZ,5,0.4594525630593776,0.2928977374872451,0.2986419596620844,0.3317221226629601,45.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",29.3,29.9,33.2,弱同向連動,257,0.494,0.9577448517578284,樣本充足（>200，具統計意義）,0.166
全球合作_需求端,GOOGL/MSFT/META資料中心CapEx,AMZN,0,0.03827580316905526,-0.17155608156122984,0.08297315380617108,-0.012780321242812734,3.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-17.2,8.3,-1.3,幾乎無關聯,261,0.602,0.001604413621631919,樣本充足（>200，具統計意義）,0.13
全球上游_供應,,PD,0,-0.4598203948081626,-0.3214740356531648,-0.2630702015479082,-0.1365675424331455,-46.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-32.1,-26.3,-13.7,弱反向連動,255,0.553,0.12004263915492,樣本充足（>200，具統計意義）,0.121
全球上游_供應,,APD,0,-0.03687728669688742,-0.1413547689097929,-0.1637228489339565,0.012900237082609947,-3.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-14.1,-16.4,1.3,幾乎無關聯,259,0.529,0.41876787907468804,樣本充足（>200，具統計意義）,0.035
