關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,晟銘電,3013.TW,3,0.04983146300300758,0.608133293332741,0.6412853550162246,0.5195756068782219,5.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",60.8,64.1,52.0,中度同向連動,252,0.484,0.7344525464014618,樣本充足（>200，具統計意義）,0.26
台灣高關聯股,勤誠,8210.TW,4,0.2127603311676081,0.45829561437625593,0.5487636699079613,0.47590163233438276,21.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",45.8,54.9,47.6,中度同向連動,262,0.511,0.8112938932894106,樣本充足（>200，具統計意義）,0.249
台灣高關聯股,鴻海,2317.TW,4,0.015242896671930756,0.5449830480697717,0.5022232242135971,0.48204637806000133,1.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",54.5,50.2,48.2,中度同向連動,257,0.506,0.969362358189768,樣本充足（>200，具統計意義）,0.247
全球上游_供應,,NVDA,5,0.23388155597709492,-0.17167848695829568,0.14694517710830546,0.2055503380236702,23.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-17.2,14.7,20.6,弱同向連動,265,0.577,0.017325833102354367,樣本充足（>200，具統計意義）,0.216
全球競爭_同業,Lenovo,0992.HK,3,-0.05609850877054438,-0.02844148283446319,0.19900448684216407,0.22543649110693928,-5.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-2.8,19.9,22.5,弱同向連動,260,0.554,0.10500825490468899,樣本充足（>200，具統計意義）,0.167
全球競爭_同業,,HPE,4,-0.3134126255111162,-0.36216009227734247,-0.015893036020809204,0.08051246069123003,-31.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-36.2,-1.6,8.1,幾乎無關聯,264,0.58,0.016303504152074207,樣本充足（>200，具統計意義）,0.144
全球競爭_同業,,DELL,5,-0.08632206541596926,-0.30979062258526013,0.05013329597307485,0.22169647724447727,-8.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-31.0,5.0,22.2,弱同向連動,265,0.528,0.4373052804394725,樣本充足（>200，具統計意義）,0.139
全球競爭_同業,,SMCI,5,-0.10267009156601606,-0.20298881943432265,0.14081982176356203,0.16793610187580646,-10.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-20.3,14.1,16.8,弱同向連動,263,0.54,0.22227066273795598,樣本充足（>200，具統計意義）,0.124
全球上游_供應,,AMD,4,-0.024986201530045073,-0.24990769172142852,0.04346021307354468,0.137347989947366,-2.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-25.0,4.3,13.7,弱同向連動,265,0.555,0.10364813675675462,樣本充足（>200，具統計意義）,0.123
全球合作_需求端,META/GOOGL/AMZN CapEx,MSFT,0,-0.11130214792496182,-0.07926665233403221,-0.03935458225247568,0.06032614121273265,-11.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-7.9,-3.9,6.0,幾乎無關聯,265,0.528,0.4230518741923025,樣本充足（>200，具統計意義）,0.058
