關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球上游_供應,,ARM,4,0.10720271101197103,0.31824979255476576,0.3089495921580415,0.300163016886457,10.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",31.8,30.9,30.0,弱同向連動,255,0.6,0.002023560163231102,樣本充足（>200，具統計意義）,0.3
全球競爭_同業,,AVGO,5,-0.21572142694917457,0.1989354778276859,0.4606573741271498,0.31744456169235563,-21.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",19.9,46.1,31.7,弱同向連動,255,0.584,0.009136982425978523,樣本充足（>200，具統計意義）,0.292
全球合作_需求端,,AMZN,0,0.10836376140815523,0.07779125924384578,0.20863761711638354,0.21212406719886856,10.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.8,20.9,21.2,弱同向連動,255,0.616,0.0003309493951379056,樣本充足（>200，具統計意義）,0.266
全球競爭_同業,,MRVL,5,0.3492950601403799,0.4167763347647007,0.430279465163401,0.25426673023668006,34.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",41.7,43.0,25.4,弱同向連動,254,0.579,0.012122748483714809,樣本充足（>200，具統計意義）,0.247
全球上游_供應,M31,6643.TW,4,0.10452772604064507,0.29666225986959927,0.4818725505538903,0.45621327405642814,10.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",29.7,48.2,45.6,中度同向連動,254,0.453,0.13424550033157093,樣本充足（>200，具統計意義）,0.228
全球合作_需求端,台積電,TSM,5,0.1661206631035495,0.5180809364301223,0.4437756001496793,0.3340452002789614,16.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",51.8,44.4,33.4,弱同向連動,255,0.561,0.054332318051135024,樣本充足（>200，具統計意義）,0.228
全球上游_供應,,SNPS,4,-0.5043465394242422,-0.2731602636116858,0.10467726850751954,0.2097651276925299,-50.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-27.3,10.5,21.0,弱同向連動,255,0.573,0.03494171961581509,樣本充足（>200，具統計意義）,0.213
全球上游_供應,,CDNS,4,-0.39197774108681793,-0.16390633029935658,0.15809445473062395,0.23737153731494498,-39.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-16.4,15.8,23.7,弱同向連動,255,0.541,0.26168098905291576,樣本充足（>200，具統計意義）,0.16
台灣高關聯股,精測,6510.TW,4,-0.0888213461289356,0.12084993900828844,0.31823823234011933,0.29420420487291343,-8.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",12.1,31.8,29.4,弱同向連動,252,0.512,0.8081986027316442,樣本充足（>200，具統計意義）,0.159
全球合作_需求端,,GOOGL,0,-0.20386372376635747,-0.13167229816520287,0.2541544541154219,0.23199782129132132,-20.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-13.2,25.4,23.2,弱同向連動,255,0.541,0.2168822568892082,樣本充足（>200，具統計意義）,0.157
台灣高關聯股,京元電,2449.TW,4,-0.05365832792115146,0.12517952618544934,0.44542636043386874,0.30827856046719077,-5.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",12.5,44.5,30.8,弱同向連動,253,0.455,0.2348004366815266,樣本充足（>200，具統計意義）,0.154
台灣高關聯股,穎崴,6515.TW,4,-0.024090969670102103,0.2046627990637105,0.33892999251281347,0.3067901714685737,-2.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",20.5,33.9,30.7,弱同向連動,256,0.48,0.7445031454263902,樣本充足（>200，具統計意義）,0.153
全球合作_需求端,台積電,2330.TW,5,-0.2845755809107426,0.042340277517298595,0.3420313502871597,0.24955069753366618,-28.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",4.2,34.2,25.0,弱同向連動,242,0.434,0.07077005044362752,樣本充足（>200，具統計意義）,0.125
全球上游_供應,力旺,3529.TW,4,-0.24266781776109653,-0.17894228778885066,0.1770745425517415,0.19388049427739598,-24.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-17.9,17.7,19.4,弱同向連動,253,0.51,0.903415802083635,樣本充足（>200，具統計意義）,0.107
台灣高關聯股,旺矽,6223.TW,4,-0.28994256417066117,-0.025054680989039325,0.23599705440945537,0.182568008219649,-29.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-2.5,23.6,18.3,弱同向連動,254,0.472,0.5684720022124632,樣本充足（>200，具統計意義）,0.091
全球合作_需求端,,META,0,0.2493288141592736,0.3095763793304761,0.1555122104194265,0.10567797732463212,24.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",31.0,15.6,10.6,弱同向連動,255,0.506,0.9272912964675847,樣本充足（>200，具統計意義）,0.059
全球合作_需求端,,MSFT,0,-0.544027448914045,-0.40094692539775606,-0.12359640407681667,0.021900693991225028,-54.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-40.1,-12.4,2.2,幾乎無關聯,255,0.541,0.2344265124195691,樣本充足（>200，具統計意義）,0.052
