關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
台灣高關聯股,南亞科,2408.TW,3,0.6870199402882038,0.33838120935349375,0.6976400804763313,0.6505424723098713,68.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",33.8,69.8,65.1,中度同向連動,257,0.529,0.40736703498827087,樣本充足（>200，具統計意義）,0.354
台灣高關聯股,群聯,8299.TW,3,0.6774201963342814,0.7170713576371543,0.768235008484603,0.64808987908724,67.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",71.7,76.8,64.8,中度同向連動,255,0.463,0.2853305024852043,樣本充足（>200，具統計意義）,0.324
台灣高關聯股,華邦電,2344.TW,3,0.6274646034412726,0.46665776189488317,0.7526832236923375,0.6037581567032614,62.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",46.7,75.3,60.4,中度同向連動,261,0.51,0.8193899029910934,樣本充足（>200，具統計意義）,0.311
全球上游_供應,SK hynix,000660.KS,4,0.38046928635769944,0.21861871869889613,0.5772988512118836,0.5263760958024626,38.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",21.9,57.7,52.6,中度同向連動,250,0.528,0.41796267568582113,樣本充足（>200，具統計意義）,0.291
全球上游_供應,Samsung,005930.KS,4,0.32440204244858784,0.2084940574190244,0.578504638248982,0.4701615607792325,32.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",20.8,57.9,47.0,中度同向連動,248,0.536,0.29128394022484494,樣本充足（>200，具統計意義）,0.271
全球上游_供應,Kioxia,285A.T,5,0.182871102617989,0.011506694646952151,0.6222344450386555,0.4694995141913019,18.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",1.2,62.2,46.9,中度同向連動,246,0.528,0.399211869387468,樣本充足（>200，具統計意義）,0.263
全球競爭_同業,,AMKR,4,-0.31902461305550117,-0.051769036445288324,0.35744297493141125,0.24444483428853173,-31.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-5.2,35.7,24.4,弱同向連動,260,0.581,0.011206632498787318,樣本充足（>200，具統計意義）,0.244
全球競爭_同業,Hana Micron,067310.KQ,5,0.039422872552975,-0.28266994395895045,0.5014782329565033,0.40467239776737124,3.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-28.3,50.1,40.5,中度同向連動,247,0.494,0.9584200810830353,樣本充足（>200，具統計意義）,0.202
全球合作_需求端,NAND出貨與稼動率,DRAM,0,0.10787843938957865,0.05373850709374796,0.30589491433127,,10.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",5.4,30.6,,無資料,106,0.632,0.007678587400834749,樣本尚可（100–200，具參考意義）,0.158
全球上游_供應,,MU,5,0.11125211716151713,0.0735302140919052,0.27125181199343723,0.19594220918289584,11.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.4,27.1,19.6,弱同向連動,260,0.542,0.1948572326793887,樣本充足（>200，具統計意義）,0.14
