關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,,FORM,5,0.3337593680336683,0.07021013789044839,0.16893715730429656,0.18378156131624904,33.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.0,16.9,18.4,弱同向連動,266,0.609,0.0007658283315619158,樣本充足（>200，具統計意義）,0.241
全球競爭_同業,JEM,6855.T,3,0.43735721600739375,0.19277493368833545,0.5343141801675569,0.46080266691670935,43.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",19.3,53.4,46.1,中度同向連動,247,0.466,0.29203985962355705,樣本充足（>200，具統計意義）,0.23
全球競爭_同業,MJC,6871.T,4,0.30902247715590736,0.03575518542146021,0.452983555391399,0.4310628344322091,30.9,"樣本僅10天,樣本<30,僅供觀察,不影響權重",3.6,45.3,43.1,中度同向連動,247,0.433,0.05208563940540815,樣本充足（>200，具統計意義）,0.216
全球合作_需求端,,AVGO,4,0.21545725758893874,0.2664651507424211,0.18222606194169136,0.1319629070599591,21.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",26.6,18.2,13.2,弱同向連動,266,0.613,0.00039802247210471615,樣本充足（>200，具統計意義）,0.215
台灣高關聯股,雍智,6683.TW,3,-0.2158952684849916,0.14101064115253034,0.4514058512819307,0.3878603437971456,-21.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",14.1,45.1,38.8,弱同向連動,267,0.449,0.12603854457802974,樣本充足（>200，具統計意義）,0.194
全球合作_需求端,,TSM,4,-0.01964483241452363,0.08780558520091164,0.16379474503188454,0.15248237274638093,-2.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",8.8,16.4,15.2,弱同向連動,266,0.583,0.011764675771214834,樣本充足（>200，具統計意義）,0.191
台灣高關聯股,中探針,6217.TW,3,0.8609471443001568,0.6978912901020087,0.5480176471790834,0.36715330832380216,86.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",69.8,54.8,36.7,弱同向連動,265,0.475,0.4929435660126531,樣本充足（>200，具統計意義）,0.184
台灣高關聯股,京元電,2449.TW,4,0.2461761456568933,0.24623135840677052,0.48355737885807965,0.2840829571271529,24.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",24.6,48.4,28.4,弱同向連動,263,0.525,0.5449108949167161,樣本充足（>200，具統計意義）,0.167
全球競爭_同業,,TPRO.MI,5,-0.24308395544065411,0.25843324249492333,0.3007459493591934,0.1025230655404828,-24.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",25.8,30.1,10.3,弱同向連動,254,0.555,0.13520192436126982,樣本充足（>200，具統計意義）,0.106
全球合作_需求端,,NVDA,5,-0.03247529392601128,-0.07280005168201857,0.14949509873567027,0.1354098108014547,-3.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-7.3,14.9,13.5,弱同向連動,266,0.538,0.2848618439848859,樣本充足（>200，具統計意義）,0.105
