關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,,AVGO,5,-0.19030450254061065,-0.2693518102306949,0.24531644458565663,0.22701165546938512,-19.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-26.9,24.5,22.7,弱同向連動,253,0.597,0.0031181772257475654,樣本充足（>200，具統計意義）,0.252
全球合作_需求端,台積電,TSM,5,-0.3549513768616702,-0.12829227850273295,0.25074779843187633,0.171103397522911,-35.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-12.8,25.1,17.1,弱同向連動,253,0.605,0.0012529922443736622,樣本充足（>200，具統計意義）,0.228
全球競爭_同業,,MRVL,5,-0.057591380347991564,0.12349248647506138,0.2982198013607718,0.17844169309680036,-5.8,"樣本僅10天,樣本<30,僅供觀察,不影響權重",12.3,29.8,17.8,弱同向連動,252,0.579,0.01599616205019712,樣本充足（>200，具統計意義）,0.202
全球合作_需求端,,MSFT,0,-0.34085155860049077,-0.059172980609838,-0.32464760136076376,-0.27226991970148473,-34.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-5.9,-32.5,-27.2,弱反向連動,253,0.549,0.14874905240123362,樣本充足（>200，具統計意義）,0.186
全球合作_需求端,,GOOGL,0,-0.29445066226942956,-0.1029071740766765,0.01670137302968975,-0.039790975263301345,-29.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-10.3,1.7,-4.0,幾乎無關聯,253,0.581,0.01403802870134573,樣本充足（>200，具統計意義）,0.121
全球合作_需求端,台積電,2330.TW,5,0.011963854299861307,-0.08413795610139614,0.15658215819975344,0.16185656146352004,1.2,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-8.4,15.7,16.2,弱同向連動,239,0.523,0.5782003299776233,樣本充足（>200，具統計意義）,0.104
全球合作_需求端,,AMZN,0,-0.47636967806640035,0.04101239207422867,-0.12954655235236917,-0.11476428711247144,-47.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",4.1,-13.0,-11.5,弱反向連動,253,0.545,0.18696316336573798,樣本充足（>200，具統計意義）,0.103
全球上游_供應,力旺,3529.TW,4,0.14519263543541316,0.07941679556087375,0.11435873139952765,0.07578724881019493,14.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",7.9,11.4,7.6,幾乎無關聯,250,0.564,0.05738737659757035,樣本充足（>200，具統計意義）,0.102
全球上游_供應,,ARM,4,-0.5569041749180096,-0.25226312568648224,0.2175531172838308,0.12008559154226223,-55.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-25.2,21.8,12.0,弱同向連動,253,0.538,0.2840939341880717,樣本充足（>200，具統計意義）,0.098
台灣高關聯股,京元電,2449.TW,4,0.6250172812789485,0.28502591861516485,0.20165104342735804,0.13729730401366572,62.5,"樣本僅10天,樣本<30,僅供觀察,不影響權重",28.5,20.2,13.7,弱同向連動,250,0.528,0.45664848030669103,樣本充足（>200，具統計意義）,0.097
全球上游_供應,,CDNS,4,-0.3532300582568114,-0.005406383641919072,0.07977516405083482,0.09055916706703389,-35.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-0.5,8.0,9.1,幾乎無關聯,253,0.545,0.18997960665373195,樣本充足（>200，具統計意義）,0.091
全球上游_供應,,SNPS,4,-0.5095707071756818,-0.0984072472043211,0.07048696324251097,0.10981832118125245,-51.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-9.8,7.0,11.0,弱同向連動,253,0.526,0.4969060503720033,樣本充足（>200，具統計意義）,0.081
台灣高關聯股,穎崴,6515.TW,4,-0.17659243327829408,-0.08586161955072875,0.25838161047830915,0.15835138629598983,-17.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-8.6,25.8,15.8,弱同向連動,253,0.458,0.2281125210180006,樣本充足（>200，具統計意義）,0.079
全球合作_需求端,,META,0,0.15585393209432427,0.19428696799408052,0.220838332019245,0.06472989253750223,15.6,"樣本僅10天,樣本<30,僅供觀察,不影響權重",19.4,22.1,6.5,幾乎無關聯,253,0.545,0.18696316336573798,樣本充足（>200，具統計意義）,0.078
全球上游_供應,M31,6643.TW,4,0.10071562961573684,0.15859221231064188,0.0998568635105676,0.10802609510822599,10.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",15.9,10.0,10.8,弱同向連動,251,0.514,0.7420032701624187,樣本充足（>200，具統計意義）,0.068
台灣高關聯股,旺矽,6223.TW,4,0.13005106677974354,-0.08045186037224045,0.14905621359490884,0.1094027787063641,13.0,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-8.0,14.9,10.9,弱同向連動,251,0.51,0.8329132955243348,樣本充足（>200，具統計意義）,0.065
台灣高關聯股,精測,6510.TW,4,0.16695462904723615,-0.07466735204220493,0.15693376026023853,0.05254963761153785,16.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-7.5,15.7,5.3,幾乎無關聯,248,0.508,0.8989272208926279,樣本充足（>200，具統計意義）,0.034
