關聯欄位,公司名稱,股票代號,原始星等,corr_10d,corr_20d,corr_60d,corr_120d,corr_10d_x100,corr_10d_註記,corr_20d_x100,corr_60d_x100,corr_120d_x100,corr_120d_標籤,lag_n,lag_win_rate,lag_chi2_pvalue,樣本可信度,composite_weight
全球競爭_同業,TDK,6762.T,4,0.7914541552268294,0.6340761047709563,0.6120644975528186,0.5595685104677064,79.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",63.4,61.2,56.0,中度同向連動,246,0.496,0.9168830165853963,樣本充足（>200，具統計意義）,0.28
全球競爭_同業,Murata,6981.T,4,0.7335095374522262,0.5340953225661591,0.5978779951334138,0.524086404592766,73.4,"樣本僅10天,樣本<30,僅供觀察,不影響權重",53.4,59.8,52.4,中度同向連動,245,0.445,0.0676375457859655,樣本充足（>200，具統計意義）,0.262
全球競爭_同業,Samsung Electro-Mechanics,009150.KS,4,0.6108866891737429,0.41797536678157005,0.37278978540501484,0.37085384331875276,61.1,"樣本僅10天,樣本<30,僅供觀察,不影響權重",41.8,37.3,37.1,弱同向連動,246,0.48,0.5426616627823693,樣本充足（>200，具統計意義）,0.185
全球上游_供應,高深寬比深溝槽 堆疊電容製程,DRAM,0,-0.09261139724731071,-0.3100764411748404,0.12712257068502977,,-9.3,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-31.0,12.7,,無資料,106,0.623,0.02876788459110824,樣本尚可（100–200，具參考意義）,0.147
全球合作_需求端,,HBM,0,-0.46728801915384577,-0.28560719650870564,-0.00023168342752639956,0.07652664345142683,-46.7,"樣本僅10天,樣本<30,僅供觀察,不影響權重",-28.6,-0.0,7.7,幾乎無關聯,251,0.546,0.23109077952458995,樣本充足（>200，具統計意義）,0.084
